frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
0,0.0,524.81,267.12,-0.609,11.457,11.473
1,0.033,523.95,266.09,-9.306,6.841,11.55
2,0.067,523.17,262.89,-17.331,2.469,17.506
3,0.1,522.78,260.51,-24.684,-1.659,24.74
4,0.133,521.64,259.16,-31.366,-5.543,31.852
5,0.167,520.19,256.72,-37.376,-9.184,38.487
6,0.2,517.98,255.63,-42.714,-12.58,44.528
7,0.233,514.77,253.02,-47.38,-15.733,49.923
8,0.267,513.34,257.31,-51.374,-18.641,54.651
9,0.3,510.89,257.21,-54.696,-21.306,58.699
10,0.333,509.6,257.15,-57.347,-23.726,62.061
11,0.367,507.91,255.79,-59.325,-25.903,64.734
12,0.4,509.11,262.87,-60.632,-27.836,66.717
13,0.433,508.42,264.41,-61.267,-29.524,68.01
14,0.467,507.99,263.98,-61.231,-30.969,68.617
15,0.5,506.73,263.18,-60.522,-32.17,68.541
16,0.533,504.57,259.42,-62.781,-38.176,73.477
17,0.567,502.33,256.17,-63.487,-43.658,77.049
18,0.6,500.82,254.25,-62.044,-47.871,78.365
19,0.633,490.22,246.29,-59.593,-50.499,78.113
20,0.667,486.56,242.1,-55.225,-51.608,75.585
21,0.7,487.06,240.45,-46.821,-50.169,68.624
22,0.733,487.47,241.31,-35.155,-46.359,58.181
23,0.767,488.38,241.13,-20.729,-39.332,44.46
24,0.8,488.74,241.8,-4.871,-32.559,32.922
25,0.833,488.46,241.45,11.966,-24.633,27.386
26,0.867,486.96,240.43,27.78,-16.125,32.121
27,0.9,486.84,241.36,42.765,-4.919,43.047
28,0.933,486.0,241.43,53.995,2.805,54.068
29,0.967,485.69,241.75,61.389,7.698,61.87
30,1.0,491.59,242.08,64.37,10.48,65.217
31,1.033,497.47,242.72,63.543,10.722,64.441
32,1.067,501.35,241.95,59.343,9.45,60.09
33,1.1,504.26,242.38,50.951,7.183,51.455
34,1.133,509.37,242.6,38.536,3.18,38.667
35,1.167,513.47,242.72,28.063,1.311,28.094
36,1.2,511.91,242.54,18.201,0.856,18.222
37,1.233,510.08,242.0,8.831,2.039,9.063
38,1.267,508.37,242.03,-0.491,2.661,2.706
39,1.3,505.68,242.05,-9.712,2.984,10.16
40,1.333,502.84,242.23,-18.729,2.588,18.907
41,1.367,501.61,243.6,-27.29,1.622,27.338
42,1.4,499.05,241.46,-33.97,-0.115,33.97
43,1.433,498.1,241.25,-37.578,-1.714,37.617
44,1.467,497.9,242.19,-37.887,-3.576,38.055
45,1.5,498.06,242.17,-34.085,-5.52,34.529
46,1.533,497.14,242.28,-29.138,-7.546,30.1
47,1.567,495.75,243.07,-23.91,-9.51,25.732
48,1.6,496.61,242.81,-18.604,-11.851,22.058
49,1.633,497.31,242.85,-13.155,-14.106,19.288
50,1.667,497.75,242.24,-10.435,-16.93,19.888
51,1.7,498.38,241.75,-10.427,-17.217,20.128
52,1.733,496.35,238.91,-10.886,-16.956,20.149
53,1.767,495.34,237.67,-11.594,-16.081,19.825
54,1.8,493.85,236.59,-13.002,-18.136,22.315
55,1.833,492.95,235.29,-14.345,-21.845,26.134
56,1.867,493.27,234.66,-15.243,-26.715,30.758
57,1.9,493.82,236.26,-16.168,-32.588,36.378
58,1.933,492.01,234.51,-16.708,-38.664,42.12
59,1.967,491.77,234.21,-16.614,-43.809,46.853
60,2.0,491.1,233.41,-15.847,-46.445,49.074
61,2.033,490.43,232.52,-14.749,-46.123,48.424
62,2.067,489.6,230.55,-13.168,-43.59,45.536
63,2.1,489.39,231.15,-10.294,-39.28,40.607
64,2.133,488.62,230.07,-8.066,-34.323,35.258
65,2.167,490.03,230.8,-6.221,-28.628,29.296
66,2.2,490.11,223.9,-5.262,-22.663,23.266
67,2.233,489.64,219.4,-4.892,-16.047,16.776
68,2.267,488.74,213.91,-4.574,-9.193,10.268
69,2.3,488.62,215.94,-3.939,-1.925,4.384
70,2.333,488.28,217.41,-2.639,5.733,6.311
71,2.367,488.13,219.43,-0.706,13.684,13.702
72,2.4,488.0,221.09,1.122,21.351,21.381
73,2.433,489.38,226.88,2.39,26.679,26.786
74,2.467,489.75,231.42,4.388,30.737,31.049
75,2.5,489.37,232.01,6.397,33.032,33.646
76,2.533,488.89,231.63,8.246,33.706,34.7
77,2.567,489.06,231.72,10.142,32.957,34.482
78,2.6,488.23,230.6,11.866,30.997,33.19
79,2.633,489.27,231.79,12.887,26.316,29.302
80,2.667,489.6,231.73,13.968,20.128,24.5
81,2.7,490.97,232.44,14.127,11.442,18.18
82,2.733,491.02,231.13,13.794,4.33,14.458
83,2.767,492.72,232.83,13.034,-0.756,13.056
84,2.8,493.28,232.98,12.766,-1.019,12.807
85,2.833,493.85,232.51,11.768,-1.008,11.811
86,2.867,494.09,231.88,10.442,-0.225,10.444
87,2.9,494.37,231.15,7.803,-0.325,7.81
88,2.933,494.72,231.4,5.394,1.324,5.554
89,2.967,494.43,232.25,3.035,2.848,4.162
90,3.0,493.89,232.74,0.364,2.536,2.562
91,3.033,493.82,233.12,-1.339,3.081,3.359
92,3.067,493.15,232.85,-3.566,2.479,4.343
93,3.1,493.12,233.29,-5.027,2.616,5.667
94,3.133,493.92,234.49,-5.527,3.443,6.512
95,3.167,494.07,234.67,-5.719,3.995,6.976
96,3.2,493.84,234.6,-4.643,5.863,7.479
97,3.233,493.4,234.69,-4.063,6.241,7.448
98,3.267,493.24,234.23,-1.841,9.257,9.439
99,3.3,491.47,231.12,-0.266,10.26,10.263
100,3.333,491.53,231.36,1.355,9.953,10.045
101,3.367,491.32,231.58,3.763,10.185,10.858
102,3.4,494.07,236.16,5.868,9.497,11.163
103,3.433,494.65,236.7,8.344,9.357,12.537
104,3.467,493.86,235.5,10.254,7.832,12.902
105,3.5,494.45,236.74,11.695,5.18,12.791
106,3.533,492.99,234.63,13.09,1.847,13.219
107,3.567,495.4,237.81,14.084,-1.781,14.196
108,3.6,495.24,237.03,15.268,-5.057,16.084
109,3.633,496.18,237.57,16.981,-8.965,19.203
110,3.667,497.21,237.91,18.634,-13.287,22.886
111,3.7,496.8,235.12,19.865,-18.008,26.812
112,3.733,499.14,237.05,20.674,-22.781,30.763
113,3.767,498.17,231.61,21.254,-27.977,35.135
114,3.8,499.97,231.84,21.573,-32.285,38.829
115,3.833,501.39,232.1,23.191,-34.542,41.605
116,3.867,500.71,228.73,25.548,-34.098,42.607
117,3.9,502.19,228.47,28.742,-31.955,42.979
118,3.933,501.88,225.41,29.879,-28.347,41.186
119,3.967,503.03,225.74,32.924,-27.494,42.894
120,4.0,504.78,225.52,38.436,-27.853,47.467
121,4.033,506.31,224.98,38.46,-29.411,48.417
122,4.067,508.57,223.83,43.973,-31.252,53.947
123,4.1,510.75,221.95,51.951,-35.557,62.954
124,4.133,511.79,221.68,62.168,-39.844,73.84
125,4.167,512.73,220.1,73.458,-44.584,85.929
126,4.2,514.73,219.35,84.747,-50.325,98.563
127,4.233,517.4,218.39,96.887,-55.636,111.725
128,4.267,520.53,218.56,105.816,-61.36,122.32
129,4.3,524.24,216.89,113.849,-64.526,130.864
130,4.333,527.3,216.59,119.502,-67.445,137.221
131,4.367,530.58,211.99,122.876,-69.874,141.354
132,4.4,534.56,208.5,124.883,-70.13,143.227
133,4.433,542.64,197.65,123.58,-69.39,141.728
134,4.467,544.31,197.08,119.977,-66.478,137.164
135,4.5,544.89,196.44,113.423,-62.273,129.393
136,4.533,563.93,193.97,103.342,-56.908,117.975
137,4.567,564.55,193.84,90.92,-50.691,104.096
138,4.6,565.07,193.95,77.242,-43.203,88.504
139,4.633,566.07,192.78,62.236,-34.632,71.223
140,4.667,566.49,191.37,47.602,-25.966,54.224
141,4.7,566.96,191.17,34.426,-16.914,38.357
142,4.733,565.07,192.25,23.338,-8.731,24.918
143,4.767,567.53,190.55,12.787,-0.985,12.825
144,4.8,567.89,190.37,5.372,3.649,6.494
145,4.833,567.87,190.83,-0.897,6.669,6.729
146,4.867,566.56,190.47,-5.247,6.123,8.063
147,4.9,564.42,190.62,-6.302,3.768,7.342
148,4.933,563.9,190.76,-3.791,-0.554,3.831
149,4.967,563.43,191.9,0.421,-2.151,2.191
150,5.0,563.95,191.89,4.088,-4.544,6.113
151,5.033,566.63,191.9,13.52,-6.809,15.137
