frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
238,7.933,615.86,496.59,-152.898,33.228,156.467
239,7.967,610.12,497.95,-149.178,29.908,152.147
240,8.0,604.16,499.12,-146.292,25.06,148.423
241,8.033,597.95,499.25,-143.088,19.042,144.349
242,8.067,593.28,498.71,-140.602,13.168,141.217
243,8.1,587.4,497.71,-136.893,7.126,137.078
244,8.133,584.33,496.56,-133.012,2.289,133.032
245,8.167,581.43,495.44,-132.009,0.547,132.01
246,8.2,581.93,495.24,-133.17,0.173,133.17
247,8.233,576.82,494.99,-136.611,3.121,136.646
248,8.267,573.48,495.42,-141.822,7.546,142.023
249,8.3,568.94,495.5,-146.997,11.811,147.471
250,8.333,562.09,496.78,-150.359,15.454,151.151
251,8.367,556.04,496.77,-152.033,18.343,153.135
252,8.4,551.19,497.37,-152.702,20.493,154.071
253,8.433,544.78,499.08,-152.602,22.687,154.28
254,8.467,539.47,501.34,-150.895,24.946,152.943
255,8.5,535.07,503.29,-146.927,26.555,149.307
256,8.533,528.91,505.27,-140.12,26.814,142.663
257,8.567,524.28,506.23,-130.04,26.07,132.628
258,8.6,517.3,507.06,-118.824,24.946,121.414
259,8.633,511.02,507.48,-104.902,23.737,107.554
260,8.667,508.98,507.24,-89.661,22.548,92.453
261,8.7,509.65,505.72,-72.737,21.888,75.959
262,8.733,507.7,504.87,-59.723,21.117,63.346
263,8.767,507.01,504.66,-45.005,20.533,49.468
264,8.8,507.82,505.22,-32.276,19.815,37.873
265,8.833,505.32,506.56,-22.299,19.606,29.692
266,8.867,505.84,509.58,-12.741,18.79,22.702
267,8.9,504.9,512.36,-3.561,18.153,18.499
268,8.933,505.04,512.85,4.132,18.136,18.601
269,8.967,505.94,512.21,10.575,17.443,20.398
270,9.0,505.9,512.36,15.851,14.948,21.787
271,9.033,505.16,513.32,19.862,10.532,22.482
272,9.067,503.84,514.16,22.075,4.43,22.515
273,9.1,505.99,514.1,22.259,-2.84,22.44
274,9.133,506.9,513.74,22.332,-10.76,24.789
275,9.167,507.92,513.46,23.149,-18.686,29.75
276,9.2,506.45,512.29,22.515,-26.208,34.551
277,9.233,511.72,511.66,19.331,-32.2,37.557
278,9.267,508.89,510.56,15.119,-36.433,39.446
279,9.3,510.03,509.5,9.788,-38.662,39.882
280,9.333,513.29,507.26,2.78,-39.074,39.173
281,9.367,513.91,505.89,-4.075,-37.946,38.164
282,9.4,513.13,504.18,-11.51,-36.488,38.26
