subject_id,cohort_id,cohort,session,n_frames,n_valid_frames,session_duration_s,pct_time_bottom,pct_time_left,pct_time_right,pct_time_top,pct_time_junction,time_bottom_s,time_left_s,time_right_s,time_top_s,total_entries,bottom_entries,left_entries,right_entries,top_entries,most_visited_arm,arm_preference_index,successive_alternation_pct,tetrad_alternation_pct,perseveration_count,perseveration_rate_pct,entry_sequence,mean_speed_px_s,total_distance_px
PlusMazeMA4_4,MA4,MA4,4,9047,9047,301.57,96.89,0.0,0.29,0.0,2.82,292.19,0.0,0.87,0.0,2,1,0,1,0,bottom_arm,0.5,100.0,,0,0.0,R->B,20.74,6254.2
