scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,657.874688,377.830625,1.000000
1,658.640541,377.065471,1.000000
2,660.070938,376.565938,1.000000
3,660.929358,376.438532,1.000000
4,661.633926,376.131967,1.000000
5,663.285044,375.623754,1.000000
6,663.987420,375.271796,1.000000
7,664.935542,374.653536,1.000000
8,666.259450,373.954467,1.000000
9,667.423249,373.802801,1.000000
10,668.588235,373.113688,1.000000
11,668.525997,372.925172,1.000000
12,669.238940,372.191425,1.000000
13,669.390583,371.811932,1.000000
14,670.675007,371.108157,1.000000
15,671.810228,370.453011,1.000000
16,671.367224,370.274699,1.000000
17,670.396302,370.169078,1.000000
18,670.045777,370.406267,1.000000
19,670.080890,370.598806,1.000000
20,669.597670,371.110268,1.000000
21,669.366775,371.050971,1.000000
22,669.188113,370.854144,1.000000
23,669.269210,371.122119,1.000000
24,669.121737,371.181369,1.000000
25,668.450365,370.488234,1.000000
26,667.908745,370.426399,1.000000
27,667.480011,370.518098,1.000000
28,667.412058,371.020465,1.000000
29,667.657735,370.731215,1.000000
30,667.042909,370.867930,1.000000
31,666.793133,370.763299,1.000000
32,666.713194,370.444790,1.000000
33,666.064121,370.676261,1.000000
34,665.958727,370.658641,1.000000
35,665.614454,370.697668,1.000000
36,665.294650,370.504387,1.000000
37,665.238754,370.754325,1.000000
38,665.182811,370.727220,1.000000
39,665.335911,370.791523,1.000000
40,664.529713,370.670458,1.000000
41,664.124252,370.694500,1.000000
42,663.776390,370.601589,1.000000
43,664.319618,370.849609,1.000000
44,664.249345,370.788187,1.000000
45,664.299594,370.865139,1.000000
46,663.878028,371.166378,1.000000
47,664.049741,371.321449,1.000000
48,663.796435,371.363427,1.000000
49,663.499855,371.449927,1.000000
50,663.783499,370.938853,1.000000
51,664.053830,371.007098,1.000000
52,663.660142,370.925563,1.000000
53,664.069333,370.665778,1.000000
54,663.840494,371.033549,1.000000
55,664.160270,370.891591,1.000000
56,664.232477,370.882886,1.000000
57,664.415641,370.840363,1.000000
58,664.407462,370.824324,1.000000
59,664.351702,370.877092,1.000000
60,664.088023,371.254257,1.000000
61,663.836037,371.163384,1.000000
62,664.450059,370.746769,1.000000
63,664.561111,370.679825,1.000000
64,664.191063,370.995990,1.000000
65,664.123924,371.002582,1.000000
66,664.108256,371.179273,1.000000
67,664.008121,371.047854,1.000000
68,664.114721,370.920069,1.000000
69,664.235849,371.096627,1.000000
70,664.299231,371.124252,1.000000
71,664.013679,371.095754,1.000000
72,664.302540,370.954388,1.000000
73,664.365507,370.938261,1.000000
74,664.127517,370.934345,1.000000
75,664.177991,370.995935,1.000000
76,664.701351,371.098592,1.000000
77,664.904240,371.140467,1.000000
78,664.611111,371.109086,1.000000
79,664.800000,371.002878,1.000000
80,664.624389,370.884671,1.000000
81,664.133066,371.032406,1.000000
82,664.199828,370.881137,1.000000
83,663.899013,370.871735,1.000000
84,663.960519,370.857637,1.000000
85,663.429534,370.839730,1.000000
86,663.617647,370.941765,1.000000
87,663.426496,371.245206,1.000000
88,663.106043,371.083531,1.000000
89,662.756926,371.341078,1.000000
90,662.678976,371.194163,1.000000
91,662.356315,371.185141,1.000000
92,662.175141,371.071662,1.000000
93,662.464350,371.003895,1.000000
94,662.807304,371.092043,1.000000
95,661.917019,370.936331,1.000000
96,662.426594,370.891095,1.000000
97,663.172321,370.881548,1.000000
98,662.942171,370.878410,1.000000
99,662.727433,370.882767,1.000000
100,662.987563,370.749186,1.000000
101,663.102732,370.804335,1.000000
102,663.217172,370.907903,1.000000
103,663.230563,370.878463,1.000000
104,662.953773,370.806144,1.000000
105,662.663588,370.661800,1.000000
106,663.072339,370.728728,1.000000
107,662.626892,370.919264,1.000000
108,662.910959,370.490768,1.000000
109,662.212958,371.162406,1.000000
110,663.384387,370.759276,1.000000
111,663.424666,370.782169,1.000000
112,663.337915,370.882880,1.000000
113,663.335530,370.850210,1.000000
114,662.660226,370.972354,1.000000
115,662.816746,371.055125,1.000000
116,662.963194,371.072722,1.000000
117,662.236391,371.370710,1.000000
118,662.269636,370.956064,1.000000
119,662.623901,370.819230,1.000000
120,663.017937,370.915695,1.000000
121,662.648435,371.479672,1.000000
122,662.665584,371.371311,1.000000
123,661.986256,371.225575,1.000000
124,661.938654,371.272781,1.000000
125,661.879295,371.289812,1.000000
126,662.191976,371.293314,1.000000
127,662.128516,371.374889,1.000000
128,662.186405,371.304541,1.000000
129,662.538415,370.958583,1.000000
130,662.477273,370.922249,1.000000
131,662.506299,370.863527,1.000000
132,662.168785,371.378954,1.000000
