frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
0,0.0,629.58,361.28,179.876,87.345,199.962
1,0.033,650.05,370.52,153.469,75.624,171.089
2,0.067,649.27,370.34,128.617,64.468,143.869
3,0.1,647.23,369.98,105.32,53.877,118.301
4,0.133,647.14,369.99,83.579,43.851,94.384
5,0.167,630.77,359.86,63.393,34.39,72.121
6,0.2,634.42,359.08,44.763,25.495,51.514
7,0.233,637.5,359.87,27.689,17.164,32.577
8,0.267,655.68,371.12,12.169,9.399,15.377
9,0.3,657.37,371.19,-1.794,2.199,2.838
10,0.333,656.13,370.48,-14.203,-4.435,14.879
11,0.367,652.69,369.36,-25.056,-10.505,27.169
12,0.4,667.46,381.51,-34.353,-16.009,37.9
13,0.433,665.91,381.24,-42.095,-20.948,47.019
14,0.467,662.2,380.6,-48.281,-25.322,54.519
15,0.5,641.06,366.24,-52.912,-29.131,60.401
16,0.533,656.13,379.6,-54.615,-34.497,64.597
17,0.567,654.2,379.44,-62.541,-42.64,75.694
18,0.6,651.15,377.4,-68.749,-50.04,85.032
19,0.633,631.32,359.79,-73.225,-56.574,92.534
20,0.667,630.23,357.4,-77.0,-62.364,99.087
21,0.7,628.04,355.09,-68.583,-61.202,91.92
22,0.733,626.38,353.16,-55.541,-55.833,78.754
23,0.767,627.33,352.86,-36.968,-46.593,59.477
24,0.8,629.05,353.72,-22.116,-39.627,45.381
25,0.833,631.55,354.25,-7.104,-30.954,31.758
26,0.867,633.99,354.92,7.976,-20.335,21.843
27,0.9,636.21,355.71,24.445,-7.582,25.594
28,0.933,637.94,356.49,31.661,-0.525,31.666
29,0.967,636.96,356.5,30.782,9.17,32.119
30,1.0,637.01,356.51,28.327,14.104,31.644
31,1.033,637.32,356.5,34.537,22.537,41.24
32,1.067,637.23,356.35,31.972,21.269,38.401
33,1.1,636.71,356.19,26.426,14.662,30.221
34,1.133,638.36,356.2,17.756,3.289,18.058
35,1.167,641.97,356.32,15.893,-3.63,16.302
36,1.2,643.03,356.39,14.248,-10.877,17.925
37,1.233,644.45,356.4,13.8,-17.591,22.358
38,1.267,643.52,356.42,14.896,-23.01,27.411
39,1.3,640.65,356.45,16.581,-27.069,31.744
40,1.333,639.17,356.32,18.419,-30.184,35.361
41,1.367,639.27,356.31,19.86,-32.311,37.927
42,1.4,638.92,356.51,20.559,-33.584,39.377
43,1.433,638.45,356.61,20.245,-33.935,39.515
44,1.467,648.93,344.36,18.593,-33.299,38.138
45,1.5,649.07,344.33,17.201,-31.651,36.023
46,1.533,648.92,343.93,16.162,-29.188,33.364
47,1.567,649.15,343.54,15.356,-26.078,30.263
48,1.6,648.68,343.28,15.209,-22.39,27.067
49,1.633,648.58,343.13,15.867,-18.348,24.257
50,1.667,648.61,343.47,16.177,-14.218,21.537
51,1.7,648.64,344.07,14.791,-10.172,17.951
52,1.733,648.6,344.67,12.319,-6.327,13.848
53,1.767,648.58,345.1,8.541,-2.878,9.013
54,1.8,648.71,344.92,4.557,-0.011,4.557
55,1.833,649.0,344.71,1.93,2.014,2.79
56,1.867,649.25,344.77,1.002,3.057,3.217
57,1.9,649.6,345.08,1.203,2.693,2.95
58,1.933,650.01,344.98,3.128,0.462,3.162
59,1.967,651.06,344.21,6.42,-4.144,7.642
60,2.0,651.74,343.61,7.766,-3.703,8.604
61,2.033,651.62,343.12,9.276,-3.039,9.761
62,2.067,651.48,342.72,9.943,-2.257,10.196
63,2.1,650.82,342.34,9.166,-1.331,9.262
64,2.133,650.56,342.31,6.94,-0.27,6.945
65,2.167,650.69,342.54,3.078,0.981,3.23
66,2.2,650.78,342.84,-2.131,2.199,3.062
67,2.233,651.31,343.16,-8.206,3.129,8.782
68,2.267,651.54,343.62,-6.738,-0.748,6.779
69,2.3,651.85,344.07,-7.201,-2.035,7.483
70,2.333,652.01,344.55,-9.411,-1.174,9.484
71,2.367,651.42,344.88,-18.207,5.792,19.107
72,2.4,651.14,345.26,-25.361,11.044,27.661
73,2.433,650.64,345.49,-30.88,14.643,34.176
74,2.467,652.31,345.82,-34.689,16.814,38.549
75,2.5,647.27,344.89,-37.331,17.872,41.389
76,2.533,643.67,344.35,-38.31,18.097,42.37
77,2.567,641.66,344.31,-37.495,17.644,41.439
78,2.6,640.46,344.4,-34.97,16.579,38.701
79,2.633,640.57,344.65,-31.038,15.084,34.509
80,2.667,642.03,344.95,-25.998,13.395,29.246
81,2.7,644.41,345.38,-20.461,11.491,23.467
82,2.733,647.59,346.08,-14.703,9.346,17.422
83,2.767,629.9,359.18,-9.304,6.968,11.624
84,2.8,628.55,358.88,-4.296,4.526,6.24
85,2.833,627.67,358.74,-0.414,2.043,2.085
86,2.867,641.31,346.24,9.088,-3.867,9.876
87,2.9,641.63,346.66,13.819,-7.826,15.882
88,2.933,642.1,346.74,14.235,-10.109,17.459
89,2.967,642.45,346.71,10.943,-11.013,15.526
90,3.0,643.11,346.97,3.569,-10.863,11.434
91,3.033,642.48,346.95,-3.764,-9.177,9.919
92,3.067,641.54,346.9,-10.819,-6.15,12.445
93,3.1,640.0,347.07,-17.973,-2.04,18.088
94,3.133,638.99,347.4,-25.495,3.057,25.677
95,3.167,637.8,347.35,-33.99,9.059,35.177
96,3.2,637.0,347.3,-44.206,15.983,47.007
97,3.233,636.32,347.43,-56.639,23.668,61.385
98,3.267,635.92,347.79,-71.775,31.957,78.568
99,3.3,635.24,347.85,-77.392,33.303,84.253
100,3.333,635.59,347.92,-78.422,32.159,84.76
101,3.367,617.06,357.37,-73.883,28.176,79.074
102,3.4,617.31,357.5,-72.051,28.26,77.395
103,3.433,617.57,357.43,-68.578,27.62,73.931
104,3.467,617.86,357.47,-63.911,26.345,69.128
105,3.5,616.85,357.48,-58.371,24.511,63.308
106,3.533,614.29,357.49,-52.683,22.048,57.11
107,3.567,611.37,357.65,-46.708,19.202,50.501
108,3.6,608.85,357.94,-40.706,16.204,43.813
109,3.633,607.19,358.33,-34.21,13.192,36.665
110,3.667,606.62,358.77,-27.986,10.157,29.772
