scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,621.647933,376.184476,1.000000
1,620.761663,376.197515,1.000000
2,620.402326,376.172351,1.000000
3,620.167486,376.339374,1.000000
4,621.347167,375.831604,1.000000
5,620.243193,375.971187,1.000000
6,619.735701,376.178114,1.000000
7,618.878443,376.164460,1.000000
8,617.917402,376.538893,1.000000
9,616.824843,376.493054,1.000000
10,616.787425,376.745237,1.000000
11,615.945939,376.405049,1.000000
12,615.803965,376.448238,1.000000
13,616.328358,376.580431,1.000000
14,616.100688,376.269876,1.000000
15,613.748326,376.216518,1.000000
16,613.689090,375.976823,1.000000
17,612.094302,375.954701,1.000000
18,612.281954,376.331091,1.000000
19,610.867350,376.225164,1.000000
20,610.396327,375.707938,1.000000
21,610.150232,375.525812,1.000000
22,609.790102,374.894905,1.000000
23,611.756844,374.512511,1.000000
24,610.779266,374.250437,1.000000
25,610.449471,374.291716,1.000000
26,610.530242,374.118952,1.000000
27,609.589893,373.903282,1.000000
28,610.016002,373.691010,1.000000
29,607.333333,371.796433,1.000000
30,610.133714,372.471429,1.000000
31,609.972872,373.144012,1.000000
32,609.466360,373.060667,1.000000
33,609.104611,372.523055,1.000000
34,607.311143,371.448857,1.000000
35,606.124720,371.203756,1.000000
36,606.751483,371.242869,1.000000
37,606.211315,371.454597,1.000000
38,607.104478,371.553365,1.000000
39,607.600057,371.525623,1.000000
40,607.342719,371.827361,1.000000
41,606.627434,371.911512,1.000000
42,606.000281,371.727554,1.000000
43,607.072981,372.757660,1.000000
44,608.092960,372.771405,1.000000
45,607.667300,372.743284,1.000000
46,607.010843,372.225806,1.000000
47,606.426741,372.295543,1.000000
48,606.756741,371.471888,1.000000
49,605.939714,371.600857,1.000000
50,604.634678,370.984104,1.000000
51,605.803052,371.144544,1.000000
52,604.821596,371.020246,1.000000
53,603.785456,370.079964,1.000000
54,605.646503,370.860428,1.000000
55,604.084330,370.759890,1.000000
56,600.309957,369.290909,1.000000
57,602.603272,369.441426,1.000000
58,603.913205,370.464623,1.000000
59,602.246979,369.109300,1.000000
60,604.584770,369.891667,1.000000
61,604.621786,369.685640,1.000000
62,605.284539,369.938566,1.000000
63,605.573809,369.771120,1.000000
64,604.641509,369.328058,1.000000
65,604.792763,370.067883,1.000000
66,605.796693,370.700551,1.000000
67,606.026292,370.662982,1.000000
68,603.454016,370.408952,1.000000
69,605.401794,371.673987,1.000000
70,600.965698,370.004360,1.000000
71,604.186724,371.252525,1.000000
72,605.849698,371.774259,1.000000
73,604.437746,371.779437,1.000000
74,603.526791,372.263113,1.000000
75,600.731186,372.296750,1.000000
76,600.069602,372.710227,1.000000
77,599.890062,373.934200,1.000000
78,600.147337,373.993241,1.000000
79,599.429376,373.897883,1.000000
80,600.550994,374.585251,1.000000
81,601.103827,375.306378,1.000000
82,602.095592,375.855019,1.000000
83,602.943255,375.642934,1.000000
84,604.070269,376.785834,1.000000
85,604.427026,376.566870,1.000000
86,607.042808,376.789954,1.000000
87,606.460243,376.683324,1.000000
88,606.483310,376.201655,1.000000
89,607.653130,376.229554,1.000000
90,608.707526,376.396237,1.000000
91,609.381034,375.919080,1.000000
92,611.506679,379.268766,1.000000
93,610.878135,379.011576,1.000000
94,610.834976,378.101113,1.000000
95,611.538295,377.416434,1.000000
96,610.791878,377.411168,1.000000
97,610.736795,376.281306,1.000000
98,610.659005,375.643585,1.000000
99,610.399041,374.785674,1.000000
100,610.671549,373.749859,1.000000
101,610.440273,373.129693,1.000000
102,609.258102,372.474248,1.000000
103,609.489252,372.325881,1.000000
104,609.992270,372.358717,1.000000
105,610.480332,372.014681,1.000000
106,610.871174,371.870896,1.000000
107,611.426462,372.008635,1.000000
108,610.713189,371.747300,1.000000
109,610.389326,371.851685,1.000000
110,611.223258,372.415250,1.000000
111,610.639740,373.244511,1.000000
112,610.901087,373.871196,1.000000
113,610.365820,374.734371,1.000000
114,609.450716,376.133535,1.000000
115,608.674018,376.571954,1.000000
116,606.887988,375.837337,1.000000
117,606.223898,375.939403,1.000000
118,605.554481,375.923755,1.000000
119,604.188611,375.569722,1.000000
120,593.128506,373.145793,1.000000
121,592.365697,373.386333,1.000000
122,591.860186,373.058921,1.000000
123,590.216460,372.671462,1.000000
124,589.282043,373.208896,1.000000
125,588.418502,373.293460,1.000000
126,587.583911,372.509015,1.000000
127,586.222457,372.032383,1.000000
128,586.808252,371.210687,1.000000
129,586.717568,370.307432,1.000000
130,586.816684,368.480947,1.000000
131,587.007636,367.450885,1.000000
132,587.331936,366.185535,1.000000
