scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,664.289254,372.844946,1.000000
1,665.395337,371.948302,1.000000
2,664.674937,372.837093,1.000000
3,664.259405,373.326039,1.000000
4,664.342590,373.474628,1.000000
5,664.145482,373.375787,1.000000
6,664.373763,373.367419,1.000000
7,665.942741,376.297565,1.000000
8,664.998861,375.928946,1.000000
9,664.292617,375.429306,1.000000
10,662.724243,369.523743,1.000000
11,660.767317,368.498445,1.000000
12,659.220329,367.725156,1.000000
13,656.947606,367.062817,1.000000
14,654.676041,366.362283,1.000000
15,653.170324,365.822271,1.000000
16,652.371067,365.409788,1.000000
17,651.430936,365.179376,1.000000
18,650.624735,365.127119,1.000000
19,650.204863,364.941283,1.000000
20,649.324817,364.767012,1.000000
21,648.206293,364.086780,1.000000
22,646.826277,363.730819,1.000000
23,645.812387,363.345032,1.000000
24,644.888685,363.059858,1.000000
25,643.868059,363.250132,1.000000
26,644.118989,362.995054,1.000000
27,644.718455,363.720956,1.000000
28,645.307320,364.403929,1.000000
29,645.492750,364.842408,1.000000
30,646.642419,365.501998,1.000000
31,645.626467,365.616644,1.000000
32,645.561522,365.801403,1.000000
33,645.091383,365.891328,1.000000
34,645.072488,365.979956,1.000000
35,643.915951,365.823845,1.000000
36,643.729361,365.976222,1.000000
37,643.404893,366.017101,1.000000
38,642.979603,365.964917,1.000000
39,642.823896,366.262260,1.000000
40,642.526795,366.319936,1.000000
41,641.551706,366.573940,1.000000
42,640.691997,367.304216,1.000000
43,639.364700,367.682848,1.000000
44,637.270756,367.984233,1.000000
45,636.564903,368.387918,1.000000
46,634.194194,369.268846,1.000000
47,631.070717,369.562090,1.000000
48,628.858479,370.690169,1.000000
49,626.286510,370.704632,1.000000
50,624.108832,370.766325,1.000000
51,620.568661,370.623835,1.000000
52,620.148557,370.230615,1.000000
53,618.709127,369.985958,1.000000
54,618.246373,369.536523,1.000000
55,616.165795,369.592980,1.000000
56,615.299821,369.108979,1.000000
57,613.081034,368.990803,1.000000
58,608.966577,368.758966,1.000000
59,607.218913,368.595035,1.000000
60,605.145188,368.133838,1.000000
61,603.334511,367.948174,1.000000
62,601.073153,367.675900,1.000000
63,598.485318,367.072821,1.000000
64,596.348510,367.593802,1.000000
65,592.867604,368.003880,1.000000
66,590.164518,369.410936,1.000000
67,589.391769,371.049756,1.000000
68,587.419626,372.234645,1.000000
69,586.401559,373.100146,1.000000
70,582.056647,374.840795,1.000000
71,581.764733,374.538515,1.000000
72,576.683356,375.187583,1.000000
73,574.066067,375.670140,1.000000
74,570.880512,374.539788,1.000000
75,565.123152,374.305939,1.000000
76,562.202673,372.593170,1.000000
77,557.610999,370.619828,1.000000
78,555.417413,369.540299,1.000000
79,554.316937,369.048461,1.000000
80,551.239990,368.390256,1.000000
81,549.082693,368.679245,1.000000
82,547.023172,368.244544,1.000000
83,544.637400,367.542075,1.000000
84,541.124654,367.427054,1.000000
85,535.721418,367.335986,1.000000
86,532.418088,366.948820,1.000000
87,528.392634,367.460737,1.000000
88,524.902932,368.494885,1.000000
89,523.280690,370.413206,1.000000
90,520.924589,371.396252,1.000000
91,517.405063,374.991284,1.000000
92,515.131445,374.488377,1.000000
93,510.897762,375.491821,1.000000
94,507.930293,376.111618,1.000000
95,504.019295,374.330872,1.000000
96,499.868594,373.731077,1.000000
97,497.746853,372.976728,1.000000
98,493.369002,372.400541,1.000000
99,492.337282,372.072865,1.000000
100,489.285778,371.886000,1.000000
101,487.523026,371.907237,1.000000
102,485.690818,371.670366,1.000000
103,483.865306,371.755102,1.000000
104,482.454074,371.652907,1.000000
105,480.067396,371.338293,1.000000
106,477.767688,371.443024,1.000000
107,476.078901,371.276591,1.000000
108,477.625584,371.063626,1.000000
109,477.738201,370.915628,1.000000
110,477.428924,370.925893,1.000000
111,476.972514,371.227486,1.000000
112,477.172713,371.238816,1.000000
113,478.611668,371.263861,1.000000
114,478.294929,371.217304,1.000000
115,479.363497,370.929617,1.000000
116,478.808321,371.105424,1.000000
117,478.125755,370.935289,1.000000
118,477.732543,371.134267,1.000000
119,479.661598,371.092525,1.000000
120,477.918398,371.333766,1.000000
121,479.500216,371.281358,1.000000
122,479.800043,371.527886,1.000000
123,480.190715,371.626417,1.000000
124,480.903061,371.799468,1.000000
125,481.093750,371.814051,1.000000
126,483.652808,371.737284,1.000000
127,485.008799,371.701496,1.000000
128,486.540328,371.675803,1.000000
129,489.278007,371.403811,1.000000
130,493.670183,371.238073,1.000000
131,497.165552,370.972289,1.000000
132,499.151865,370.762512,1.000000
