n_valid,mean_speed_px_s,median_speed_px_s,sd_speed_px_s,max_speed_px_s,p95_speed_px_s,subject_id,cohort,group,n_frames,session_s,sd_speed_raw_px_s,sd_speed_filt_px_s,sd_reduction_pct
9308,26.015,16.468,28.473,225.266,87.647,MA1_4,MA1,Control,9308,310.3,60.844,28.473,53.2
