frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
0,0.0,606.87,373.68,33.648,5.301,34.063
1,0.033,607.28,372.15,28.817,5.006,29.249
2,0.067,607.76,371.35,24.364,4.709,24.815
3,0.1,608.28,372.22,20.288,4.41,20.762
4,0.133,608.73,373.99,16.59,4.111,17.092
5,0.167,609.22,373.87,13.27,3.809,13.805
6,0.2,609.52,373.73,10.327,3.506,10.906
7,0.233,609.78,373.69,7.761,3.201,8.396
8,0.267,610.29,373.62,5.574,2.895,6.281
9,0.3,611.04,373.61,3.763,2.587,4.567
10,0.333,611.37,373.7,2.331,2.278,3.259
11,0.367,611.54,373.74,1.276,1.966,2.344
12,0.4,611.69,373.82,0.599,1.654,1.759
13,0.433,611.66,373.91,0.299,1.34,1.373
14,0.467,611.43,373.99,0.377,1.024,1.091
15,0.5,611.3,374.03,0.833,0.706,1.092
16,0.533,611.37,374.04,1.852,-0.549,1.931
17,0.567,611.44,374.0,3.365,-1.121,3.546
18,0.6,611.47,373.92,5.235,-0.993,5.328
19,0.633,611.58,373.91,7.241,-0.827,7.288
20,0.667,611.63,373.98,9.613,-1.312,9.702
21,0.7,611.43,374.0,12.458,-1.722,12.576
22,0.733,611.45,374.0,15.917,-1.974,16.039
23,0.767,611.97,374.04,19.627,-2.124,19.741
24,0.8,612.92,373.92,23.115,-2.112,23.211
25,0.833,614.23,373.76,25.931,-1.863,25.998
26,0.867,615.97,373.56,28.093,-1.357,28.126
27,0.9,617.68,373.43,29.529,-0.567,29.534
28,0.933,619.05,373.3,30.446,0.44,30.449
29,0.967,619.55,373.19,31.113,1.668,31.158
30,1.0,620.0,373.3,31.86,3.633,32.067
31,1.033,620.84,373.61,32.627,5.002,33.008
32,1.067,621.83,373.83,33.238,6.571,33.881
33,1.1,623.01,374.1,33.482,8.317,34.5
34,1.133,624.7,374.34,33.434,10.17,34.946
35,1.167,626.0,374.68,33.05,11.936,35.139
36,1.2,626.76,375.08,32.404,13.479,35.096
37,1.233,626.88,375.5,31.506,14.836,34.825
38,1.267,627.28,376.12,30.402,16.029,34.369
39,1.3,628.06,376.85,28.626,17.031,33.309
40,1.333,629.21,377.55,26.099,17.9,31.647
41,1.367,630.56,378.17,22.898,18.601,29.501
42,1.4,632.31,378.8,19.345,18.96,27.087
43,1.433,633.74,379.53,15.279,18.894,24.299
44,1.467,634.7,380.21,10.835,18.341,21.303
45,1.5,634.97,379.35,6.224,17.434,18.512
46,1.533,634.92,381.23,1.993,16.115,16.238
47,1.567,634.63,381.66,-2.029,14.363,14.505
48,1.6,634.42,381.98,-5.515,12.312,13.49
49,1.633,633.83,382.27,-7.885,9.909,12.664
50,1.667,632.97,382.74,-9.236,7.237,11.734
51,1.7,631.76,383.32,-9.914,4.442,10.864
52,1.733,630.8,383.72,-10.082,1.828,10.247
53,1.767,629.8,383.9,-9.59,-0.473,9.602
54,1.8,629.79,383.81,-8.37,-2.473,8.728
55,1.833,630.25,383.38,-6.788,-4.177,7.97
56,1.867,630.82,382.74,-4.913,-5.557,7.418
57,1.9,630.45,382.27,-2.668,-6.712,7.223
58,1.933,630.31,381.84,-0.538,-7.611,7.63
59,1.967,630.17,381.61,1.435,-8.358,8.48
60,2.0,630.91,381.24,2.956,-8.934,9.411
61,2.033,631.32,380.95,4.258,-8.507,9.513
62,2.067,632.46,380.62,5.385,-8.358,9.942
63,2.1,633.46,380.24,5.71,-7.9,9.747
64,2.133,633.17,380.16,5.048,-7.065,8.683
65,2.167,631.94,380.35,3.474,-5.911,6.856
66,2.2,631.0,380.6,1.116,-4.599,4.733
67,2.233,630.53,380.5,-1.443,-3.435,3.726
68,2.267,630.53,380.33,-3.816,-2.583,4.607
69,2.3,630.46,380.13,-5.439,-2.137,5.843
70,2.333,631.1,379.84,-6.258,-2.111,6.604
71,2.367,631.72,379.47,-7.557,-2.244,7.883
72,2.4,631.76,379.38,-9.537,-2.328,9.818
73,2.433,631.75,379.27,-11.778,-2.44,12.029
74,2.467,631.21,379.28,-13.952,-2.553,14.184
75,2.5,630.79,379.27,-15.632,-2.714,15.866
76,2.533,629.74,379.4,-16.776,-2.834,17.013
77,2.567,628.04,379.56,-17.055,-2.92,17.303
78,2.6,627.36,379.55,-16.585,-2.961,16.847
79,2.633,626.84,379.38,-16.019,-2.805,16.263
80,2.667,626.63,379.14,-14.976,-2.531,15.188
81,2.7,626.9,378.76,-12.769,-2.364,12.986
82,2.733,627.05,378.48,-8.963,-2.428,9.286
83,2.767,626.85,378.32,-3.809,-2.554,4.586
84,2.8,625.99,378.31,2.573,-2.69,3.722
85,2.833,623.93,378.49,9.737,-2.843,10.143
86,2.867,623.95,378.46,16.874,-3.048,17.148
87,2.9,624.65,378.29,23.582,-3.235,23.803
88,2.933,626.26,378.2,29.876,-3.507,30.081
89,2.967,628.16,378.12,35.314,-3.968,35.536
90,3.0,630.27,377.99,39.909,-4.653,40.18
91,3.033,632.1,377.82,43.489,-5.442,43.829
92,3.067,633.8,377.67,46.516,-6.236,46.932
93,3.1,634.72,377.61,48.843,-7.022,49.345
94,3.133,636.58,377.41,49.773,-7.773,50.377
95,3.167,638.86,377.11,49.643,-8.278,50.328
96,3.2,641.1,376.91,48.61,-8.374,49.326
97,3.233,642.48,376.73,46.368,-8.006,47.054
98,3.267,643.84,376.4,42.826,-7.183,43.424
99,3.3,644.47,375.93,38.724,-5.862,39.166
100,3.333,645.41,375.4,34.03,-4.22,34.29
101,3.367,646.6,375.03,30.115,-2.526,30.22
102,3.4,647.73,374.72,26.861,-0.818,26.874
103,3.433,648.5,374.46,24.536,0.889,24.552
104,3.467,649.43,374.64,22.94,2.559,23.082
105,3.5,650.25,375.09,21.908,4.096,22.288
106,3.533,650.78,375.62,20.849,5.458,21.552
107,3.567,650.35,376.01,20.124,6.654,21.196
108,3.6,650.8,376.4,19.282,7.468,20.678
109,3.633,652.18,376.99,19.112,7.815,20.648
110,3.667,653.1,377.41,19.246,7.737,20.743
111,3.7,653.52,377.6,19.444,7.281,20.763
112,3.733,654.1,377.84,19.353,6.571,20.438
