subject_id,cohort_id,cohort,session,n_frames,n_valid_frames,session_duration_s,pct_time_bottom,pct_time_left,pct_time_right,pct_time_top,pct_time_junction,time_bottom_s,time_left_s,time_right_s,time_top_s,total_entries,bottom_entries,left_entries,right_entries,top_entries,most_visited_arm,arm_preference_index,successive_alternation_pct,tetrad_alternation_pct,perseveration_count,perseveration_rate_pct,entry_sequence,mean_speed_px_s,total_distance_px
PlusMazeMA8_4,MA8,MA8,4,9016,8994,300.53,78.9,0.0,6.16,11.29,3.66,237.12,0.0,18.51,33.93,19,16,0,1,2,bottom_arm,0.8421,16.67,0.0,15,83.33,R->T->B->B->B->B->B->B->B->B->B->B->B->B->B->B->B->B->T,26.11,7846.1
