scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,589.287846,366.460154,1.000000
1,590.251669,369.404430,1.000000
2,592.965120,366.880100,1.000000
3,593.178212,368.055597,1.000000
4,593.005527,368.562509,1.000000
5,593.013371,369.066559,1.000000
6,593.589819,370.148565,1.000000
7,592.982922,373.606210,1.000000
8,593.903584,374.813493,1.000000
9,596.134495,374.328515,1.000000
10,596.190483,378.212806,1.000000
11,597.400316,380.849290,1.000000
12,599.797867,381.308401,1.000000
13,599.811124,382.252768,1.000000
14,599.677741,380.773117,1.000000
15,599.081792,380.239545,1.000000
16,598.378973,380.732283,1.000000
17,597.681407,380.747812,1.000000
18,597.451148,381.885701,1.000000
19,597.489591,383.476913,1.000000
20,598.264499,386.042967,1.000000
21,599.058012,388.323969,1.000000
22,599.657579,389.303326,1.000000
23,597.544864,391.634592,1.000000
24,599.427421,390.264690,1.000000
25,601.818095,388.830641,1.000000
26,602.742012,386.754438,1.000000
27,600.849153,384.810778,1.000000
28,601.180441,382.249459,1.000000
29,600.819435,381.115999,1.000000
30,600.611421,380.522657,1.000000
31,599.467606,380.030986,1.000000
32,599.442857,378.937500,1.000000
33,600.225484,377.319592,1.000000
34,600.624920,377.213632,1.000000
35,601.578070,376.675219,1.000000
36,601.639462,375.726457,1.000000
37,601.757514,375.229964,1.000000
38,602.176180,375.658652,1.000000
39,602.382904,376.188588,1.000000
40,603.758739,376.839803,1.000000
41,604.271791,377.233464,1.000000
42,605.252824,376.751078,1.000000
43,605.980176,376.897877,1.000000
44,607.489623,377.259722,1.000000
45,610.566961,377.846431,1.000000
46,612.284316,378.085115,1.000000
47,615.532105,377.797853,1.000000
48,616.752920,378.271431,1.000000
49,616.285634,378.251688,1.000000
50,610.622465,382.253299,1.000000
51,612.292163,384.058464,1.000000
52,615.398078,386.075929,1.000000
53,618.940198,385.767070,1.000000
54,621.171354,386.500654,1.000000
55,610.090261,393.331894,1.000000
56,610.395329,393.598359,1.000000
57,610.832557,392.893946,1.000000
58,612.579607,390.674660,1.000000
59,610.927766,391.844252,1.000000
60,613.017784,389.649339,1.000000
61,613.161985,390.201211,1.000000
62,612.943574,389.752424,1.000000
63,613.418177,388.542836,1.000000
64,613.782471,387.532959,1.000000
65,614.610697,386.396020,1.000000
66,628.614348,381.860902,1.000000
67,629.494513,380.748225,1.000000
68,615.688141,384.816724,1.000000
69,616.427725,385.589023,1.000000
70,633.506346,381.169673,1.000000
71,634.177030,380.870200,1.000000
72,617.807462,386.283851,1.000000
73,618.365185,386.123503,1.000000
74,617.882090,386.779149,1.000000
75,619.281533,386.410325,1.000000
76,636.173070,380.168224,1.000000
77,637.100797,379.919640,1.000000
78,637.842197,379.818909,1.000000
79,638.807259,379.743834,1.000000
80,639.334753,379.608449,1.000000
81,639.489694,379.649254,1.000000
82,639.444169,379.575682,1.000000
83,639.207082,379.427396,1.000000
84,639.086817,379.466238,1.000000
85,639.126628,379.420043,1.000000
86,638.364735,379.293992,1.000000
87,623.319596,385.936135,1.000000
88,623.953207,385.748968,1.000000
89,623.482826,386.020944,1.000000
90,623.087416,386.148385,1.000000
91,623.426380,385.918851,1.000000
92,623.196593,386.003351,1.000000
93,623.335194,385.870500,1.000000
94,637.806961,379.449946,1.000000
95,637.293696,379.643625,1.000000
96,637.157650,379.594052,1.000000
97,637.179907,379.577841,1.000000
98,636.896675,379.747229,1.000000
99,636.514316,380.076235,1.000000
100,636.655321,380.095665,1.000000
101,636.638442,380.175063,1.000000
102,636.537004,380.508044,1.000000
103,636.579382,380.430316,1.000000
104,637.007353,380.623162,1.000000
105,636.658173,380.460138,1.000000
106,617.471628,392.741884,1.000000
107,618.156779,392.073826,1.000000
108,620.820017,389.709560,1.000000
109,621.371734,389.758078,1.000000
110,636.271645,380.722222,1.000000
111,636.304738,380.552405,1.000000
112,636.152268,380.696184,1.000000
113,636.174147,380.832316,1.000000
114,636.024919,380.997472,1.000000
115,636.193665,380.623830,1.000000
116,636.253055,380.746585,1.000000
117,636.784446,380.611861,1.000000
118,622.036428,390.735963,1.000000
119,622.169346,390.815113,1.000000
120,638.207167,379.936177,1.000000
121,624.258795,389.509062,1.000000
122,639.454394,379.449401,1.000000
123,639.633540,379.335404,1.000000
124,641.607567,378.244630,1.000000
125,643.092190,378.005513,1.000000
126,643.046681,378.345862,1.000000
127,643.727541,378.759752,1.000000
128,644.005905,378.641866,1.000000
129,644.357919,378.454893,1.000000
130,630.781884,387.643720,1.000000
131,644.463167,379.646585,1.000000
132,643.953265,380.555123,1.000000
