scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,598.748473,374.996833,1.000000
1,599.102587,374.926182,1.000000
2,598.892890,374.546035,1.000000
3,598.561783,374.798334,1.000000
4,598.050115,374.436552,1.000000
5,599.786720,376.274519,1.000000
6,601.051396,377.463059,1.000000
7,600.575765,377.789947,1.000000
8,601.510255,378.429948,1.000000
9,602.017128,378.640554,1.000000
10,602.916456,378.687027,1.000000
11,602.607617,378.555750,1.000000
12,602.160688,378.614101,1.000000
13,604.407358,380.166755,1.000000
14,603.820460,379.970292,1.000000
15,604.213853,380.068738,1.000000
16,604.082418,380.116693,1.000000
17,603.421693,380.076624,1.000000
18,603.154399,379.832778,1.000000
19,603.040329,379.785512,1.000000
20,603.430534,380.166407,1.000000
21,603.416862,380.463180,1.000000
22,603.241353,380.330408,1.000000
23,603.477803,380.195535,1.000000
24,603.748978,380.250256,1.000000
25,603.744128,380.469765,1.000000
26,603.362554,380.282240,1.000000
27,603.986072,380.250709,1.000000
28,603.713878,380.245136,1.000000
29,603.302937,379.922605,1.000000
30,603.384595,379.976660,1.000000
31,586.443979,377.340631,1.000000
32,587.472619,376.880518,1.000000
33,605.208032,379.445515,1.000000
34,604.979777,379.332901,1.000000
35,605.049075,379.258993,1.000000
36,605.683351,379.149895,1.000000
37,605.607889,379.089456,1.000000
38,605.416880,378.759079,1.000000
39,605.397509,378.609497,1.000000
40,605.467788,378.447607,1.000000
41,605.473764,378.546418,1.000000
42,605.426192,378.821095,1.000000
43,604.370398,378.324685,1.000000
44,605.199949,378.849596,1.000000
45,605.227551,378.956633,1.000000
46,605.141770,378.877504,1.000000
47,604.699044,378.944137,1.000000
48,604.893731,379.095311,1.000000
49,604.853867,379.145377,1.000000
50,604.729266,379.066549,1.000000
51,606.139979,378.957875,1.000000
52,605.989111,378.617838,1.000000
53,605.300563,378.732463,1.000000
54,605.822045,378.638166,1.000000
55,605.978008,378.682277,1.000000
56,605.941929,378.611154,1.000000
57,605.169811,378.422234,1.000000
58,605.582896,378.693337,1.000000
59,605.996134,378.713660,1.000000
60,605.803406,378.479102,1.000000
61,605.856918,378.398847,1.000000
62,605.770530,378.921518,1.000000
63,605.741030,378.886635,1.000000
64,605.961108,378.842145,1.000000
65,606.186554,378.661021,1.000000
66,606.485926,378.291453,1.000000
67,605.774389,378.265580,1.000000
68,606.556141,378.285714,1.000000
69,607.815079,378.450794,1.000000
70,607.809574,378.369214,1.000000
71,607.965694,378.220151,1.000000
72,608.568395,378.576669,1.000000
73,608.358157,378.463970,1.000000
74,609.121858,378.363934,1.000000
75,609.921067,378.088105,1.000000
76,609.827643,378.134936,1.000000
77,610.689541,378.201992,1.000000
78,610.481420,378.023849,1.000000
79,610.198475,377.832580,1.000000
80,610.741251,377.161216,1.000000
81,610.816424,377.440863,1.000000
82,593.652052,374.354963,1.000000
83,593.379979,374.179415,1.000000
84,592.561585,373.204213,1.000000
85,592.665717,373.258811,1.000000
86,592.681237,373.192964,1.000000
87,609.776855,376.735604,1.000000
88,610.012626,376.627104,1.000000
89,609.855806,376.614474,1.000000
90,592.945009,372.943257,1.000000
91,609.006248,376.330073,1.000000
92,609.016376,376.242904,1.000000
93,609.089189,376.556216,1.000000
94,608.613308,376.078033,1.000000
95,609.631437,376.273389,1.000000
96,609.458783,376.601528,1.000000
97,608.003940,376.078802,1.000000
98,607.652558,375.612568,1.000000
99,608.671124,376.149653,1.000000
100,609.313504,376.426691,1.000000
101,609.506437,375.848809,1.000000
102,608.778865,375.644395,1.000000
103,609.428377,374.946248,1.000000
104,608.739250,374.347023,1.000000
105,609.125487,374.436839,1.000000
106,608.347910,374.322882,1.000000
107,609.083194,374.481575,1.000000
108,607.318387,373.212258,1.000000
109,607.526873,373.219751,1.000000
110,609.912172,373.444790,1.000000
111,608.330265,373.411207,1.000000
112,607.995671,372.471861,1.000000
113,608.897311,373.191796,1.000000
114,608.163005,372.260374,1.000000
115,607.654363,372.033219,1.000000
116,609.026135,371.652270,1.000000
117,608.565370,370.266883,1.000000
118,607.794886,369.589216,1.000000
119,607.158014,368.611738,1.000000
120,606.711474,368.301744,1.000000
121,606.398790,368.857261,1.000000
122,605.470139,368.141016,1.000000
123,605.340347,367.810626,1.000000
124,604.953728,367.532391,1.000000
125,604.445488,366.981221,1.000000
126,604.929256,367.078777,1.000000
127,603.883460,366.025085,1.000000
128,603.930439,365.367215,1.000000
129,604.282597,365.222522,1.000000
130,603.856478,363.909614,1.000000
131,603.809651,363.672922,1.000000
132,603.089995,363.027263,1.000000
