scorer,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180,DLC_Resnet50_rat_behavior_openfieldApr1shuffle1_snapshot_best-180
9,712.7877,332.52542,0.9251021,688.6618,331.54932,1.0,683.8613,320.41217,0.95882934,688.2913,344.7853,1.0,618.51556,354.01514,0.93334347,645.6637,300.34155,0.9484661,663.2972,354.13336,1.0,569.5099,358.124,0.7042966,622.83575,381.11142,0.7737765,573.948,398.781,0.9294339
10,716.0549,331.03424,0.9888314,694.02686,330.90207,0.9708387,687.528,320.6303,0.87253374,692.1719,343.6641,1.0,624.7216,353.93097,0.84396523,645.9937,302.52097,0.7965192,667.6435,354.56772,0.9790018,590.4519,335.33655,0.8067866,624.786,382.2612,0.83415,575.08496,396.65778,0.8851206
11,719.4281,329.54688,0.91980505,697.3976,330.10526,0.9599122,690.1474,320.80316,0.94765615,695.1091,342.9457,1.0,628.56525,351.88968,0.86885923,646.04364,302.23642,0.877686,671.3192,354.71603,0.91357994,605.48267,325.22137,0.47738394,628.41077,379.30603,0.8781436,577.5648,391.30582,0.88832015
12,725.67194,327.0191,0.94933,703.73035,330.4177,0.99365807,695.51294,321.93466,1.0,700.1391,343.1323,0.99738616,632.40857,352.48438,0.80577534,646.8251,301.65173,0.75333977,676.94055,354.81058,0.9253051,611.92865,325.11798,0.5118658,629.7644,378.03003,0.93044436,578.00775,386.5097,0.9119969
13,729.1828,326.25732,0.94594795,707.4988,331.47437,0.98149514,701.02136,321.82224,0.8949674,704.28546,344.3593,1.0,641.71643,348.45972,0.78048855,649.87354,308.1937,0.6567315,679.45807,354.8444,0.960612,613.5045,316.91943,0.40649956,630.13385,376.50568,0.8746632,579.05273,382.60062,0.8654182
14,732.0497,327.2468,0.99364096,711.84766,331.42538,0.9641828,707.9884,321.95563,0.9577901,710.0311,343.68,1.0,647.47144,345.9564,0.80778533,674.2295,316.61465,0.80252475,687.9051,351.97784,0.98724097,612.87994,318.97394,0.69882977,628.1049,377.38733,1.0,580.597,380.23288,0.8980367
15,737.7818,328.43677,0.8443131,716.56226,331.91138,0.97619593,712.91846,321.41043,0.9681149,713.5462,344.26096,0.9363757,647.67957,344.21698,0.8712687,687.4708,313.36804,0.87856483,692.1447,351.94342,0.95996195,612.82367,318.50995,0.7881108,629.8346,376.60632,1.0,582.19336,378.28186,0.9031253
16,743.23004,330.39496,0.86397964,720.8776,333.3503,0.924112,718.21234,323.3413,0.95732814,717.9079,345.36234,0.94415694,651.70636,343.6798,0.85666573,691.71497,315.73245,0.8693727,697.2587,351.9559,0.8787599,613.0759,317.63153,0.77196544,632.2436,375.74472,1.0,583.7807,376.81247,0.8765107
17,745.90656,332.4827,0.8538688,723.3385,334.77948,0.9404965,721.1464,324.3568,0.9420504,719.66205,344.3658,0.93570644,650.7542,344.28394,0.92047596,693.94806,318.27792,0.95871776,696.81836,352.5775,0.92438114,614.2124,320.82913,0.8164808,631.12946,374.76175,0.9283539,585.7326,374.72565,0.87393975
18,747.68475,334.57983,0.86826944,725.14185,335.48306,0.895831,723.42474,324.33456,0.90383476,721.96173,345.96628,0.87336063,653.5225,342.5583,0.8758917,698.9994,319.22406,0.8253926,698.7975,354.6033,0.90123105,612.62115,319.8026,0.82111603,632.4792,374.14273,0.92502445,587.4083,372.91663,0.8823786
19,749.4582,335.24982,0.8230935,727.35657,336.34103,0.9099383,726.6683,325.8007,0.8773008,723.59924,346.78195,0.9100986,657.24963,340.71088,1.0,702.18304,318.2696,0.8456153,701.13,354.82614,0.87843055,612.1042,320.65683,0.80170435,636.18726,372.4496,0.9543307,588.7853,371.13843,0.9055511
20,755.58875,334.65353,0.8100252,731.8291,335.7104,1.0,726.0767,323.34143,1.0,725.09357,346.38492,0.9402327,659.5619,339.73178,1.0,707.95123,317.8051,0.87264675,705.1128,354.52197,0.85282284,612.09503,321.29614,0.8269016,635.9495,370.92667,0.9908621,590.5346,368.07,0.8518034
21,760.3539,334.7096,0.84849536,735.0116,335.3209,1.0,729.22015,322.89813,1.0,727.7491,345.56693,0.94787765,663.2455,338.33505,1.0,709.5254,316.55966,0.9082143,707.3856,353.75064,0.84393287,611.04156,317.86212,0.854268,636.051,368.72775,0.87605655,593.36707,364.68167,0.8944453
22,763.21533,332.46216,0.8631396,738.45,333.4831,1.0,730.1933,321.5192,1.0,729.8976,344.903,0.93759066,666.1096,337.43817,1.0,710.24023,315.77814,0.8579413,710.2541,351.96707,0.7585929,610.9719,315.82626,0.88172823,642.3846,366.96982,0.7752215,597.02924,361.86612,0.90884435
23,765.67206,331.19937,0.9115685,740.63495,332.0335,1.0,731.44977,320.9293,1.0,731.66907,344.11893,0.96749455,670.299,335.98163,0.95634913,711.1223,315.16284,0.8999165,714.12866,351.18655,0.73005193,611.6953,315.7949,0.8670959,644.3823,366.8165,0.80491745,601.0716,359.8434,0.8812376
24,767.5041,330.86227,0.8535815,741.6366,332.0611,1.0,733.2065,321.0437,1.0,732.44037,343.5463,0.951932,674.07086,334.66986,0.9722289,712.64606,315.58072,0.8568855,715.6874,350.88855,0.6749338,612.34985,314.96417,0.9015067,653.2616,364.78763,0.85726887,605.34784,359.32495,0.8733822
25,771.0577,329.3929,0.8476645,742.9095,331.93478,0.99028635,734.6459,321.0741,1.0,734.2512,342.30334,0.9859646,679.30493,335.3108,0.96872216,713.8882,316.0599,0.7362383,717.0608,350.55923,0.78295827,613.58014,314.89355,0.8488606,678.02905,357.5484,0.47151217,610.8263,360.92886,0.930195
26,775.3972,329.3335,0.87940204,745.586,331.51907,0.92805773,734.8889,319.44705,1.0,735.96277,342.28256,1.0,679.67505,335.84338,0.89888126,717.7195,315.25644,0.71212876,721.47394,351.01447,0.79584944,614.07855,316.67923,0.7193115,683.3681,359.84317,0.60763824,617.93555,361.46045,0.93572056
27,776.46484,330.1194,0.84198123,749.6733,331.8586,0.9487953,737.6342,318.70657,1.0,739.4996,344.00052,1.0,683.90454,337.3698,0.9241622,722.72894,315.25876,0.6609065,727.00934,352.9822,0.65266067,613.14703,317.89752,0.6345158,684.3397,361.41626,0.61275065,621.6215,361.68942,0.9481264
28,777.707,330.42245,0.8465773,750.35156,333.0644,0.9246343,738.1613,320.28244,1.0,741.30963,344.61487,0.9969082,689.4641,340.39346,1.0,723.038,317.6761,0.69922984,731.4207,354.74045,0.6003667,613.8286,315.88443,0.5338797,682.57153,364.77542,0.61915934,624.4798,361.82776,0.8780418
29,780.5414,331.10602,0.91469884,752.626,333.7235,0.94770235,739.2921,321.89038,1.0,742.67773,347.03085,1.0,688.2875,344.55518,0.98744917,726.80804,319.10593,0.8163619,731.07654,355.8955,0.6745539,658.63495,318.92743,0.66120034,670.3139,368.32837,0.77210295,625.2299,362.0062,0.99104226
30,782.2595,332.9036,0.9210688,752.77704,335.4149,1.0,740.0923,323.11703,1.0,742.824,348.05914,1.0,688.7967,345.9742,0.9974227,729.3897,320.54498,0.76449025,733.04596,355.3032,0.6550294,668.14276,317.14017,0.8557279,674.4848,368.75583,0.8938796,626.8019,359.54453,1.0
31,780.4024,338.0767,1.0,752.56055,337.33432,1.0,740.73145,324.65475,1.0,741.4603,348.3997,1.0,693.6298,344.66586,0.99597245,727.7499,321.19943,0.6335312,733.04535,355.1069,0.65112215,677.2007,311.6934,0.9131796,676.9818,369.29153,0.90276337,627.97906,359.58344,0.9645556
32,781.8818,344.134,1.0,754.23,339.32788,1.0,741.80945,325.87967,1.0,740.87244,350.26935,1.0,694.1147,342.98315,0.94197255,727.75616,321.5578,0.6087206,732.53564,355.44147,0.6521112,687.4823,309.17508,0.97081524,678.05304,368.63016,0.8812429,629.396,358.9198,0.96264005
33,783.35974,346.84204,0.9717041,755.96967,341.5671,1.0,743.94324,327.14615,1.0,741.3589,351.88272,1.0,695.7796,340.7881,0.9117575,730.43365,321.72192,0.6152825,733.12695,355.0736,0.60555375,686.9981,308.7892,0.8848951,679.2042,366.24417,0.83089244,630.05,358.28055,0.96846336
34,779.55176,357.76743,1.0,754.09753,352.50592,0.96343726,742.05273,336.96762,1.0,739.4639,361.90033,1.0,694.5313,340.64212,0.8858674,731.1114,326.79834,0.7078559,731.0222,361.53918,0.57944536,688.03143,307.63214,0.91400963,681.6465,365.36124,0.9486916,628.50006,354.1512,0.9601575
35,778.3483,359.94516,1.0,753.08203,353.41833,1.0,742.0406,338.1719,1.0,738.56323,363.31122,1.0,693.4655,340.76495,0.87099046,738.9822,328.53787,0.5540696,733.4774,362.36105,0.5252466,688.4467,307.6419,0.88325375,681.28625,365.28415,0.9592861,627.7461,352.99042,0.918564
36,778.1328,359.40454,1.0,751.8951,354.4533,1.0,742.9987,339.54578,1.0,738.44275,365.75705,1.0,694.7639,342.11066,0.85673934,779.9708,336.10648,0.9638623,753.9713,368.39447,0.40875208,687.75903,308.6417,0.85101545,678.6263,365.18912,0.9876826,627.81335,352.67258,0.9127696
37,780.7184,360.7443,0.99503005,752.74445,355.35303,1.0,744.7377,340.4857,1.0,739.4241,366.14615,1.0,697.69806,341.96878,0.8791734,783.72797,335.21545,1.0,755.6312,369.30548,0.4082942,688.15063,308.58612,0.87565666,683.42175,365.11676,1.0,629.306,351.95203,0.8858968
38,779.1968,359.14163,1.0,751.5211,354.61343,1.0,742.98724,339.51062,1.0,738.20105,366.48895,1.0,696.596,341.77963,0.8561643,784.5737,335.42563,1.0,755.0607,368.62308,0.40813047,688.4365,308.09973,0.9077573,675.3109,362.73334,0.9545722,630.60516,351.34485,0.8777569
39,777.45807,357.42175,1.0,749.86975,352.77512,1.0,741.6917,338.62396,1.0,738.7721,364.66653,1.0,696.88745,341.2827,0.931156,785.2566,335.04932,1.0,754.70575,367.03223,0.4487142,688.20905,308.90262,0.92439336,682.30505,364.18915,1.0,631.0357,350.7744,0.9146625
40,776.8557,355.21985,1.0,748.08856,351.6229,1.0,740.6019,337.31937,1.0,739.03394,363.69397,1.0,696.53107,341.0166,0.9378721,785.28394,335.40427,1.0,754.4941,365.66132,0.45599738,687.2445,309.45493,0.90409243,682.17285,363.44324,1.0,631.1374,350.64615,0.89577746
41,775.93994,352.94168,1.0,747.97894,349.23566,1.0,740.76,335.4662,1.0,738.28253,362.20782,1.0,696.95795,340.5996,0.9403407,785.2631,335.13547,1.0,753.4219,363.26385,0.4697913,687.55066,309.3825,0.919458,681.1548,362.82785,1.0,631.22363,350.69763,0.9120918
42,773.39435,349.9378,0.92126834,744.15216,347.69107,1.0,736.3053,333.5653,0.9367924,735.22595,359.21106,1.0,695.25653,340.94315,0.90145063,783.59827,335.37256,1.0,751.2496,360.62445,0.47810727,688.8374,307.93414,0.98843104,681.7667,363.40344,0.99744284,630.9262,351.29385,0.8784026
43,771.9873,346.9097,0.89711046,741.377,345.1028,1.0,735.1444,331.74316,0.9919316,732.5199,354.98862,1.0,694.26544,340.21637,0.8967021,783.3552,335.84885,0.92672014,750.84985,358.92,0.48938954,688.3444,308.79877,0.99419546,682.09375,363.21768,0.99719036,630.7411,351.0903,0.8846399
44,769.58954,344.67807,0.8559263,738.18506,343.27878,0.97882015,733.42346,330.15964,0.95656604,729.9063,352.4486,0.9541605,691.7185,339.96298,0.91135997,782.1133,335.60092,0.82331854,754.592,355.20984,0.45800292,688.0028,308.8779,0.92772126,682.86285,363.82056,1.0,630.81335,350.73984,0.90244067
45,769.06165,345.08664,0.8762112,737.7204,342.34503,0.98909783,732.596,329.44937,0.9579786,728.8523,352.2342,0.98132616,691.85004,338.44772,0.9222566,781.6945,335.5911,0.8002709,754.2379,354.4811,0.45474166,688.24945,308.2509,0.9472888,685.0626,363.03592,1.0,631.05615,350.47867,0.91095656
46,770.07556,346.01953,0.8930242,739.0309,342.0013,0.9986144,733.88306,328.4801,0.96222806,729.3908,351.61157,0.9426771,691.1187,337.93866,0.9115307,782.1889,335.3379,0.8391755,753.0098,355.37704,0.4994734,687.9956,308.46387,0.94107366,684.9733,362.70547,1.0,630.8811,350.3391,0.9060437
47,771.12354,347.63977,0.9317771,740.3777,342.0445,0.994371,734.18463,327.35965,1.0,729.7803,350.9774,0.90286064,690.4516,337.71243,0.9402732,783.4596,335.77948,0.9171477,750.95135,356.1061,0.53360254,686.1371,309.75595,0.8938975,685.08344,362.76868,1.0,629.9358,350.936,0.90622944
48,771.1246,348.44983,0.9208728,740.19244,342.73795,0.9709313,734.4091,328.73755,0.93994915,728.85876,350.84692,0.9407628,691.1715,336.7399,0.8784817,783.6804,335.48486,0.9481626,750.5679,356.45636,0.5229767,688.15546,308.76056,0.9250763,684.5969,362.1995,1.0,630.1954,350.28027,0.92841995
49,771.97235,348.70932,0.9241749,740.5481,342.9252,0.9629343,733.88214,329.05704,0.9409373,728.9541,351.22458,0.94447416,690.4734,337.27316,0.9183926,784.04266,335.62518,0.9358135,749.83777,356.81287,0.5427731,686.7664,309.98657,0.87664896,684.2964,362.12006,1.0,630.29407,350.55133,0.9257646
50,772.67596,350.09653,0.9423257,741.13654,343.65817,0.9395096,735.1523,330.1427,0.9281339,729.0108,351.74902,0.95817095,691.2053,337.3289,0.9249911,784.11444,335.49368,0.97617835,749.3973,357.2023,0.5370395,687.1842,309.7628,0.8845897,684.1614,362.16202,1.0,630.0206,350.33035,0.950162
51,772.61017,350.14062,0.9333714,741.0872,343.98953,0.92865276,734.9637,330.77518,0.9241518,728.9557,352.45718,0.96903867,691.3289,337.2771,0.9130071,783.9055,335.59814,0.9850896,749.1376,357.56314,0.5316167,687.0827,309.60687,0.8871706,684.01874,361.8915,0.99347985,629.8438,350.25888,0.94455963
52,771.32983,349.55585,0.9177286,739.30206,344.20496,0.9556461,733.9245,330.49268,0.9654444,728.72736,352.7986,0.9904673,689.82227,337.8411,0.9334908,783.94464,335.4843,0.96088547,748.32166,358.21252,0.5152373,686.6599,309.82794,0.9154652,683.6558,362.56192,0.9897634,629.7025,350.2948,0.94993377
53,770.21356,350.15112,0.9314569,738.24316,345.30435,0.9703359,733.11707,331.62933,0.9283379,727.25024,353.63974,0.9935942,689.05634,337.94403,0.9092565,782.91406,334.5454,0.98334575,748.3899,359.11078,0.5009305,687.5868,308.84647,0.9929263,684.1822,363.0632,1.0,629.6117,349.8811,0.946134
54,769.31384,351.57916,0.9923412,739.42365,346.52216,1.0,734.39124,332.9179,0.93675417,728.655,355.3224,1.0,690.04456,338.81485,0.9411782,782.5122,334.38782,1.0,746.3972,360.0904,0.4865299,686.0086,310.60382,0.9096696,683.2506,363.03082,0.95899314,628.68243,349.9172,0.9642068
55,770.5982,353.13028,1.0,740.36945,346.75644,1.0,735.8636,333.81046,0.88896453,729.15735,355.51846,1.0,690.9459,338.30048,0.9395781,783.1581,334.73285,0.9832879,745.448,360.7704,0.48594937,685.9609,310.50638,0.91733503,683.85486,362.90353,0.9732544,628.70166,349.87662,0.9611144
56,770.02374,355.81564,1.0,741.7514,348.06607,1.0,733.74615,333.34384,0.97107846,729.31335,356.02142,1.0,690.71735,339.28763,0.95086783,766.9747,336.17734,0.6211075,740.3507,360.52,0.49394685,686.14484,310.22372,0.8989485,681.898,363.33,0.97364306,629.06744,349.6602,0.9688164
57,768.42487,357.78253,0.9508857,744.3864,349.3762,0.96292895,737.15027,334.2075,1.0,731.2582,357.3946,1.0,690.1411,340.88824,0.94235396,726.1848,326.10196,0.57745546,724.2787,361.23438,0.6687499,685.9881,310.4519,0.8741035,676.718,363.84836,1.0,628.18085,349.38846,0.93763125
58,768.0574,359.2224,0.915937,744.3365,350.49097,0.9171656,737.2461,336.612,1.0,731.69214,359.01694,0.9819657,689.6622,341.07776,0.94790345,725.237,327.33618,0.6130234,722.1144,362.71707,0.704152,686.4962,309.74417,0.8594555,678.876,364.95847,0.970634,628.1053,347.83105,0.99044013
59,769.0211,360.60492,0.887565,746.6836,353.4112,1.0,739.58344,338.92902,1.0,733.38354,362.39655,0.9854855,689.9504,341.98807,0.9560165,726.53485,328.3071,0.680797,721.4534,363.38147,0.73525375,685.85376,310.0255,0.85307544,677.1605,365.4287,0.97473335,627.36395,347.53955,0.99245536
60,765.5007,364.62543,0.92621034,745.79694,355.53195,1.0,741.6631,341.39432,1.0,734.2286,363.526,1.0,690.4187,342.1107,0.96110356,726.98334,329.74994,0.6968058,720.47064,364.32523,0.7800528,686.3714,309.9462,0.8519791,676.52606,365.44214,0.9527403,627.95483,347.87943,0.98175025
61,758.1679,366.59506,0.88738734,742.97266,357.52072,1.0,746.72266,345.94397,0.9471899,738.59827,366.56302,1.0,692.3118,341.8261,0.9782085,730.64923,330.6969,0.7812707,721.74,366.48395,0.86589164,686.48627,310.03662,0.84060895,676.5006,365.27386,0.9410037,628.119,347.89966,0.98236275
62,754.30646,369.9919,0.82413423,743.59406,359.56485,1.0,747.0282,348.35315,1.0,738.4121,369.0739,1.0,693.03,341.87732,0.9749074,731.3013,331.56888,0.8012678,721.9421,370.1842,0.90499806,686.9554,309.72794,0.8513977,677.1924,365.56033,0.9621135,627.9083,347.45346,0.9786397
63,750.9592,374.2346,0.80209255,743.2337,361.60635,1.0,747.0407,349.6214,1.0,736.1578,370.16537,1.0,692.6461,340.88876,0.98166615,730.88245,332.61917,0.837014,719.98956,370.52646,0.94263023,687.1851,307.19516,0.7822358,677.2618,365.2215,0.9658301,627.96735,347.5382,0.9726187
64,749.20374,375.2217,0.7509959,741.31635,364.061,1.0,746.45215,352.09982,1.0,735.06177,371.44562,1.0,690.6528,339.8848,0.99376225,730.83954,334.1583,0.8761937,717.24615,370.45078,0.8613647,686.9716,309.59784,0.79980963,673.20844,363.4936,0.8961657,628.0212,347.61276,0.9775012
65,742.48035,381.4221,0.8746943,738.3031,366.77713,1.0,748.2125,357.6959,0.978118,732.2778,371.9718,0.94314915,690.7595,338.91644,1.0,734.19946,336.7502,0.8065552,714.80975,369.81985,0.8357606,687.274,309.4465,0.7451262,676.14716,363.93192,0.9549032,627.95886,347.8293,0.9825842
66,742.03735,383.6199,0.86118865,737.5776,368.60764,1.0,745.1178,359.3228,0.9447859,729.4744,373.2101,0.92075914,689.543,338.95624,1.0,735.35895,336.93082,0.86741143,713.0729,369.95236,0.87555265,686.90015,309.52643,0.7186032,675.18256,363.498,0.92079973,627.9069,348.03094,0.9764024
67,738.87054,388.67706,0.91066235,735.7683,370.61542,1.0,744.16046,362.2886,0.88958186,728.1736,374.8821,0.99331576,688.179,338.18066,0.9987835,737.4613,339.17093,0.9197541,711.4286,370.03622,0.8804077,686.44806,309.586,0.6929042,671.9616,361.64517,0.8386257,628.14935,347.639,0.97618437
68,735.6332,392.25577,0.82839113,735.68567,374.29605,1.0,743.65265,366.3949,0.91592246,726.3884,376.67197,0.98565704,687.4791,337.9157,0.9764434,738.98975,340.7623,0.97572726,710.87286,370.1463,0.8772366,686.2547,309.978,0.7118601,674.20184,362.42935,0.9124484,627.75824,347.8567,0.9721842
69,733.6376,395.5798,0.77851343,733.326,377.94904,1.0,742.5049,369.9932,0.9577399,725.1844,380.7664,0.9895095,686.7021,337.98007,0.995681,738.4568,341.33588,0.99332076,710.2631,372.2781,0.87889695,685.60974,310.01102,0.70416856,673.4981,362.48093,0.89439625,628.097,347.73544,0.9735389
70,732.52014,398.5552,0.81223166,731.50806,382.30807,1.0,741.07556,373.63528,1.0,722.3715,382.72092,0.99558145,690.1221,339.95157,0.9463472,735.5575,345.28442,0.75579286,707.6874,373.68054,0.9772088,687.87787,307.9675,0.7538094,672.34796,362.54935,0.8809062,628.6872,346.9746,0.97300696
71,731.2606,403.62766,0.9090014,730.54425,386.55197,0.9945151,738.4798,378.48315,0.9904471,719.60706,385.41336,1.0,691.57465,340.52032,0.918055,736.5666,357.98358,0.78195995,705.46893,376.1676,0.9930749,687.71985,308.15472,0.77571195,672.91534,363.19962,0.9316823,629.52527,346.51328,0.96291244
