scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,550.197446,365.232412,1.000000
1,548.380403,362.624291,1.000000
2,545.095556,362.581414,1.000000
3,540.369694,362.061103,1.000000
4,536.186204,361.921498,1.000000
5,530.205914,362.486193,1.000000
6,525.478505,363.147548,1.000000
7,522.775404,364.013273,1.000000
8,516.931540,366.512030,1.000000
9,513.197696,366.956440,1.000000
10,508.093339,366.857590,1.000000
11,501.760105,367.064148,1.000000
12,497.672539,366.908610,1.000000
13,494.501744,366.700959,1.000000
14,491.304367,366.293181,1.000000
15,485.560276,365.360098,1.000000
16,485.671680,364.344865,1.000000
17,481.693339,364.132785,1.000000
18,478.220961,363.656431,1.000000
19,477.604245,363.304002,1.000000
20,473.219440,363.060096,1.000000
21,471.032624,362.759833,1.000000
22,467.504792,362.299336,1.000000
23,467.630027,362.147453,1.000000
24,468.385875,362.182796,1.000000
25,469.318630,362.823322,1.000000
26,469.043458,362.797040,1.000000
27,468.511074,363.029925,1.000000
28,466.826169,362.891473,1.000000
29,465.238257,362.576783,1.000000
30,467.348466,362.454984,1.000000
31,469.118056,362.653549,1.000000
32,470.178992,362.620043,1.000000
33,471.247519,362.778390,1.000000
34,470.988460,362.963693,1.000000
35,471.970260,362.997140,1.000000
36,472.223581,363.026783,1.000000
37,473.017221,363.099533,1.000000
38,474.895778,363.087393,1.000000
39,475.585113,362.999703,1.000000
40,475.728819,362.479198,1.000000
41,476.151284,362.492971,1.000000
42,478.568758,362.616920,1.000000
43,478.865672,362.577326,1.000000
44,482.398628,362.453213,1.000000
45,482.598079,362.519678,1.000000
46,483.008669,362.691641,1.000000
47,484.618227,362.862993,1.000000
48,485.434520,363.034400,1.000000
49,486.242526,363.121721,1.000000
50,488.141742,363.360912,1.000000
51,489.733333,364.000000,1.000000
52,491.005493,364.407754,1.000000
53,490.700732,365.106192,1.000000
54,490.264586,365.319878,1.000000
55,494.991621,365.574605,1.000000
56,495.762560,366.018240,1.000000
57,496.895081,366.960149,1.000000
58,497.470423,367.639750,1.000000
59,497.507868,368.668312,1.000000
60,495.422505,369.453813,1.000000
61,494.069620,370.559177,1.000000
62,493.350473,371.542271,1.000000
63,490.821036,372.065372,1.000000
64,494.654082,373.106814,1.000000
65,496.681273,377.591288,1.000000
66,493.828230,374.266381,1.000000
67,480.612392,371.754323,1.000000
68,483.483599,376.474270,1.000000
69,484.007098,376.801834,1.000000
70,484.530582,376.258512,1.000000
71,483.388073,376.754113,1.000000
72,483.706735,376.309272,1.000000
73,483.699180,376.704159,1.000000
74,483.567394,376.977875,1.000000
75,483.322407,377.595931,1.000000
76,483.286125,377.434358,1.000000
77,483.359281,375.409077,1.000000
78,482.355223,376.374465,1.000000
79,481.968583,375.690544,1.000000
80,483.178627,375.837668,1.000000
81,482.480342,378.037322,1.000000
82,482.288794,378.161135,1.000000
83,484.199146,376.976212,1.000000
84,482.019961,379.147491,1.000000
85,481.989592,379.017159,1.000000
86,483.921729,378.381717,1.000000
87,483.477526,377.673906,1.000000
88,483.280605,378.717069,1.000000
89,483.541761,379.516930,1.000000
90,485.032067,378.716152,1.000000
91,484.358887,377.772179,1.000000
92,484.943146,377.241314,1.000000
93,484.601647,377.257125,1.000000
94,484.809793,377.405210,1.000000
95,483.940901,377.441839,1.000000
96,484.577162,377.691039,1.000000
97,484.846861,377.755283,1.000000
98,484.896938,377.803880,1.000000
99,484.207722,376.745373,1.000000
100,484.404242,376.655206,1.000000
101,485.001949,376.724261,1.000000
102,485.047417,376.547417,1.000000
103,485.541509,377.730189,1.000000
104,485.757001,377.956129,1.000000
105,485.440075,377.799308,1.000000
106,484.591483,377.572871,1.000000
107,485.201206,377.467471,1.000000
108,485.817726,377.815221,1.000000
109,484.900709,377.212121,1.000000
110,485.298465,377.519887,1.000000
111,484.057207,377.004794,1.000000
112,485.186351,376.968526,1.000000
113,484.552753,377.005844,1.000000
114,484.307348,375.478914,1.000000
115,483.373018,374.826270,1.000000
116,482.816406,374.146810,1.000000
117,482.438934,374.450093,1.000000
118,481.410908,374.078091,1.000000
119,480.602756,374.584781,1.000000
120,480.378670,374.453265,1.000000
121,478.464047,375.483556,1.000000
122,479.696526,375.641965,1.000000
123,479.650040,375.602588,1.000000
124,479.337473,375.460853,1.000000
125,478.739528,372.572861,1.000000
126,477.866098,374.194452,1.000000
127,476.931080,373.953354,1.000000
128,476.247062,373.178953,1.000000
129,474.694250,372.246564,1.000000
130,473.782313,371.143991,1.000000
131,473.447876,371.833425,1.000000
132,472.568989,372.341607,1.000000
