subject_id,cohort_id,cohort,session,n_frames,n_valid_frames,session_duration_s,pct_time_bottom,pct_time_left,pct_time_right,pct_time_top,pct_time_junction,time_bottom_s,time_left_s,time_right_s,time_top_s,total_entries,bottom_entries,left_entries,right_entries,top_entries,most_visited_arm,arm_preference_index,successive_alternation_pct,tetrad_alternation_pct,perseveration_count,perseveration_rate_pct,entry_sequence,mean_speed_px_s,total_distance_px
PlusMazeMA1_5,MA1,Control,5,8992,8978,299.73,60.26,0.0,0.88,36.78,2.08,180.62,0.0,2.64,110.24,14,12,0,1,1,bottom_arm,0.8571,15.38,0.0,11,84.62,R->B->B->B->B->B->B->B->B->B->B->B->B->T,37.81,11342.5
