scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,650.407419,376.182308,1.000000
1,649.322991,375.377288,1.000000
2,648.664870,374.974843,1.000000
3,647.355988,373.562874,1.000000
4,646.632283,372.501486,1.000000
5,645.907618,372.321536,1.000000
6,645.098633,371.800357,1.000000
7,643.520528,371.401760,1.000000
8,641.303173,371.275558,1.000000
9,640.101623,371.438941,1.000000
10,639.411894,371.898954,1.000000
11,638.450455,371.809588,1.000000
12,635.621101,370.981233,1.000000
13,634.656139,371.136938,1.000000
14,632.274987,370.806128,1.000000
15,630.947471,370.043045,1.000000
16,628.760019,369.482601,1.000000
17,627.111996,369.205483,1.000000
18,625.601491,368.861338,1.000000
19,624.969628,368.962777,1.000000
20,623.208484,369.150271,1.000000
21,621.684645,369.428794,1.000000
22,618.936658,369.500674,1.000000
23,616.080562,369.342334,1.000000
24,611.884853,369.014165,1.000000
25,605.790850,368.601549,1.000000
26,598.958030,367.828349,1.000000
27,594.555556,367.357704,1.000000
28,590.646478,366.732255,1.000000
29,587.414796,366.634525,1.000000
30,586.734362,366.851611,1.000000
31,586.125358,367.414386,1.000000
32,584.169014,367.578489,1.000000
33,583.223566,367.441214,1.000000
34,582.237331,367.231984,1.000000
35,581.077367,367.204974,1.000000
36,579.146269,366.985821,1.000000
37,578.444612,366.801003,1.000000
38,578.134848,366.746357,1.000000
39,577.611386,366.595297,1.000000
40,577.079144,365.961424,1.000000
41,576.695716,365.532250,1.000000
42,577.140704,365.164322,1.000000
43,576.838951,365.259675,1.000000
44,577.033576,364.979955,1.000000
45,578.786130,364.753227,1.000000
46,577.871087,363.741479,1.000000
47,579.417534,363.841314,1.000000
48,581.274943,363.987356,1.000000
49,582.651925,363.861366,1.000000
50,585.833964,365.019158,1.000000
51,586.203118,365.036691,1.000000
52,584.991262,364.851456,1.000000
53,585.946858,365.297258,1.000000
54,586.172597,365.256112,1.000000
55,586.517257,364.677938,1.000000
56,589.578371,364.172485,1.000000
57,587.788685,363.745975,1.000000
58,588.696703,364.354110,1.000000
59,591.603239,364.013720,1.000000
60,592.029499,363.913320,1.000000
61,590.450806,364.286745,1.000000
62,588.412178,364.966745,1.000000
63,593.749245,364.440158,1.000000
64,590.758200,364.272444,1.000000
65,590.109514,364.774263,1.000000
66,589.654179,364.888329,1.000000
67,589.610069,365.170031,1.000000
68,589.148517,365.374533,1.000000
69,588.172316,365.733247,1.000000
70,588.052893,365.873527,1.000000
71,587.250458,366.478932,1.000000
72,588.898414,367.128191,1.000000
73,588.572306,366.874328,1.000000
74,589.095858,367.581922,1.000000
75,589.941627,367.326994,1.000000
76,590.985476,368.176170,1.000000
77,590.642663,368.152717,1.000000
78,589.161195,367.579386,1.000000
79,590.336655,368.079720,1.000000
80,589.761561,367.288426,1.000000
81,590.580484,367.210153,1.000000
82,590.059585,367.064767,1.000000
83,589.418177,367.549574,1.000000
84,589.001823,366.891406,1.000000
85,591.149763,368.583403,1.000000
86,591.331180,368.473596,1.000000
87,590.191074,368.650488,1.000000
88,589.338090,369.274149,1.000000
89,588.919172,369.571586,1.000000
90,587.862363,370.109341,1.000000
91,585.839685,370.938765,1.000000
92,583.866649,371.573749,1.000000
93,582.327957,371.970046,1.000000
94,579.602444,372.778471,1.000000
95,577.481176,373.551831,1.000000
96,575.681609,373.621414,1.000000
97,574.442720,374.326093,1.000000
98,571.251176,374.673811,1.000000
99,569.533705,373.858844,1.000000
100,565.942006,374.108412,1.000000
101,564.305634,373.748135,1.000000
102,562.391204,373.558642,1.000000
103,561.002558,372.930179,1.000000
104,557.351497,372.445127,1.000000
105,554.239080,372.111398,1.000000
106,551.323569,371.403462,1.000000
107,549.837532,371.900257,1.000000
108,548.843578,372.375062,1.000000
109,547.574811,372.822418,1.000000
110,546.176790,372.778754,1.000000
111,544.620769,373.348689,1.000000
112,542.452249,373.987620,1.000000
113,541.573721,374.337763,1.000000
114,540.565217,374.831143,1.000000
115,539.154622,376.243457,1.000000
116,538.500362,376.383965,1.000000
117,537.481242,377.279503,1.000000
118,537.110415,378.416145,1.000000
119,538.288087,377.145608,1.000000
120,538.027623,377.543009,1.000000
121,537.943377,377.781299,1.000000
122,539.814124,377.363087,1.000000
123,540.445542,376.970367,1.000000
124,540.443540,377.105830,1.000000
125,540.712821,377.329231,1.000000
126,540.693613,377.688124,1.000000
127,540.360802,377.768869,1.000000
128,542.401452,376.724326,1.000000
129,539.147222,378.292677,1.000000
130,544.018221,375.809355,1.000000
131,544.286832,375.708041,1.000000
132,543.364703,375.851064,1.000000
