scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,639.951397,371.135009,1.000000
1,640.482426,370.157531,1.000000
2,639.989753,369.441720,1.000000
3,641.829433,369.587943,1.000000
4,642.630727,370.116259,1.000000
5,643.764125,370.269151,1.000000
6,644.046059,371.201808,1.000000
7,621.120768,375.620876,1.000000
8,617.391795,375.999349,1.000000
9,616.416775,376.247284,1.000000
10,611.018057,374.072872,1.000000
11,611.218376,374.048988,1.000000
12,611.724940,373.990568,1.000000
13,611.041235,374.168467,1.000000
14,610.598800,374.227828,1.000000
15,609.689948,374.652306,1.000000
16,609.747171,374.045474,1.000000
17,607.684188,373.375297,1.000000
18,611.440065,376.221992,1.000000
19,611.659698,376.756330,1.000000
20,611.581336,376.860135,1.000000
21,611.363487,377.344739,1.000000
22,610.583237,377.482935,1.000000
23,610.032288,377.889530,1.000000
24,610.735716,378.597931,1.000000
25,609.069178,378.305936,1.000000
26,609.838763,379.548160,1.000000
27,609.546189,380.017336,1.000000
28,609.652778,380.660311,1.000000
29,609.709280,381.091856,1.000000
30,610.020706,381.380706,1.000000
31,609.839398,382.319748,1.000000
32,610.176099,382.968181,1.000000
33,610.457623,383.367267,1.000000
34,609.310181,384.175309,1.000000
35,610.144402,384.307785,1.000000
36,611.673643,384.317352,1.000000
37,611.974334,384.693229,1.000000
38,612.919382,385.649771,1.000000
39,612.760885,385.623936,1.000000
40,613.248910,385.971671,1.000000
41,613.868925,386.582474,1.000000
42,613.589399,386.761602,1.000000
43,613.458744,387.324513,1.000000
44,613.570918,387.876043,1.000000
45,614.762845,388.374643,1.000000
46,614.414783,389.015772,1.000000
47,614.698925,389.808322,1.000000
48,613.642986,389.855886,1.000000
49,613.754230,390.991770,1.000000
50,613.351910,391.977079,1.000000
51,611.592692,393.286096,1.000000
52,610.418203,394.131968,1.000000
53,609.835744,394.764349,1.000000
54,609.445730,394.741958,1.000000
55,608.711556,394.667491,1.000000
56,608.595720,395.156083,1.000000
57,608.796744,395.900698,1.000000
58,606.244046,396.831172,1.000000
59,604.804708,398.577255,1.000000
60,600.873325,400.005640,1.000000
61,595.404653,402.305109,1.000000
62,592.735952,404.290714,1.000000
63,590.812672,406.726898,1.000000
64,589.253891,409.598374,1.000000
65,588.116880,411.621147,1.000000
66,586.814563,414.963943,1.000000
67,585.078399,420.714720,1.000000
68,587.009563,423.405055,1.000000
69,586.679472,428.813926,1.000000
70,586.348905,432.906569,1.000000
71,585.208786,438.212734,1.000000
72,583.843508,441.831880,1.000000
73,581.945160,445.764902,1.000000
74,578.797357,451.089329,1.000000
75,576.173514,456.406477,1.000000
76,567.364458,462.166227,1.000000
77,574.327741,463.819110,1.000000
78,574.169709,468.173656,1.000000
79,566.402474,475.639581,1.000000
80,566.928722,480.030082,1.000000
81,568.928770,482.189813,1.000000
82,576.233231,487.481996,1.000000
83,576.706642,489.950125,1.000000
84,576.905144,494.290703,1.000000
85,577.141496,496.158647,1.000000
86,576.562515,500.009580,1.000000
87,576.417409,501.511375,1.000000
88,568.935884,506.223896,1.000000
89,568.163138,508.767954,1.000000
90,568.068230,512.643642,1.000000
91,572.723849,514.560423,1.000000
92,572.748971,517.949891,1.000000
93,572.666667,522.002657,1.000000
94,565.614776,527.202160,1.000000
95,572.918500,529.254500,1.000000
96,573.687261,533.266531,1.000000
97,574.824051,536.708608,1.000000
98,575.798901,540.993755,1.000000
99,576.944648,540.939039,1.000000
100,577.065821,545.155098,1.000000
101,577.430061,548.207758,1.000000
102,576.987452,553.739141,1.000000
103,577.012955,557.662431,1.000000
104,576.898062,560.660458,1.000000
105,576.007769,560.592620,1.000000
106,574.608487,560.886118,1.000000
107,573.664669,562.098274,1.000000
108,573.090446,566.223569,1.000000
109,573.100430,568.002630,1.000000
110,572.985829,571.507322,1.000000
111,572.668951,575.381853,1.000000
112,572.136439,580.427621,1.000000
113,564.097242,584.380127,1.000000
114,564.803565,587.679354,1.000000
115,565.294791,591.506964,1.000000
116,565.459810,595.643048,1.000000
117,566.589883,599.137938,1.000000
118,575.335967,599.289963,1.000000
119,575.695776,604.683199,1.000000
120,575.763070,611.838165,1.000000
121,575.895220,614.102661,1.000000
122,575.262665,613.415126,1.000000
123,575.000480,614.260619,1.000000
124,573.437547,615.451204,1.000000
125,572.238681,620.528051,1.000000
126,571.135230,620.794910,1.000000
127,570.823011,620.613041,1.000000
128,570.889160,618.938477,1.000000
129,571.482945,621.827730,1.000000
130,571.642121,620.698331,1.000000
131,571.807914,622.669421,1.000000
132,571.740561,619.956196,1.000000
