scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,604.757836,364.054924,1.000000
1,600.866133,362.712529,1.000000
2,597.686928,362.378018,1.000000
3,590.124306,360.166204,1.000000
4,585.844904,359.034058,1.000000
5,587.651740,361.542217,1.000000
6,586.274872,361.993590,1.000000
7,586.435707,362.742087,1.000000
8,586.126010,363.261712,1.000000
9,584.076853,363.715005,1.000000
10,582.315999,364.279044,1.000000
11,579.224240,364.930869,1.000000
12,575.445096,365.942728,1.000000
13,571.552433,366.679263,1.000000
14,565.998282,367.415071,1.000000
15,565.259020,367.135245,1.000000
16,560.551932,366.500725,1.000000
17,558.237903,366.336338,1.000000
18,558.407670,366.243371,1.000000
19,557.216721,366.133582,1.000000
20,554.487915,366.289587,1.000000
21,552.337820,366.432039,1.000000
22,550.099384,366.138303,1.000000
23,548.070429,365.972001,1.000000
24,544.110017,365.970910,1.000000
25,542.386887,365.835981,1.000000
26,540.423024,366.574202,1.000000
27,538.203850,367.335575,1.000000
28,535.230614,368.284850,1.000000
29,532.142030,369.436999,1.000000
30,524.054654,373.882966,1.000000
31,522.861793,375.621022,1.000000
32,519.910701,374.639723,1.000000
33,518.664485,374.596409,1.000000
34,515.628090,374.782525,1.000000
35,514.977273,375.096448,1.000000
36,514.703037,375.060747,1.000000
37,514.777694,375.321275,1.000000
38,513.118825,375.620696,1.000000
39,510.203134,376.977833,1.000000
40,508.593514,377.366516,1.000000
41,505.846590,378.534102,1.000000
42,503.502915,379.330653,1.000000
43,504.713323,378.841933,1.000000
44,503.989524,378.526095,1.000000
45,499.810124,378.381662,1.000000
46,499.006173,378.280584,1.000000
47,503.024687,377.645841,1.000000
48,501.656029,377.457672,1.000000
49,495.035397,378.220534,1.000000
50,496.813262,377.680831,1.000000
51,496.127940,377.504494,1.000000
52,494.460221,376.544703,1.000000
53,492.835904,378.588594,1.000000
54,488.609537,378.092493,1.000000
55,485.643602,378.344765,1.000000
56,485.998251,378.429848,1.000000
57,483.795169,379.254106,1.000000
58,482.245892,379.508402,1.000000
59,482.619021,379.376460,1.000000
60,482.371763,379.591406,1.000000
61,481.714096,379.547209,1.000000
62,482.204617,379.679575,1.000000
63,484.872911,380.229568,1.000000
64,479.684200,380.431522,1.000000
65,478.076818,380.546325,1.000000
66,481.393739,380.749147,1.000000
67,479.708132,381.431965,1.000000
68,478.056281,381.027325,1.000000
69,477.598067,379.868707,1.000000
70,475.220414,378.240908,1.000000
71,474.102077,377.057765,1.000000
72,474.416750,375.805053,1.000000
73,477.172907,374.090029,1.000000
74,479.112533,372.834069,1.000000
75,480.135878,374.788006,1.000000
76,482.164582,374.215056,1.000000
77,482.779358,373.963801,1.000000
78,481.927533,373.874525,1.000000
79,482.721410,373.593307,1.000000
80,485.916212,370.882499,1.000000
81,485.678661,371.031234,1.000000
82,485.781584,370.957806,1.000000
83,485.550275,371.311406,1.000000
84,485.104532,372.772417,1.000000
85,486.855508,373.028851,1.000000
86,486.786092,373.701155,1.000000
87,486.726073,373.640681,1.000000
88,488.350815,374.501063,1.000000
89,490.646857,373.202739,1.000000
90,490.714148,373.735429,1.000000
91,489.379453,373.083455,1.000000
92,489.493587,374.057720,1.000000
93,489.059072,374.612518,1.000000
94,488.042796,374.773181,1.000000
95,489.531781,375.027707,1.000000
96,488.031163,374.836047,1.000000
97,487.320954,375.902768,1.000000
98,484.826000,376.299754,1.000000
99,485.500468,375.521282,1.000000
100,487.557614,373.907868,1.000000
101,487.711343,374.067650,1.000000
102,485.579095,373.791975,1.000000
103,487.364581,374.352926,1.000000
104,488.104943,374.280862,1.000000
105,487.363549,375.783933,1.000000
106,487.058250,375.836424,1.000000
107,486.750831,375.787411,1.000000
108,487.342527,375.801980,1.000000
109,486.847422,376.319554,1.000000
110,489.597803,376.943211,1.000000
111,488.969927,377.064646,1.000000
112,489.757427,376.642033,1.000000
113,491.308375,376.871370,1.000000
114,490.530694,376.233130,1.000000
115,488.652607,375.324882,1.000000
116,489.285982,374.836381,1.000000
117,488.219822,374.517379,1.000000
118,488.130168,374.367824,1.000000
119,488.558662,375.231439,1.000000
120,489.512997,374.912353,1.000000
121,488.362806,375.036040,1.000000
122,489.090930,375.171992,1.000000
123,488.886902,375.153739,1.000000
124,488.839990,375.240846,1.000000
125,488.139580,375.668375,1.000000
126,487.493423,376.019111,1.000000
127,487.208914,375.970369,1.000000
128,488.465356,376.140786,1.000000
129,484.663046,378.041412,1.000000
130,484.879794,377.956044,1.000000
131,490.685499,377.730101,1.000000
132,488.521985,376.257676,1.000000
