subject_id,cohort_id,cohort,session,n_frames,n_valid_frames,session_duration_s,pct_time_bottom,pct_time_left,pct_time_right,pct_time_top,pct_time_junction,time_bottom_s,time_left_s,time_right_s,time_top_s,total_entries,bottom_entries,left_entries,right_entries,top_entries,most_visited_arm,arm_preference_index,successive_alternation_pct,tetrad_alternation_pct,perseveration_count,perseveration_rate_pct,entry_sequence,mean_speed_px_s,total_distance_px
PlusMazeMA8_5,MA8,MA8,5,9002,8978,300.07,13.5,2.87,3.81,76.9,2.92,40.51,8.61,11.43,230.75,20,7,1,4,8,top_arm,0.35,36.84,0.0,12,63.16,L->R->R->T->R->R->T->T->B->B->B->B->B->B->T->T->T->T->T->B,42.29,12675.1
