frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
0,0.0,602.22,363.3,-66.053,24.766,70.543
1,0.033,600.29,361.08,-66.309,22.389,69.987
2,0.067,596.48,359.21,-66.584,20.165,69.57
3,0.1,592.3,359.25,-66.876,18.094,69.28
4,0.133,588.54,360.56,-67.186,16.176,69.106
5,0.167,586.76,360.88,-67.514,14.41,69.034
6,0.2,585.96,361.53,-67.859,12.797,69.055
7,0.233,586.17,362.55,-68.223,11.338,69.158
8,0.267,585.77,363.34,-68.604,10.031,69.333
9,0.3,584.15,363.74,-69.003,8.877,69.571
10,0.333,582.21,364.38,-69.419,7.875,69.865
11,0.367,578.82,365.15,-69.854,7.027,70.207
12,0.4,575.27,365.98,-70.306,6.331,70.591
13,0.433,571.45,366.61,-70.777,5.789,71.013
14,0.467,567.34,366.95,-71.264,5.399,71.469
15,0.5,563.87,367.01,-71.77,5.162,71.956
16,0.533,561.33,366.78,-72.05,1.522,72.066
17,0.567,559.4,366.48,-73.331,-0.699,73.335
18,0.6,557.9,366.26,-74.908,-0.894,74.913
19,0.633,556.08,366.23,-76.446,0.454,76.447
20,0.667,554.77,366.25,-77.157,2.376,77.193
21,0.7,552.66,366.23,-77.434,4.881,77.588
22,0.733,549.97,366.1,-77.47,7.752,77.857
23,0.767,547.37,365.98,-77.843,10.592,78.56
24,0.8,545.03,365.94,-78.282,13.255,79.396
25,0.833,542.64,366.1,-78.69,15.866,80.274
26,0.867,540.68,366.28,-79.513,18.356,81.605
27,0.9,537.71,367.17,-80.189,20.645,82.804
28,0.933,534.46,368.92,-80.406,22.595,83.521
29,0.967,530.48,370.9,-80.156,24.084,83.696
30,1.0,526.66,372.66,-79.285,25.589,83.312
31,1.033,522.94,374.07,-77.114,25.708,81.286
32,1.067,519.81,375.01,-73.71,25.206,77.901
33,1.1,517.55,375.3,-69.587,24.115,73.647
34,1.133,516.6,374.92,-65.17,22.597,68.976
35,1.167,515.56,374.75,-60.287,20.488,63.674
36,1.2,514.72,375.09,-55.251,17.825,58.055
37,1.233,513.77,375.44,-50.243,14.787,52.374
38,1.267,512.65,375.95,-45.462,11.663,46.934
39,1.3,510.48,376.76,-40.723,8.58,41.617
40,1.333,508.23,377.66,-36.597,5.795,37.053
41,1.367,506.55,378.37,-33.613,3.559,33.8
42,1.4,504.99,378.8,-32.482,2.294,32.562
43,1.433,503.17,378.91,-33.015,1.755,33.062
44,1.467,502.11,378.81,-34.805,1.609,34.842
45,1.5,502.19,377.02,-37.421,1.543,37.453
46,1.533,501.32,378.05,-40.298,1.407,40.322
47,1.567,500.03,377.93,-42.419,1.066,42.433
48,1.6,499.16,377.9,-43.591,0.547,43.595
49,1.633,498.5,377.55,-43.885,0.037,43.885
50,1.667,497.34,377.5,-43.701,-0.09,43.701
51,1.7,495.36,377.57,-43.04,0.227,43.041
52,1.733,493.5,377.66,-42.082,1.146,42.097
53,1.767,492.02,377.68,-41.191,2.599,41.273
54,1.8,489.45,378.01,-40.067,4.472,40.316
55,1.833,486.97,378.44,-38.321,6.502,38.869
56,1.867,484.98,378.86,-36.426,8.456,37.395
57,1.9,483.63,378.97,-34.662,9.757,36.009
58,1.933,482.95,379.3,-33.082,10.069,34.581
59,1.967,482.22,379.44,-31.427,9.285,32.77
60,2.0,482.38,379.58,-29.453,7.446,30.379
61,2.033,482.72,379.66,-27.318,5.553,27.877
62,2.067,482.16,379.84,-24.699,2.735,24.85
63,2.1,481.67,380.05,-21.526,-0.249,21.527
64,2.133,481.26,380.37,-18.148,-3.152,18.42
65,2.167,480.61,380.79,-14.866,-5.86,15.98
66,2.2,479.84,381.3,-11.672,-8.529,14.456
67,2.233,478.85,381.02,-8.408,-11.216,14.018
68,2.267,478.36,380.59,-5.048,-13.946,14.831
69,2.3,476.95,379.82,-1.785,-16.54,16.636
70,2.333,475.33,378.61,1.624,-18.826,18.896
71,2.367,475.03,376.81,5.123,-20.57,21.198
72,2.4,475.42,375.46,8.597,-21.623,23.269
73,2.433,476.6,374.56,12.089,-21.655,24.801
74,2.467,478.64,374.06,15.537,-20.877,26.024
75,2.5,480.39,373.85,18.951,-19.336,27.074
76,2.533,481.37,374.11,22.042,-17.18,27.947
77,2.567,482.19,374.08,24.424,-14.505,28.407
78,2.6,483.05,373.62,26.265,-11.496,28.67
79,2.633,483.92,372.63,27.171,-8.236,28.392
80,2.667,484.62,371.81,27.115,-5.033,27.578
81,2.7,485.13,371.29,26.282,-2.073,26.364
82,2.733,485.75,371.12,24.515,0.43,24.519
83,2.767,485.99,371.51,21.837,2.595,21.99
84,2.8,485.78,372.3,18.388,4.342,18.894
85,2.833,485.98,373.07,14.671,5.609,15.707
86,2.867,486.66,373.58,11.281,6.576,13.058
87,2.9,487.81,373.89,8.196,7.372,11.024
88,2.933,488.81,373.75,5.762,7.813,9.707
89,2.967,489.44,373.65,3.905,7.855,8.773
90,3.0,490.04,373.6,1.99,7.617,7.873
91,3.033,489.96,373.7,0.059,7.073,7.073
92,3.067,489.64,373.92,-1.616,6.031,6.244
93,3.1,489.11,374.3,-3.089,4.573,5.519
94,3.133,488.96,374.61,-4.461,3.048,5.403
95,3.167,488.47,375.15,-5.835,1.772,6.098
96,3.2,487.5,375.55,-7.088,0.939,7.15
97,3.233,486.83,375.63,-7.801,0.716,7.834
98,3.267,486.67,375.53,-7.978,1.164,8.063
99,3.3,486.13,375.15,-7.277,2.041,7.557
100,3.333,486.2,374.74,-5.92,3.003,6.638
101,3.367,486.66,374.08,-3.624,3.724,5.196
102,3.4,487.29,373.9,-0.794,4.122,4.197
103,3.433,487.4,374.22,1.943,4.086,4.525
104,3.467,487.17,374.8,4.231,3.805,5.691
105,3.5,487.27,375.19,6.088,3.386,6.967
106,3.533,487.19,375.57,7.26,2.956,7.839
107,3.567,487.08,375.88,8.117,2.547,8.507
108,3.6,487.23,376.26,9.082,2.157,9.335
109,3.633,487.68,376.37,10.339,1.658,10.472
110,3.667,488.53,376.67,11.291,1.163,11.351
111,3.7,489.56,376.93,12.387,0.381,12.393
112,3.733,490.06,376.92,13.697,-0.729,13.717
113,3.767,490.38,376.59,14.309,-2.031,14.453
114,3.8,490.13,376.05,13.962,-3.248,14.335
115,3.833,490.87,375.42,12.78,-3.971,13.383
116,3.867,490.75,375.01,11.472,-4.243,12.231
117,3.9,490.67,374.68,10.391,-3.893,11.096
118,3.933,490.97,374.63,9.312,-2.974,9.776
119,3.967,491.72,374.77,8.165,-1.638,8.327
120,4.0,492.49,374.94,7.014,-0.197,7.016
121,4.033,493.58,375.05,5.28,1.245,5.425
122,4.067,494.42,375.13,3.138,2.731,4.16
123,4.1,494.39,375.2,0.805,4.204,4.28
124,4.133,493.69,375.42,-1.298,5.426,5.579
125,4.167,493.41,375.45,-2.656,6.229,6.771
126,4.2,491.93,375.79,-3.833,6.401,7.46
127,4.233,490.25,376.31,-6.523,6.753,9.389
128,4.267,490.25,376.97,-9.395,6.792,11.593
129,4.3,490.86,377.36,-12.373,6.875,14.155
130,4.333,492.52,377.19,-16.007,7.175,17.542
131,4.367,492.82,377.21,-19.443,7.29,20.764
132,4.4,491.81,377.38,-21.464,6.903,22.547
133,4.433,490.4,377.46,-21.044,5.772,21.821
134,4.467,489.07,377.32,-18.066,3.909,18.485
135,4.5,487.68,377.35,-14.527,1.944,14.656
136,4.533,487.3,377.61,-11.416,-0.22,11.418
137,4.567,487.17,377.61,-10.155,-1.583,10.278
138,4.6,487.25,377.52,-10.948,-1.877,11.108
139,4.633,486.65,377.62,-12.412,-1.282,12.478
140,4.667,484.46,378.29,-13.304,-0.898,13.334
141,4.7,482.41,379.39,-13.347,-0.941,13.38
142,4.733,483.91,378.48,-11.722,-1.687,11.843
143,4.767,483.74,378.33,-8.337,-3.419,9.01
144,4.8,483.92,377.37,-5.04,-5.994,7.831
145,4.833,487.1,375.76,-3.0,-8.434,8.952
146,4.867,488.82,374.86,-3.42,-10.016,10.584
147,4.9,489.23,374.61,-5.604,-10.199,11.637
148,4.933,486.98,375.4,-8.289,-9.603,12.685
149,4.967,482.47,376.79,-10.252,-8.286,13.182
150,5.0,480.01,377.3,-11.166,-6.484,12.912
151,5.033,478.79,378.46,-11.008,-4.675,11.96
152,5.067,480.29,377.6,-9.876,-3.616,10.517
153,5.1,483.32,375.54,-8.369,-3.243,8.976
154,5.133,485.2,372.9,-7.429,-3.405,8.172
155,5.167,485.49,371.87,-6.447,-3.837,7.503
156,5.2,484.41,371.63,-4.261,-4.374,6.107
157,5.233,482.04,372.19,-0.665,-5.392,5.432
158,5.267,479.04,373.95,2.412,-5.898,6.372
159,5.3,477.8,376.24,5.578,-5.978,8.176
160,5.333,478.33,377.34,8.695,-5.564,10.322
161,5.367,480.56,377.63,10.211,-3.975,10.957
162,5.4,483.15,376.19,9.832,-1.14,9.898
163,5.433,485.25,375.17,8.035,2.596,8.444
164,5.467,485.79,373.66,6.335,6.807,9.298
165,5.5,485.72,372.25,6.35,10.446,12.224
166,5.533,485.76,371.32,7.388,13.492,15.383
167,5.567,484.74,371.83,9.185,15.172,17.736
168,5.6,484.03,373.0,10.594,15.873,19.084
169,5.633,484.76,374.75,10.828,16.249,19.526
170,5.667,484.87,376.54,9.819,16.915,19.559
171,5.7,484.43,377.68,8.111,17.547,19.331
172,5.733,484.18,378.86,6.484,18.117,19.242
173,5.767,484.63,379.84,5.858,18.298,19.213
174,5.8,485.34,380.21,6.195,17.642,18.698
175,5.833,486.27,381.2,7.031,15.61,17.121
176,5.867,486.66,381.86,7.861,12.348,14.638
177,5.9,487.74,381.96,8.641,7.66,11.547
178,5.933,488.21,382.01,8.73,2.585,9.105
179,5.967,487.86,381.19,8.171,-2.651,8.59
180,6.0,487.29,380.72,7.716,-7.265,10.598
181,6.033,487.62,380.0,7.863,-10.692,13.272
182,6.067,488.55,379.04,8.174,-12.362,14.82
183,6.1,489.7,378.45,9.223,-12.477,15.516
184,6.133,490.16,377.95,10.975,-11.292,15.746
185,6.167,490.56,377.77,13.557,-9.583,16.602
186,6.2,490.49,377.8,16.72,-7.596,18.365
187,6.233,489.68,377.8,20.78,-5.443,21.481
188,6.267,488.31,378.09,25.582,-3.362,25.802
189,6.3,488.88,377.95,30.559,-1.551,30.598
190,6.333,490.65,377.49,35.347,0.07,35.347
191,6.367,493.35,376.93,39.52,1.08,39.535
192,6.4,494.99,377.26,42.923,1.386,42.945
193,6.433,497.25,377.71,45.724,1.062,45.736
194,6.467,499.41,378.27,47.506,0.095,47.506
195,6.5,501.17,378.78,48.665,-1.076,48.677
196,6.533,502.29,379.32,49.38,-2.445,49.44
197,6.567,504.11,379.3,49.236,-3.78,49.381
198,6.6,506.11,378.75,47.94,-4.834,48.183
199,6.633,508.56,377.81,45.19,-5.593,45.535
200,6.667,509.17,377.39,41.344,-6.007,41.778
201,6.7,510.26,376.75,36.371,-6.184,36.893
202,6.733,510.92,376.38,30.692,-6.191,31.31
203,6.767,511.47,376.0,25.221,-5.954,25.915
204,6.8,512.16,375.76,21.034,-5.701,21.793
205,6.833,512.84,375.72,17.972,-5.253,18.724
206,6.867,513.62,375.65,15.724,-4.434,16.337
207,6.9,514.96,375.66,13.793,-3.175,14.153
208,6.933,514.66,375.87,12.645,-1.737,12.763
209,6.967,515.04,376.05,11.72,-0.207,11.722
210,7.0,515.17,376.27,10.992,1.145,11.052
211,7.033,515.28,376.36,10.553,2.219,10.784
212,7.067,515.51,376.38,10.62,2.743,10.969
213,7.1,515.64,376.43,10.885,2.81,11.241
214,7.133,515.95,376.39,10.999,2.578,11.297
215,7.167,516.14,376.38,10.27,2.306,10.525
216,7.2,516.73,376.46,9.248,2.051,9.473
217,7.233,517.56,376.54,7.737,1.995,7.99
218,7.267,518.29,376.49,5.899,2.014,6.233
219,7.3,518.84,376.5,3.827,2.102,4.366
220,7.333,518.99,376.48,1.343,2.426,2.773
221,7.367,518.95,376.52,-1.273,2.73,3.012
222,7.4,518.78,376.86,-4.044,3.034,5.055
223,7.433,518.34,376.99,-7.296,3.303,8.009
224,7.467,518.23,377.0,-10.162,3.534,10.759
225,7.5,517.88,377.14,-12.712,3.659,13.228
226,7.533,517.33,377.15,-14.775,3.584,15.203
227,7.567,516.76,377.25,-16.109,3.288,16.441
228,7.6,515.87,377.36,-16.752,2.886,16.999
229,7.633,514.89,377.64,-16.342,2.142,16.482
230,7.667,514.13,378.03,-15.344,1.129,15.385
231,7.7,513.68,377.99,-12.162,-0.06,12.162
232,7.733,513.21,377.84,-7.73,-1.436,7.862
233,7.767,512.86,377.73,-2.975,-3.066,4.272
234,7.8,512.63,377.74,1.523,-4.861,5.094
235,7.833,513.02,377.27,5.43,-6.725,8.643
236,7.867,513.18,377.11,8.571,-8.519,12.085
237,7.9,513.54,376.92,10.856,-10.05,14.794
238,7.933,514.1,376.75,12.137,-11.451,16.686
239,7.967,514.79,376.28,14.073,-12.668,18.935
240,8.0,515.46,375.79,15.91,-13.822,21.075
241,8.033,516.41,375.25,16.981,-14.567,22.373
242,8.067,517.31,374.74,17.58,-15.008,23.115
