subject_id,cohort_id,cohort,session,n_frames,n_valid_frames,session_duration_s,pct_time_bottom,pct_time_left,pct_time_right,pct_time_top,pct_time_junction,time_bottom_s,time_left_s,time_right_s,time_top_s,total_entries,bottom_entries,left_entries,right_entries,top_entries,most_visited_arm,arm_preference_index,successive_alternation_pct,tetrad_alternation_pct,perseveration_count,perseveration_rate_pct,entry_sequence,mean_speed_px_s,total_distance_px
PlusMazeMA2_1,MA2,MA2,1,9064,9050,302.13,10.98,0.0,0.85,85.52,2.64,33.17,0.0,2.57,258.38,17,4,0,3,10,top_arm,0.5882,25.0,0.0,12,75.0,R->R->R->T->T->T->T->T->T->B->B->B->T->T->T->T->B,35.3,10652.7
