frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
0,0.0,595.66,348.04,22.91,183.666,185.089
1,0.033,596.1,348.38,22.515,163.104,164.651
2,0.067,596.16,347.7,22.032,143.658,145.337
3,0.1,598.75,374.82,21.459,125.326,127.15
4,0.133,596.84,375.3,20.799,108.111,110.093
5,0.167,598.62,376.06,20.049,92.01,94.169
6,0.2,599.96,376.98,19.21,77.025,79.384
7,0.233,600.24,377.8,18.283,63.155,65.748
8,0.267,601.79,378.43,17.267,50.4,53.276
9,0.3,601.9,378.45,16.162,38.76,41.995
10,0.333,602.3,378.62,14.969,28.236,31.958
11,0.367,602.83,378.9,13.686,18.827,23.276
12,0.4,603.2,379.17,12.315,10.534,16.206
13,0.433,603.61,379.52,10.855,3.355,11.362
14,0.467,603.86,379.88,9.307,-2.708,9.693
15,0.5,604.05,380.14,7.669,-7.656,10.836
16,0.533,603.95,380.14,6.962,-9.085,11.446
17,0.567,604.24,379.93,5.1,-6.312,8.115
18,0.6,603.76,379.98,2.19,2.252,3.141
19,0.633,603.22,380.04,-2.955,1.143,3.169
20,0.667,603.17,380.11,-7.758,0.048,7.758
21,0.7,603.3,380.19,-11.482,-0.847,11.513
22,0.733,603.47,380.31,-13.15,-1.495,13.235
23,0.767,603.5,380.37,-13.43,-2.126,13.597
24,0.8,603.56,380.33,-13.161,-2.81,13.458
25,0.833,603.69,380.32,-11.803,-3.252,12.243
26,0.867,603.73,380.3,-9.715,-3.53,10.337
27,0.9,605.21,380.49,-7.186,-3.728,8.095
28,0.933,603.99,380.27,-4.365,-3.837,5.812
29,0.967,599.52,379.46,-1.44,-3.901,4.158
30,1.0,596.78,378.89,1.449,-3.955,4.212
31,1.033,595.54,378.5,4.136,-4.004,5.757
32,1.067,595.91,378.34,6.681,-3.965,7.769
33,1.1,597.87,378.44,8.752,-3.654,9.484
34,1.133,601.23,378.76,10.527,-3.162,10.992
35,1.167,605.92,379.31,12.131,-2.529,12.392
36,1.2,606.98,379.38,13.352,-1.782,13.47
37,1.233,605.45,378.97,14.104,-0.983,14.138
38,1.267,605.53,378.77,14.279,-0.25,14.281
39,1.3,605.61,378.69,13.977,0.388,13.983
40,1.333,605.38,378.56,13.176,0.897,13.206
41,1.367,605.25,378.51,11.591,1.2,11.653
42,1.4,605.17,378.58,9.161,1.29,9.251
43,1.433,605.13,378.67,4.99,1.019,5.093
44,1.467,605.03,378.75,0.19,0.496,0.531
45,1.5,604.97,378.82,-3.045,0.064,3.045
46,1.533,604.97,378.91,-4.557,-0.241,4.563
47,1.567,604.89,379.06,-4.262,-0.362,4.277
48,1.6,604.82,379.08,-2.562,-0.305,2.58
49,1.633,605.04,379.06,-0.126,-0.143,0.19
50,1.667,605.22,379.02,2.026,0.012,2.026
51,1.7,605.47,378.91,2.333,-0.067,2.334
52,1.733,605.66,378.8,1.816,-0.31,1.842
53,1.767,605.9,378.72,1.766,-0.469,1.827
54,1.8,605.89,378.62,1.567,-0.631,1.689
55,1.833,605.64,378.59,1.265,-0.816,1.506
56,1.867,605.66,378.63,1.036,-0.933,1.394
57,1.9,605.73,378.61,0.943,-0.945,1.335
58,1.933,605.68,378.55,1.021,-0.884,1.35
59,1.967,605.7,378.55,1.143,-0.787,1.388
60,2.0,605.75,378.6,1.388,-0.663,1.538
61,2.033,605.85,378.69,1.848,-0.517,1.919
62,2.067,605.81,378.75,2.488,-0.356,2.513
63,2.1,605.92,378.78,2.846,-0.358,2.868
64,2.133,605.96,378.75,4.164,-0.302,4.175
65,2.167,605.94,378.62,6.62,-0.135,6.622
66,2.2,606.15,378.45,10.046,0.153,10.047
67,2.233,606.48,378.36,13.684,0.471,13.692
68,2.267,606.8,378.28,17.234,0.797,17.252
69,2.3,607.26,378.3,18.498,0.689,18.511
70,2.333,607.67,378.38,16.269,-0.018,16.269
71,2.367,608.12,378.44,9.686,-1.564,9.811
72,2.4,608.45,378.43,2.412,-3.256,4.052
73,2.433,608.68,378.36,-5.109,-5.002,7.15
74,2.467,609.18,378.33,-12.056,-6.538,13.714
75,2.5,609.68,378.28,-17.693,-7.757,19.319
76,2.533,610.01,378.21,-21.244,-8.508,22.884
77,2.567,610.34,378.06,-24.0,-10.957,26.383
78,2.6,612.04,378.17,-26.1,-14.669,29.94
79,2.633,611.11,377.83,-27.51,-17.58,32.647
80,2.667,608.38,377.21,-26.273,-17.94,31.814
81,2.7,604.27,376.26,-23.432,-15.612,28.156
82,2.733,599.8,375.23,-19.354,-11.086,22.304
83,2.767,594.07,373.94,-14.4,-5.111,15.28
84,2.8,591.89,373.44,-8.703,1.966,8.922
85,2.833,593.55,373.56,-2.718,9.936,10.301
86,2.867,600.55,374.8,3.368,18.666,18.968
87,2.9,602.46,375.1,9.391,28.194,29.717
88,2.933,604.68,375.57,15.3,38.387,41.324
89,2.967,606.32,375.81,20.736,48.43,52.683
90,3.0,606.85,375.91,25.315,57.404,62.738
91,3.033,605.32,375.58,28.724,64.509,70.615
92,3.067,606.21,380.94,30.484,68.933,75.373
93,3.1,608.11,388.13,30.176,70.138,76.354
94,3.133,610.67,393.11,27.442,68.295,73.602
95,3.167,608.97,394.82,21.805,63.371,67.017
96,3.2,608.69,395.53,14.272,55.844,57.639
97,3.233,608.53,396.35,6.499,46.592,47.043
98,3.267,608.6,397.92,-0.28,36.436,36.437
99,3.3,608.51,399.71,-5.613,28.418,28.967
100,3.333,608.8,401.22,-7.241,18.643,20.0
101,3.367,609.15,402.09,-6.671,8.676,10.944
102,3.4,609.34,401.56,-5.068,2.272,5.554
103,3.433,609.11,399.47,-5.341,-10.995,12.223
104,3.467,609.08,397.08,-4.807,-22.802,23.303
105,3.5,608.88,394.77,-2.089,-27.575,27.654
106,3.533,608.43,392.77,-1.911,-37.229,37.278
107,3.567,608.31,391.66,-0.476,-42.313,42.316
108,3.6,608.37,391.66,1.398,-44.755,44.777
109,3.633,606.19,391.14,3.038,-46.301,46.401
110,3.667,606.41,391.45,3.464,-46.974,47.102
111,3.7,606.95,391.92,4.409,-45.862,46.074
112,3.733,607.01,391.91,5.657,-42.445,42.82
113,3.767,607.11,391.27,10.891,-42.295,43.675
114,3.8,611.75,384.11,14.22,-37.863,40.445
115,3.833,611.98,384.7,15.854,-30.844,34.68
116,3.867,612.72,382.98,15.761,-22.013,27.074
117,3.9,608.13,370.32,14.16,-12.247,18.721
118,3.933,613.11,382.58,11.232,-3.014,11.63
119,3.967,612.33,382.13,7.475,4.765,8.865
120,4.0,606.69,368.55,3.086,10.623,11.062
121,4.033,611.58,382.87,-1.578,13.491,13.583
122,4.067,612.26,383.83,-5.941,13.998,15.207
123,4.1,612.7,383.82,-10.177,12.083,15.798
124,4.133,612.93,383.76,-14.233,7.754,16.208
125,4.167,613.37,383.55,-16.901,1.452,16.963
126,4.2,614.14,383.19,-19.042,-6.874,20.245
127,4.233,614.38,381.83,-20.709,-17.018,26.804
128,4.267,604.17,394.44,-21.649,-28.518,35.804
129,4.3,603.86,391.45,-21.67,-40.872,46.262
130,4.333,603.77,388.39,-23.275,-50.145,55.284
131,4.367,603.9,383.39,-25.015,-59.313,64.373
132,4.4,603.93,376.53,-27.16,-67.119,72.406
133,4.433,604.11,370.43,-26.702,-66.595,71.749
134,4.467,604.15,365.85,-27.949,-69.158,74.592
135,4.5,604.01,362.04,-28.647,-69.944,75.583
136,4.533,603.58,361.18,-25.766,-60.954,66.176
137,4.567,602.36,360.28,-24.223,-55.444,60.504
138,4.6,601.21,360.11,-22.911,-49.262,54.329
139,4.633,599.69,359.92,-22.039,-42.375,47.763
140,4.667,598.42,360.27,-21.807,-35.082,41.307
141,4.7,597.34,360.73,-22.639,-27.587,35.687
142,4.733,596.23,360.95,-25.082,-19.899,32.017
143,4.767,595.38,360.71,-29.337,-11.448,31.492
144,4.8,594.56,359.93,-29.528,-10.711,31.411
145,4.833,593.68,359.02,-29.131,-12.082,31.537
146,4.867,593.14,358.19,-28.28,-15.861,32.425
147,4.9,592.58,357.27,-27.047,-20.928,34.199
148,4.933,592.21,356.52,-25.516,-25.624,36.162
149,4.967,591.44,355.57,-24.197,-29.318,38.014
150,5.0,590.44,354.06,-23.153,-31.834,39.363
151,5.033,589.36,352.24,-22.248,-32.737,39.581
152,5.067,588.24,350.41,-21.431,-32.864,39.235
153,5.1,587.38,349.08,-20.323,-31.928,37.847
154,5.133,586.65,348.03,-18.954,-30.176,35.635
155,5.167,586.06,347.38,-17.445,-27.575,32.63
156,5.2,585.6,347.12,-15.739,-24.35,28.994
157,5.233,585.16,346.87,-13.844,-20.874,25.048
158,5.267,584.78,346.38,-11.716,-17.419,20.993
159,5.3,584.48,346.02,-9.435,-14.051,16.925
160,5.333,584.14,345.33,-7.045,-10.739,12.844
161,5.367,583.98,345.03,-4.564,-7.523,8.799
162,5.4,583.63,344.68,-2.213,-4.529,5.041
163,5.433,583.32,344.25,-0.143,-1.891,1.897
164,5.467,583.74,343.98,1.475,0.179,1.486
165,5.5,584.32,343.97,2.723,1.566,3.141
166,5.533,584.59,344.23,3.639,2.503,4.417
167,5.567,584.68,344.57,4.226,3.106,5.245
168,5.6,584.54,344.83,4.664,3.589,5.885
169,5.633,584.21,345.18,4.678,3.851,6.059
170,5.667,584.56,345.52,4.053,3.853,5.592
171,5.7,584.82,345.5,3.064,3.595,4.723
172,5.733,585.01,345.49,1.769,2.882,3.382
173,5.767,585.18,345.56,0.239,1.678,1.695
174,5.8,585.24,345.62,-1.428,0.173,1.438
175,5.833,585.24,345.7,-3.1,-1.651,3.512
176,5.867,585.2,345.7,-4.538,-3.378,5.658
177,5.9,585.06,345.5,-5.733,-5.157,7.712
178,5.933,584.96,345.29,-6.512,-6.889,9.48
179,5.967,584.68,344.9,-6.691,-8.33,10.685
180,6.0,584.26,344.49,-6.609,-9.562,11.623
181,6.033,583.78,343.94,-6.466,-10.679,12.484
182,6.067,583.34,343.55,-6.161,-11.794,13.306
183,6.1,582.59,343.06,-5.421,-12.737,13.843
184,6.133,582.25,342.65,-4.031,-13.384,13.978
185,6.167,582.6,342.35,-1.848,-13.791,13.914
186,6.2,582.65,341.88,0.74,-13.99,14.01
187,6.233,582.75,341.47,3.417,-13.784,14.201
