subject_id,cohort_id,cohort,session,n_frames,n_valid_frames,session_duration_s,pct_time_bottom,pct_time_left,pct_time_right,pct_time_top,pct_time_junction,time_bottom_s,time_left_s,time_right_s,time_top_s,total_entries,bottom_entries,left_entries,right_entries,top_entries,most_visited_arm,arm_preference_index,successive_alternation_pct,tetrad_alternation_pct,perseveration_count,perseveration_rate_pct,entry_sequence,mean_speed_px_s,total_distance_px
PlusMazeMA5_3,MA5,Grapefruit,3,9001,8982,300.03,24.69,0.0,4.75,68.73,1.83,74.08,0.0,14.25,206.21,9,4,0,1,4,bottom_arm,0.4444,50.0,0.0,4,50.0,R->T->T->B->T->T->B->B->B,25.22,7604.1
