scorer,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210
9,615.7449,334.048,0.80352324,622.7875,346.31815,0.8991515,618.9,356.30807,0.85100734,629.6846,346.18988,0.9209369,656.76483,370.67642,1.0,617.3392,369.3063,0.6755336,636.4912,351.49017,0.73348,657.3029,391.6976,0.70249975,673.4499,360.03015,0.64961594,689.38135,397.79343,0.8241216
10,616.8067,336.1062,0.800483,622.0735,347.82083,0.8594577,618.181,357.0899,0.81253874,628.5523,346.96832,0.9074711,656.36163,370.7874,1.0,618.68536,370.0519,0.691385,636.93695,350.93225,0.7646699,657.3123,392.6703,0.8004318,673.2038,360.05765,0.725568,688.0583,398.1568,0.9205056
11,617.689,338.11328,0.7266967,620.1735,346.78195,0.66428,616.2745,354.96393,0.6927366,626.54364,344.08643,0.71771765,653.60565,370.9099,1.0,619.1364,369.28574,0.59669924,637.5679,352.09424,0.7275972,656.5115,393.1682,0.7938601,671.6761,359.35678,0.68947357,686.40564,397.3848,0.93687665
12,615.1705,340.53168,0.7757055,618.0323,348.32687,0.60088646,615.55145,355.20718,0.68320054,625.17664,344.6824,0.61140424,650.33716,371.46207,0.9862652,617.1902,369.24063,0.6446131,635.72955,351.81073,0.6892416,656.18134,392.86935,0.780254,671.8251,361.39053,0.639225,685.228,397.53467,0.8593527
13,615.38385,342.50247,0.4855504,619.6387,349.03665,0.3959905,613.06683,358.3214,0.42212588,624.6647,343.9774,0.40541598,648.57434,371.96213,1.0,616.4058,368.4943,0.40889278,633.45575,349.73273,0.4354237,654.32184,393.30423,0.77589923,670.74133,361.60638,0.62545145,684.37946,398.4279,0.9207383
14,612.96906,339.46524,0.6350884,617.4416,347.0964,0.5561343,612.744,354.10583,0.6142881,623.5005,342.47888,0.52317405,647.8898,371.71622,1.0,613.88495,368.54416,0.58468354,633.49615,349.26343,0.5477723,653.281,394.13666,0.8611737,670.1437,361.10486,0.7069936,683.5591,399.1021,0.97692424
15,615.4142,338.84445,0.7163602,617.9504,345.46408,0.6336202,612.62494,352.16284,0.64071244,624.45795,341.96664,0.6297111,646.31213,372.33218,1.0,612.4541,367.70425,0.59952855,633.3795,349.25006,0.6486015,651.8216,394.64542,0.8856256,668.92395,361.09885,0.739104,683.0221,398.96927,0.9745817
16,616.9202,339.55658,0.59860176,618.9116,345.96463,0.5155094,611.9,353.18076,0.51045215,625.3921,341.7992,0.4839822,645.21533,372.73987,1.0,612.59045,365.47034,0.49665833,633.5816,349.01025,0.54374224,649.97345,395.243,0.8743411,667.3456,362.1905,0.7521862,681.7573,399.9401,1.0
17,615.9968,338.5893,0.56250596,618.82935,343.74573,0.56197184,611.60406,351.54117,0.47383758,624.839,338.7284,0.5360828,645.7334,371.56982,1.0,612.8746,363.69162,0.50233626,634.4034,345.58438,0.51455104,648.46967,395.41623,0.77836114,669.7745,365.1779,0.6908441,681.10583,401.1956,1.0
18,615.8722,338.76663,0.5084169,618.0003,342.09296,0.57961,612.5156,344.87863,0.48590508,625.3301,339.67218,0.57426935,644.2865,370.58627,1.0,612.3523,363.0322,0.5375154,634.18506,344.898,0.531068,645.2608,395.4184,0.77543044,668.33234,364.79007,0.7013531,679.1983,400.46384,1.0
19,612.57465,337.50037,0.590131,617.77155,339.47498,0.7496928,613.0539,344.0671,0.70061386,626.00775,337.49057,0.7855782,643.47437,370.15558,1.0,611.31744,362.25027,0.6345464,634.33685,343.09637,0.67511755,645.2485,396.5081,0.81765753,668.2376,365.2948,0.73736256,678.6918,401.0441,1.0
20,614.59485,335.25885,0.6723944,617.3398,338.81754,0.77506393,612.43243,342.7963,0.77009857,625.862,337.71402,0.7431974,642.2316,370.69687,1.0,610.4999,363.49185,0.6367557,635.02747,345.4103,0.6682791,641.1379,397.1152,0.8225935,667.0897,366.34842,0.7515925,676.1253,401.0015,1.0
21,611.85535,338.99323,0.48250657,617.29297,339.40945,0.61034906,612.1115,343.8979,0.60699415,624.3149,337.38922,0.68195796,638.3492,370.73175,1.0,610.8025,360.76675,0.49165478,633.1593,343.62747,0.5991968,632.6012,396.92783,0.66184556,664.98035,366.35358,0.798412,672.41956,405.44397,0.9655054
22,614.0116,336.11588,0.50794196,617.9972,339.9926,0.5724388,612.97125,343.7051,0.55939597,625.3027,338.9253,0.5673748,636.83,372.8228,1.0,608.94885,360.89218,0.4451828,632.3522,347.07117,0.59292966,630.86646,396.99454,0.81190544,660.8519,366.88034,0.7817358,668.0965,408.5215,0.8620748
23,614.385,334.9934,0.7009349,618.7481,338.2141,0.7854751,613.22595,341.97427,0.76715064,626.9302,338.1509,0.7726603,634.884,374.12033,0.9607446,607.9426,360.00815,0.57062286,634.0208,347.84488,0.761279,630.3302,399.05765,0.85282475,661.15234,368.22897,0.7247786,665.40424,412.1938,0.9274863
24,613.4159,334.91205,0.71362877,619.0769,337.86066,0.85529774,613.003,341.73608,0.8396481,627.14325,337.90564,0.8367308,634.0194,374.59744,0.9407741,607.5623,359.34894,0.64445335,634.54156,348.70947,0.78427374,628.77484,401.60178,0.8655852,660.89404,368.87955,0.7179534,664.3876,414.7549,0.82770514
25,614.46594,336.6162,0.6391519,620.29065,340.15097,0.75586474,613.134,341.67963,0.6858151,626.17303,338.30002,0.8321945,632.85205,373.81396,1.0,607.64294,357.2747,0.5837453,633.4274,346.36676,0.74741054,627.2676,401.90762,0.88716084,659.9104,369.8662,0.7105927,660.7583,415.02432,0.921507
26,618.42255,331.79156,0.92998433,620.1157,337.84402,0.9176335,613.4416,341.09473,0.93603575,628.28467,338.3073,0.897778,631.5847,374.96002,0.9695771,607.9401,358.9965,0.7317932,635.08105,350.04575,0.87053245,624.7966,400.79828,0.9342021,658.8069,370.40237,0.74450344,658.79877,416.1074,0.9169306
27,617.34235,331.1832,0.96717876,619.6766,337.3082,0.8572538,613.8598,340.9634,0.88683236,627.4523,338.2349,0.8639808,630.6765,375.0342,1.0,607.73615,356.71085,0.7223015,633.94885,348.13528,0.8222882,621.9398,401.28955,0.9220698,658.4293,373.0759,0.6805299,657.67554,416.69397,0.9520108
28,618.75244,329.09375,0.9466225,621.23444,336.85703,0.9053554,614.24976,340.76892,0.9493587,628.9037,338.80487,0.8806647,630.4616,376.9774,1.0,608.6969,356.44748,0.8365775,635.23456,350.44385,0.8480359,619.2651,399.02744,0.87974644,656.33997,377.25867,0.7557531,655.98975,417.82034,0.9731422
29,618.04846,330.38824,0.9680817,621.77106,336.61157,0.8807189,615.11615,340.42725,0.9035701,628.8532,337.6045,0.86043257,630.66724,376.47318,1.0,608.52,354.67984,0.85777014,634.7706,347.44147,0.84096175,618.83295,398.28476,0.8316107,657.6639,379.66968,0.7649961,655.0745,421.94415,0.9653121
30,620.9551,332.431,0.9852334,622.6741,337.43933,0.9009817,616.6431,339.8486,0.8945186,629.12854,338.37534,0.85696065,631.1801,377.09503,1.0,609.34717,354.98618,0.8171039,634.79,348.40802,0.8062841,619.91,400.38153,0.8684222,657.7637,380.48505,0.7829496,654.5423,422.83365,0.9644793
31,624.33813,335.01053,0.99755436,624.5859,341.20447,0.8421505,618.20386,342.65442,0.8273672,631.10565,343.0208,0.7433178,632.1788,379.43115,1.0,609.82227,356.83148,0.7268345,634.75616,352.63983,0.7206854,620.2722,401.18497,0.86774373,658.0712,380.80606,0.7586526,652.93317,424.23846,0.92318034
32,628.0434,334.3739,1.0,626.5472,342.1497,0.90903527,619.626,342.39548,0.9167046,632.9035,344.26724,0.75780755,631.8564,379.87982,0.98482525,610.9414,357.72382,0.79340726,636.6588,354.79742,0.78224856,620.05505,400.97263,0.8585292,657.3878,380.84485,0.7508232,650.38684,425.16718,0.8938997
33,630.9686,335.93622,0.9115787,627.6083,341.49097,0.94466597,620.8086,341.11533,0.9566152,632.8318,343.1328,0.8226118,630.3359,379.67075,1.0,610.3854,356.56046,0.85039026,638.4879,353.6263,0.77958256,613.4475,395.51974,0.8628914,654.272,382.53177,0.7636934,647.9103,425.57834,0.79616004
34,633.09985,336.5643,0.806575,630.2132,341.66937,0.92367095,622.7851,340.46423,0.9401719,635.40076,344.34552,0.86107403,627.84125,378.79047,1.0,615.2893,354.28735,0.839352,638.97345,354.6102,0.81218547,611.4234,392.15417,0.8551586,653.44995,383.70557,0.78406876,643.75995,425.08508,0.84853905
35,635.71936,337.4581,0.84632,632.16077,343.04846,0.900039,625.45483,340.84293,0.9749607,637.3475,345.76917,0.8456028,625.98663,379.11633,1.0,617.9943,353.8184,0.77447754,640.0345,358.11755,0.7986975,611.7865,395.17404,0.8265246,652.8091,385.7681,0.7454658,641.5415,424.63278,0.8634808
36,633.30963,342.15375,0.8226815,631.48456,348.69147,0.8964754,624.51404,345.35358,0.8681955,637.9503,351.22797,0.8679521,625.3135,381.0533,1.0,613.63165,358.47934,0.6822384,641.85944,362.44412,0.7127639,611.1315,397.3791,0.81286275,651.865,386.76266,0.6643682,638.66797,425.1576,0.85626054
37,633.78204,345.05957,0.77632725,632.22107,351.5264,0.9098902,625.0381,348.75394,0.87959063,638.5588,353.85956,0.920704,624.47516,381.65817,1.0,615.2056,359.28653,0.66741365,642.8602,367.567,0.799138,609.3914,397.3463,0.7019167,647.5871,391.09064,0.55420774,635.2824,430.84,0.65148467
38,640.2916,347.58368,0.81788677,634.80884,353.0047,0.95615834,628.71735,350.3682,0.9053758,640.34076,356.56378,0.9457033,623.6245,382.3759,1.0,620.30457,358.10352,0.76342314,642.76575,367.49146,0.92202777,603.6352,383.3668,0.7227972,644.81445,390.71585,0.9982119,629.8289,431.0764,0.66079843
39,644.7416,349.3515,0.94868296,637.5639,353.8822,0.9929484,630.8093,349.54324,0.96973735,641.5459,360.08972,1.0,623.67535,382.78696,1.0,623.129,357.67682,0.7239572,641.7945,369.05627,0.9328116,602.75946,382.2681,0.7271001,643.8073,395.5416,0.9902193,626.53143,430.19583,0.8706334
40,648.10834,350.96524,0.9466321,639.60254,355.6191,1.0,633.7432,350.35544,1.0,642.7881,362.1472,0.957367,623.865,383.22324,1.0,625.43066,357.4936,0.74505776,642.7563,371.70593,0.9567544,604.668,390.7522,0.69165224,643.59436,396.5874,0.9394173,625.41504,430.37787,0.83288294
41,650.4422,352.147,0.98403615,642.3395,356.61203,1.0,636.4082,351.64874,0.9566431,646.0187,363.26193,0.92294663,623.02893,384.63272,1.0,626.07513,358.00027,0.76690453,645.27014,373.87262,0.8953137,605.8594,389.93842,0.6584131,643.89087,397.18927,0.97034544,625.4711,429.74252,0.8614767
42,650.51025,352.5615,1.0,644.0036,357.8823,0.99437374,638.17377,352.88528,0.82836497,647.5393,363.96597,0.86113584,623.89966,384.28903,1.0,627.9201,358.49078,0.79884773,646.76135,374.1561,0.80414915,605.8332,381.64453,0.6889186,643.41016,397.71478,0.90666187,624.7483,431.18912,0.7171193
43,650.8066,352.48026,1.0,644.0832,358.79892,0.9950522,638.298,353.17783,0.8420391,648.89343,364.90576,0.8482273,623.5574,383.94247,1.0,627.9884,357.24353,0.8503261,646.5386,374.62183,0.8305156,605.42474,381.46445,0.72838354,643.5101,397.23962,0.92344284,623.8136,431.21298,0.68843925
44,652.5263,352.93878,0.94680965,645.49554,358.4561,0.9499442,639.84576,352.57553,0.8628432,648.3853,365.0316,0.83721775,623.92145,382.38806,1.0,629.66907,355.36713,0.8673205,646.7405,374.98724,0.8046372,605.21075,383.86325,0.7860736,643.1308,397.64545,0.8978922,622.73206,433.5891,0.5910746
45,654.80865,353.33276,0.9225457,646.6421,357.6889,0.9563624,640.59064,351.95023,0.9011282,648.8495,364.45605,0.8801882,624.225,381.63095,1.0,630.4109,354.7179,0.8953218,647.7788,374.40237,0.7997335,605.55756,383.1318,0.7737754,642.9446,397.33896,0.8259452,622.2854,433.50992,0.4037365
46,655.4309,353.72437,0.9199644,646.62744,357.95978,0.9632222,641.4697,351.9303,0.9297422,649.248,364.6282,0.9013144,624.1717,382.30463,1.0,630.80896,354.81714,0.92832935,648.0409,374.41678,0.8057176,605.42035,383.44678,0.846552,643.28595,397.76053,0.9293615,622.5151,432.98727,0.56565017
47,657.40173,352.29874,0.9643256,647.5323,357.55386,1.0,641.8385,351.87424,0.9904449,649.3321,364.75833,0.9751174,624.033,382.82953,1.0,631.1995,355.2227,0.9618458,648.05396,374.78262,0.8514973,605.2412,384.4043,0.8696629,643.594,398.483,0.94124794,622.1098,432.90033,0.6381672
48,656.1151,352.81467,0.9638014,646.88354,358.32608,1.0,641.35565,352.40466,0.99010813,649.3518,365.2015,0.9584517,624.4708,382.8404,1.0,630.9069,355.72665,0.9641947,647.86084,375.3279,0.8218134,605.62,385.4386,0.80263716,643.5551,399.36038,0.848201,620.5105,435.87387,0.51413035
49,657.206,352.78955,0.97753495,647.3373,358.12585,1.0,641.48724,352.47327,1.0,648.95544,365.37366,0.9724126,623.9627,383.30444,1.0,630.88855,356.0476,0.96338284,647.6207,375.42755,0.8382975,605.4439,385.06622,0.85321677,643.4203,399.05875,0.88272595,621.9223,433.4291,0.57277566
50,655.0632,356.13882,0.9989876,646.5754,359.97046,0.9621143,641.4426,353.8551,0.9837847,648.2569,366.6693,0.9155636,624.09467,383.98224,1.0,630.68225,356.3739,0.96790755,648.14813,376.35434,0.8852761,606.472,385.08136,0.8351615,643.2599,400.17618,0.8966508,621.2407,434.22986,0.6213638
51,654.1964,357.53806,0.97883457,647.0184,361.45667,0.9407687,641.7256,354.5927,0.9546515,649.38354,367.05515,0.8945531,624.0458,383.72116,1.0,631.13184,356.4764,0.9756779,648.4119,377.01566,0.85943496,606.6372,384.3054,0.8143691,643.23865,400.2246,0.86584574,621.5736,433.70303,0.57465
52,654.3517,358.9722,0.94351596,646.4563,362.96475,0.94618785,641.8608,355.54163,0.9250655,649.36176,368.97266,0.94307667,623.8982,383.7873,1.0,631.4278,356.15775,0.9904367,648.433,378.56622,0.89237946,605.38153,384.78464,0.8515694,642.6906,398.7929,0.8793766,621.42914,434.54025,0.6322678
53,654.8345,360.309,0.8831511,647.2543,364.053,0.9243013,643.11755,356.56616,0.8824265,650.00806,369.32687,0.91082823,624.01404,383.0438,1.0,632.7307,355.98184,0.97604793,648.512,379.0733,0.8510567,605.4193,384.18475,0.8116651,642.75055,398.6243,0.8026727,621.69135,433.8806,0.5125648
54,655.1359,360.32352,0.9156386,646.7211,363.72067,0.94429034,642.59827,356.66498,0.91144824,649.21515,369.66232,0.9392994,623.4432,384.0066,1.0,631.60516,356.62146,0.9830128,647.79224,379.81082,0.9172221,605.79504,383.38724,0.80686855,642.76215,398.31927,0.80434483,621.6846,433.66162,0.4774985
55,657.9044,361.20193,0.9567985,647.95123,363.69733,0.9657755,643.8035,356.5053,0.9170321,649.3134,369.3266,0.96513826,623.70905,383.66782,1.0,632.37604,356.5193,1.0,648.0184,379.52414,0.9041625,605.76794,383.5244,0.8117799,642.69745,398.3479,0.82001334,621.7739,433.26178,0.49487194
56,660.04175,361.36057,0.966,649.8153,363.72992,0.9793273,645.95636,356.9558,0.8830655,650.4006,369.384,0.98710364,623.7233,383.4916,1.0,633.8125,355.93576,1.0,648.39374,379.72827,0.8727431,605.48944,383.94623,0.8003324,642.13196,398.40924,0.8120875,621.39813,434.03125,0.45169923
57,660.49286,361.4889,0.96255845,650.98486,364.09546,0.97639227,647.4952,357.32648,0.83819276,651.3673,369.41043,0.9604441,624.2348,382.90067,1.0,635.3354,355.4224,0.9928331,646.9874,379.09018,0.8297535,604.9914,384.47406,0.8083091,642.39923,398.6488,0.8579274,621.4068,434.07263,0.57656384
58,660.892,360.84314,0.95670134,651.40295,363.9592,0.970104,647.61975,357.34076,0.83518016,651.89526,369.5176,0.95125717,624.03595,382.95334,1.0,635.3161,355.47797,0.98704606,647.2445,379.5099,0.8260569,605.854,383.53455,0.77867544,642.1713,398.72168,0.80056006,621.39825,433.9603,0.46146026
59,664.18475,360.10168,0.9662275,652.9531,362.18753,0.9873391,647.68463,355.8583,0.9104115,651.85425,369.13156,1.0,623.3728,384.38834,1.0,633.7196,355.83337,1.0,647.6562,380.39505,0.86821294,606.48834,383.1852,0.75824463,642.19916,398.43362,0.75527996,621.4012,433.97095,0.3768333
60,664.06525,359.16913,0.9435754,654.4565,361.46283,0.96222365,648.6408,355.35306,0.889966,652.9235,368.39163,0.9750748,623.6622,384.41068,1.0,634.3477,355.5756,1.0,648.26196,379.6071,0.87747985,605.7701,383.90213,0.7599932,641.8923,398.4418,0.7672192,621.8534,434.31958,0.40220195
61,663.9813,358.2824,0.9501366,654.53467,361.62558,0.96599203,648.50836,355.59256,0.90186775,653.30237,368.90924,0.9934936,623.8247,384.64297,0.9993048,634.26807,355.52695,1.0,648.2485,379.64597,0.9154897,605.55273,384.39838,0.7676509,641.43555,398.52496,0.76080704,622.04193,434.24152,0.4112834
62,663.8862,357.2134,0.9671059,654.53467,361.3271,0.9691099,648.0456,355.62903,0.90749085,653.487,368.90662,0.98622894,623.77325,385.71982,0.98199236,633.84644,356.1752,1.0,648.5869,379.55826,0.9233743,605.74286,384.2487,0.79456997,641.6809,398.82486,0.80984724,622.12213,433.72937,0.49348557
63,664.90857,356.99554,0.99659044,655.23944,360.78784,0.9174017,648.79425,355.31653,0.8574832,653.9546,367.94366,0.91726965,624.0536,384.647,1.0,634.60675,355.7695,0.986659,649.0693,378.63943,0.86017114,606.0538,383.8955,0.7842729,641.90686,398.79102,0.78891915,621.2764,434.42715,0.41995066
64,663.8955,356.0309,0.9621027,654.47473,360.561,0.93333155,647.4392,355.09317,0.9093955,653.72015,367.6792,0.9205393,623.84656,385.49667,1.0,633.0915,356.4416,0.9987057,648.8361,378.51193,0.8678575,606.78625,384.41763,0.73585093,641.50397,399.0825,0.6881997,621.9814,434.82376,0.26253733
65,663.9182,355.6452,0.9689865,654.5632,360.60693,0.9485919,647.5409,355.38092,0.90562654,653.8239,367.71985,0.9244444,623.71356,385.49683,1.0,633.50073,356.1961,1.0,648.83813,378.52075,0.8893539,605.788,384.32483,0.7736646,641.4549,398.62955,0.76533085,621.07184,435.01602,0.36457303
66,663.77,355.0272,0.9610074,654.5582,360.2574,0.95051116,647.2183,355.2087,0.92119884,654.0504,367.40445,0.9228292,623.9014,385.73376,1.0,633.52136,356.34158,1.0,649.42755,378.37372,0.91191405,606.3439,384.20242,0.7760967,641.75574,398.4528,0.798697,621.0844,434.9543,0.39861253
67,663.5068,354.55057,0.9637895,654.2187,359.80243,0.94877285,646.37573,355.15164,0.9371232,653.8291,367.4483,0.93287057,623.8193,386.39236,0.9865883,632.8975,356.75934,1.0,649.4622,378.48578,0.9213356,606.2502,384.42017,0.76553196,641.59503,398.67773,0.7752059,620.45056,435.72665,0.32585832
68,663.4748,353.586,0.92228514,653.2233,359.07712,0.9575705,646.00665,354.25912,0.95376915,653.2278,366.98975,0.9485584,623.75037,385.6669,1.0,633.5526,356.26437,1.0,649.67584,378.56635,0.934545,605.806,383.94678,0.81192917,642.1169,399.24478,0.8053418,620.6921,434.51044,0.46470127
69,663.6071,352.57584,0.8991093,653.29016,358.443,0.97870386,646.0212,353.73123,0.9513947,653.8993,366.68607,0.9196076,624.54047,385.43396,1.0,633.9132,356.35007,1.0,651.10614,377.421,0.92458266,605.8618,384.008,0.814221,642.7895,400.23938,0.8439097,620.7817,433.88214,0.5322736
70,664.16907,352.51743,0.89233774,653.5307,357.63065,0.9757888,646.169,352.57242,0.921293,654.4474,365.63483,0.9377308,625.1883,384.82962,1.0,634.4086,355.98422,0.9986999,652.40173,376.79895,0.89477795,606.52704,383.65048,0.801641,643.3789,400.21683,0.8312193,620.4228,433.87427,0.49567991
71,662.6689,352.02594,0.94219303,653.8236,357.63806,0.99299043,646.6186,352.8345,0.8939706,655.5911,365.4376,0.9117305,625.56665,384.4508,1.0,635.52484,356.02966,0.9839832,653.0956,377.14163,0.8865264,608.2398,381.21844,0.7815193,643.1957,399.62076,0.79723966,620.4023,433.13403,0.4058003
