scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,587.756722,376.364063,1.000000
1,579.480653,378.725341,1.000000
2,586.729598,375.611043,1.000000
3,584.291854,375.725338,1.000000
4,584.286699,375.440795,1.000000
5,559.211961,381.610378,1.000000
6,547.877585,383.953397,1.000000
7,553.580916,382.223318,1.000000
8,541.448475,384.427929,1.000000
9,546.829859,382.714085,1.000000
10,556.414275,378.784792,1.000000
11,548.675104,378.734397,1.000000
12,543.222682,379.702861,1.000000
13,534.161269,381.324899,1.000000
14,519.239060,384.387078,1.000000
15,512.099386,383.887460,1.000000
16,506.853402,383.725021,1.000000
17,504.666341,378.887695,1.000000
18,495.319591,379.952836,1.000000
19,490.455821,380.292185,1.000000
20,483.324446,381.863155,1.000000
21,474.376928,384.237089,1.000000
22,469.950682,385.382651,1.000000
23,457.601336,389.518583,1.000000
24,454.336449,389.905374,1.000000
25,452.187154,388.899508,1.000000
26,451.340391,388.524222,1.000000
27,447.358771,387.710981,1.000000
28,444.546081,388.500363,1.000000
29,443.811397,388.444485,1.000000
30,443.464082,389.602813,1.000000
31,448.321429,391.622143,1.000000
32,466.010375,389.097366,1.000000
33,464.623011,383.425541,1.000000
34,468.292261,383.055222,1.000000
35,475.352556,383.009174,1.000000
36,470.736786,382.173466,1.000000
37,470.126323,381.035992,1.000000
38,472.360246,378.122375,1.000000
39,472.560440,379.636031,1.000000
40,470.682416,380.484547,1.000000
41,470.474517,381.676274,1.000000
42,474.525705,379.584847,1.000000
43,472.255296,381.524596,1.000000
44,472.585576,380.770362,1.000000
45,474.892788,378.643270,1.000000
46,473.870173,377.885374,1.000000
47,471.258486,376.827676,1.000000
48,471.554626,376.942731,1.000000
49,475.665837,378.456882,1.000000
50,475.805664,378.398693,1.000000
51,474.001225,379.059208,1.000000
52,474.125984,379.228346,1.000000
53,473.124355,375.290943,1.000000
54,474.083783,378.514724,1.000000
55,474.772978,378.073698,1.000000
56,477.225102,376.971805,1.000000
57,478.227189,377.389401,1.000000
58,479.082620,376.865154,1.000000
59,479.768390,377.043296,1.000000
60,481.394737,376.585739,1.000000
61,481.220207,375.190846,1.000000
62,481.390823,376.369462,1.000000
63,485.150324,378.055516,1.000000
64,485.653709,378.125535,1.000000
65,486.944715,378.690542,1.000000
66,487.451513,378.528198,1.000000
67,488.746767,377.618175,1.000000
68,491.052874,378.142300,1.000000
69,490.610461,378.412251,1.000000
70,490.898845,378.152608,1.000000
71,490.548421,377.355090,1.000000
72,491.191399,377.027846,1.000000
73,493.413971,375.401103,1.000000
74,490.687744,378.039439,1.000000
75,489.994527,377.934321,1.000000
76,493.941247,371.934452,1.000000
77,496.571592,374.137091,1.000000
78,494.854327,378.884817,1.000000
79,495.485037,378.813279,1.000000
80,496.217742,377.930968,1.000000
81,497.562597,378.150357,1.000000
82,497.996027,377.911064,1.000000
83,497.962207,377.494057,1.000000
84,497.616123,378.245052,1.000000
85,500.305187,378.098271,1.000000
86,501.696850,374.268701,1.000000
87,500.769422,378.632845,1.000000
88,504.151288,376.427127,1.000000
89,504.402709,376.837132,1.000000
90,508.220424,378.264653,1.000000
91,506.514266,378.316632,1.000000
92,509.208751,383.231797,1.000000
93,509.265149,383.297623,1.000000
94,502.767057,382.192365,1.000000
95,503.287279,382.108034,1.000000
96,504.730734,382.837274,1.000000
97,504.839269,382.500761,1.000000
98,504.281222,382.881281,1.000000
99,505.020846,382.627190,1.000000
100,508.610214,379.841157,1.000000
101,509.741525,379.897535,1.000000
102,510.032295,380.714286,1.000000
103,513.290387,381.742321,1.000000
104,510.335117,380.457394,1.000000
105,512.125000,379.257812,1.000000
106,511.854220,377.449702,1.000000
107,512.063091,382.526025,1.000000
108,517.266152,378.080521,1.000000
109,516.830524,378.457865,1.000000
110,512.358153,377.325707,1.000000
111,512.049227,377.650936,1.000000
112,506.078717,379.513767,1.000000
113,507.560775,379.423127,1.000000
114,507.790728,379.403974,1.000000
115,511.393096,378.410356,1.000000
116,512.687265,377.048606,1.000000
117,511.872089,376.900924,1.000000
118,511.861060,376.785476,1.000000
119,513.301385,377.150510,1.000000
120,513.859986,376.823028,1.000000
121,514.408606,378.721481,1.000000
122,515.833104,379.025412,1.000000
123,512.661729,380.204051,1.000000
124,515.580507,380.965781,1.000000
125,518.586095,379.619233,1.000000
126,520.118245,380.472028,1.000000
127,519.596911,380.312323,1.000000
128,520.965163,383.004666,1.000000
129,522.000623,382.628349,1.000000
130,528.692686,382.117792,1.000000
131,525.266964,384.838095,1.000000
132,535.551629,385.087318,1.000000
