frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
0,0.0,647.78,352.7,64.653,171.264,183.061
1,0.033,649.02,356.89,62.893,159.093,171.073
2,0.067,648.24,358.11,61.067,147.374,159.525
3,0.1,650.45,363.28,59.176,136.107,148.415
4,0.133,651.72,367.11,57.218,125.293,137.74
5,0.167,653.75,372.62,55.195,114.931,127.498
6,0.2,654.81,376.01,53.106,105.021,117.685
7,0.233,657.42,380.14,50.952,95.563,108.298
8,0.267,660.81,385.13,48.731,86.558,99.333
9,0.3,662.23,386.11,46.445,78.005,90.785
10,0.333,664.04,387.8,44.093,69.904,82.649
11,0.367,668.41,394.45,41.676,62.255,74.917
12,0.4,667.2,392.62,39.192,55.059,67.583
13,0.433,667.97,394.67,36.643,48.315,60.639
14,0.467,669.12,396.4,34.028,42.023,54.072
15,0.5,670.57,398.08,31.347,36.183,47.874
16,0.533,671.81,399.69,25.963,27.864,38.085
17,0.567,672.51,400.15,20.733,20.36,29.058
18,0.6,673.04,400.13,17.509,16.507,24.063
19,0.633,673.56,400.66,13.677,12.809,18.739
20,0.667,674.65,402.23,11.02,7.892,13.554
21,0.7,673.65,400.84,8.673,3.964,9.535
22,0.733,673.71,401.25,7.811,4.305,8.919
23,0.767,673.3,400.56,7.449,6.843,10.115
24,0.8,673.37,400.66,6.467,9.439,11.442
25,0.833,674.93,402.26,6.165,13.66,14.986
26,0.867,676.07,403.93,6.297,18.85,19.874
27,0.9,674.59,401.81,5.009,21.685,22.256
28,0.933,676.27,404.28,4.69,26.208,26.625
29,0.967,674.99,402.71,4.266,29.825,30.129
30,1.0,674.98,403.45,3.144,31.399,31.556
31,1.033,676.67,406.21,2.484,32.277,32.373
32,1.067,676.6,407.03,1.486,30.849,30.884
33,1.1,675.0,405.14,-0.436,26.778,26.781
34,1.133,676.66,406.99,-2.467,21.574,21.715
35,1.167,675.92,415.04,-3.398,16.591,16.935
36,1.2,676.42,418.35,-5.482,9.359,10.847
37,1.233,675.59,415.33,-8.316,0.731,8.348
38,1.267,675.09,413.41,-10.118,-7.232,12.437
39,1.3,675.65,412.83,-11.63,-15.124,19.079
40,1.333,675.05,411.55,-13.069,-23.407,26.808
41,1.367,674.18,410.27,-13.888,-30.867,33.848
42,1.4,673.34,408.9,-14.077,-37.887,40.417
43,1.433,672.43,405.72,-12.589,-42.375,44.205
44,1.467,672.31,403.55,-10.715,-46.119,47.347
45,1.5,673.55,403.56,-7.155,-46.331,46.88
46,1.533,671.81,399.94,-2.324,-43.115,43.178
47,1.567,671.21,398.79,1.957,-39.025,39.074
48,1.6,672.56,400.03,6.002,-33.682,34.213
49,1.633,672.82,399.66,11.363,-24.577,27.076
50,1.667,669.91,395.63,15.489,-14.508,21.223
51,1.7,670.56,395.25,19.319,-7.848,20.852
52,1.733,673.68,397.62,21.611,-4.14,22.004
53,1.767,672.99,395.11,23.451,-0.237,23.452
54,1.8,674.81,395.64,23.498,2.959,23.683
55,1.833,677.98,398.43,22.508,5.265,23.115
56,1.867,678.91,398.31,20.484,6.735,21.563
57,1.9,679.51,398.92,17.984,7.942,19.66
58,1.933,680.49,400.03,14.406,8.096,16.525
59,1.967,680.76,401.31,11.193,8.116,13.825
60,2.0,680.6,401.14,6.049,6.383,8.794
61,2.033,679.57,398.8,-0.114,3.589,3.591
62,2.067,679.57,398.7,-5.955,1.668,6.185
63,2.1,679.85,399.14,-11.471,-1.492,11.568
64,2.133,677.98,397.03,-16.242,-6.171,17.375
65,2.167,677.3,396.7,-21.198,-12.768,24.746
66,2.2,676.13,396.84,-24.106,-18.556,30.421
67,2.233,675.92,397.5,-26.355,-24.421,35.93
68,2.267,674.32,396.87,-28.61,-30.967,42.16
69,2.3,675.47,397.38,-29.128,-35.863,46.202
70,2.333,673.94,396.71,-28.447,-39.301,48.516
71,2.367,673.08,395.93,-27.61,-42.775,50.912
72,2.4,671.28,392.95,-25.858,-44.872,51.789
73,2.433,671.05,390.56,-24.729,-45.478,51.767
74,2.467,668.08,387.7,-22.765,-45.672,51.031
75,2.5,669.84,388.1,-19.677,-45.811,49.858
76,2.533,669.02,385.04,-15.504,-45.569,48.134
77,2.567,668.92,381.19,-10.615,-43.766,45.035
78,2.6,669.03,380.19,-5.201,-41.442,41.767
79,2.633,666.24,377.44,-0.54,-39.063,39.067
80,2.667,666.24,377.24,4.453,-35.204,35.484
81,2.7,666.33,377.05,9.722,-30.755,32.255
82,2.733,667.71,377.47,14.9,-25.85,29.836
83,2.767,668.45,376.99,19.689,-21.968,29.5
84,2.8,669.82,377.48,24.667,-18.454,30.806
85,2.833,670.41,376.66,27.196,-16.506,31.813
86,2.867,671.05,376.43,28.954,-16.548,33.349
87,2.9,671.42,375.81,29.939,-18.725,35.313
88,2.933,675.8,373.95,30.255,-21.786,37.282
89,2.967,677.03,373.12,30.27,-25.959,39.877
90,3.0,677.5,372.06,30.406,-30.257,42.896
91,3.033,677.53,371.07,29.05,-35.455,45.836
92,3.067,678.71,369.95,28.232,-40.168,49.097
93,3.1,678.75,368.98,28.388,-42.988,51.516
94,3.133,680.4,367.94,30.345,-45.992,55.101
95,3.167,681.89,366.2,35.363,-47.891,59.532
96,3.2,682.17,364.39,42.187,-49.461,65.009
97,3.233,683.39,361.34,50.434,-51.612,72.162
98,3.267,683.92,359.63,59.17,-55.569,81.173
99,3.3,684.19,356.78,69.162,-60.261,91.732
100,3.333,687.12,354.08,78.224,-65.704,102.157
101,3.367,689.46,352.53,86.403,-72.297,112.66
102,3.4,691.63,351.08,92.312,-78.494,121.173
103,3.433,695.48,349.45,95.678,-82.764,126.508
104,3.467,697.73,348.6,95.55,-86.112,128.628
105,3.5,703.29,347.17,90.593,-86.81,125.471
106,3.533,709.27,343.85,83.107,-86.177,119.722
107,3.567,714.37,340.49,72.944,-83.857,111.143
108,3.6,718.38,335.26,60.997,-80.281,100.825
109,3.633,719.79,331.69,48.079,-76.349,90.227
110,3.667,720.9,327.53,33.578,-71.843,79.303
111,3.7,721.45,322.5,17.991,-66.857,69.235
112,3.733,721.65,319.13,2.603,-62.725,62.779
113,3.767,721.07,318.4,-11.522,-59.616,60.719
114,3.8,717.17,317.46,-22.922,-57.544,61.941
115,3.833,714.91,316.39,-29.904,-55.598,63.13
116,3.867,711.6,318.93,-33.215,-53.546,63.011
117,3.9,710.26,319.21,-32.246,-51.3,60.593
118,3.933,710.03,316.56,-27.391,-48.311,55.535
119,3.967,706.82,317.65,-19.823,-45.555,49.682
120,4.0,709.09,314.12,-9.199,-43.46,44.423
121,4.033,708.44,312.79,2.436,-41.982,42.052
122,4.067,709.91,309.99,14.567,-40.769,43.293
123,4.1,709.73,307.2,25.805,-40.49,48.014
124,4.133,710.2,305.31,34.937,-39.481,52.719
125,4.167,712.04,301.96,41.632,-37.259,55.87
126,4.2,714.82,298.15,46.34,-33.729,57.315
127,4.233,718.61,296.6,48.914,-28.64,56.682
128,4.267,721.72,297.46,49.634,-23.511,54.921
129,4.3,724.45,298.24,47.511,-17.81,50.74
130,4.333,725.57,299.2,44.508,-11.331,45.928
131,4.367,726.16,300.76,40.191,-3.804,40.371
132,4.4,725.67,301.65,36.234,1.202,36.254
133,4.433,725.87,300.79,31.63,5.032,32.028
134,4.467,726.43,301.55,26.734,7.281,27.707
135,4.5,727.46,301.71,23.264,7.55,24.458
136,4.533,728.6,301.09,18.742,7.937,20.354
137,4.567,727.71,300.75,15.539,5.804,16.588
138,4.6,727.34,301.99,11.976,4.029,12.635
139,4.633,727.85,302.45,9.383,2.157,9.628
140,4.667,730.25,300.53,8.301,-1.024,8.364
141,4.7,731.2,298.71,6.477,0.238,6.481
142,4.733,731.85,297.95,5.449,0.966,5.534
143,4.767,730.76,300.7,4.627,-0.089,4.628
144,4.8,731.42,300.78,3.525,-2.722,4.454
145,4.833,731.68,300.24,1.833,-6.145,6.413
146,4.867,732.36,298.53,0.075,-9.533,9.533
147,4.9,731.6,299.48,-0.425,-14.773,14.779
148,4.933,732.11,298.13,0.655,-20.828,20.838
149,4.967,731.31,300.44,3.203,-27.081,27.269
150,5.0,730.95,299.53,6.319,-34.433,35.008
151,5.033,731.33,297.68,9.107,-41.467,42.455
152,5.067,729.8,299.51,11.181,-48.086,49.369
153,5.1,730.19,296.77,13.598,-53.57,55.269
154,5.133,730.31,294.64,16.204,-58.455,60.659
155,5.167,729.57,294.58,18.792,-63.409,66.135
156,5.2,733.65,282.21,20.006,-66.424,69.371
157,5.233,734.58,279.88,20.217,-66.805,69.797
158,5.267,735.12,280.41,19.202,-63.643,66.476
159,5.3,736.5,279.9,18.054,-61.038,63.652
160,5.333,738.35,278.42,15.89,-56.385,58.581
161,5.367,740.56,274.75,13.091,-50.228,51.906
162,5.4,740.19,274.25,9.183,-43.458,44.418
163,5.433,739.63,272.4,4.791,-36.808,37.119
164,5.467,737.93,271.59,0.137,-29.828,29.828
165,5.5,736.86,272.26,-4.559,-22.224,22.687
166,5.533,736.55,271.22,-8.757,-14.646,17.064
167,5.567,736.37,271.58,-12.636,-7.368,14.627
168,5.6,735.88,271.1,-15.074,-2.66,15.307
169,5.633,735.55,270.19,-16.451,0.394,16.456
170,5.667,734.81,271.56,-16.526,2.097,16.659
171,5.7,734.35,272.13,-14.978,0.682,14.993
172,5.733,733.72,272.36,-14.708,1.402,14.775
173,5.767,733.51,269.73,-14.293,1.917,14.421
174,5.8,732.93,271.55,-13.251,1.116,13.298
175,5.833,732.74,269.48,-11.589,-1.635,11.704
176,5.867,732.06,268.01,-7.825,1.003,7.889
177,5.9,731.9,269.86,-7.126,-0.123,7.127
178,5.933,732.34,270.93,-8.601,-5.372,10.141
179,5.967,731.38,273.51,-12.879,-13.461,18.63
180,6.0,731.56,270.3,-18.439,-23.593,29.944
181,6.033,730.83,268.9,-20.992,-31.755,38.066
182,6.067,729.86,267.94,-27.803,-44.891,52.803
183,6.1,728.89,266.21,-37.752,-61.127,71.845
184,6.133,727.24,265.45,-48.109,-75.346,89.395
185,6.167,725.25,262.63,-58.761,-88.163,105.951
186,6.2,723.78,259.52,-68.972,-97.977,119.819
187,6.233,723.41,259.34,-78.962,-106.048,132.216
188,6.267,722.5,257.17,-87.385,-111.832,141.925
189,6.3,720.73,253.84,-93.876,-112.6,146.6
190,6.333,717.12,251.98,-98.55,-111.637,148.912
191,6.367,706.47,231.19,-101.941,-107.761,148.338
192,6.4,703.09,229.26,-102.645,-99.495,142.952
193,6.433,699.73,227.41,-101.248,-88.39,134.402
194,6.467,698.46,226.54,-98.034,-74.722,123.264
195,6.5,696.41,225.51,-93.676,-62.102,112.391
196,6.533,683.27,213.76,-89.52,-49.829,102.454
197,6.567,684.2,219.57,-85.485,-39.084,93.996
198,6.6,685.55,225.42,-81.292,-30.431,86.801
199,6.633,683.32,224.11,-78.187,-24.555,81.952
200,6.667,681.66,226.39,-74.177,-20.599,76.984
201,6.7,679.92,223.8,-68.636,-16.887,70.683
202,6.733,679.69,224.39,-62.253,-13.83,63.771
203,6.767,677.9,224.6,-56.341,-13.395,57.912
204,6.8,675.2,222.19,-51.474,-15.426,53.736
205,6.833,673.27,221.92,-48.266,-19.58,52.086
206,6.867,672.6,223.33,-47.033,-27.932,54.702
207,6.9,669.54,221.54,-42.552,-29.404,51.723
208,6.933,666.61,217.85,-38.095,-30.993,49.111
209,6.967,662.45,211.89,-33.714,-32.011,46.491
210,7.0,660.19,208.21,-30.533,-32.829,44.833
211,7.033,659.5,207.32,-28.269,-32.822,43.317
212,7.067,659.69,207.47,-20.219,-24.998,32.151
213,7.1,659.85,208.41,-12.836,-17.336,21.571
214,7.133,663.49,212.32,-7.078,-11.716,13.688
215,7.167,664.34,213.86,-1.748,-6.211,6.452
216,7.2,663.83,213.1,1.917,-3.669,4.14
217,7.233,663.24,212.75,4.983,-1.674,5.257
218,7.267,662.76,212.19,10.445,-2.666,10.78
219,7.3,662.03,211.42,11.589,-4.206,12.328
220,7.333,661.65,209.75,8.969,-5.241,10.388
221,7.367,663.07,209.86,3.98,-5.986,7.188
222,7.4,661.99,209.67,-5.405,-8.719,10.258
223,7.433,661.94,210.6,-16.625,-11.043,19.959
224,7.467,662.06,210.83,-29.114,-12.369,31.632
225,7.5,661.99,211.31,-40.622,-11.01,42.087
226,7.533,661.01,210.63,-51.288,-7.885,51.89
227,7.567,658.63,208.28,-61.907,-4.484,62.069
228,7.6,657.18,205.93,-71.511,-1.16,71.52
229,7.633,655.29,203.71,-80.251,1.65,80.268
230,7.667,653.02,202.71,-90.043,1.949,90.064
231,7.7,652.58,203.87,-98.775,0.922,98.779
232,7.733,649.55,205.3,-104.925,0.091,104.925
233,7.767,634.56,210.39,-109.226,-1.45,109.236
234,7.8,631.96,211.17,-110.468,-3.156,110.513
235,7.833,630.18,212.36,-109.03,-5.14,109.151
236,7.867,625.42,211.58,-105.534,-6.913,105.76
237,7.9,624.21,212.58,-99.964,-8.769,100.348
