behaviour,bout,start_frame,end_frame,start_s,end_s,duration_s
rearing,1,187,247,6.23,8.23,2.0
rearing,2,431,454,14.37,15.13,0.77
grooming,1,884,905,29.47,30.17,0.7
rearing,3,2153,2197,71.77,73.23,1.47
rearing,4,2224,2261,74.13,75.37,1.23
rearing,5,2553,2577,85.1,85.9,0.8
rearing,6,3153,3251,105.1,108.37,3.27
rearing,7,4167,4192,138.9,139.73,0.83
rearing,8,4416,4440,147.2,148.0,0.8
rearing,9,4770,4779,159.0,159.3,0.3
