frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
0,0.0,655.19,416.8,-42.4,-17.717,45.953
1,0.033,653.04,416.68,-40.833,-18.914,45.001
2,0.067,653.2,416.79,-39.205,-19.996,44.01
3,0.1,652.22,416.22,-37.514,-20.963,42.974
4,0.133,650.95,415.07,-35.762,-21.814,41.89
5,0.167,649.12,413.77,-33.947,-22.551,40.755
6,0.2,647.66,413.32,-32.071,-23.172,39.566
7,0.233,646.97,412.69,-30.132,-23.679,38.323
8,0.267,646.17,411.29,-28.132,-24.07,37.024
9,0.3,645.39,410.46,-26.07,-24.346,35.671
10,0.333,644.77,409.18,-23.946,-24.508,34.264
11,0.367,644.7,408.87,-21.759,-24.554,32.808
12,0.4,643.93,408.5,-19.511,-24.485,31.308
13,0.433,642.96,408.04,-17.201,-24.301,29.773
14,0.467,640.73,407.53,-14.829,-24.002,28.214
15,0.5,640.1,406.7,-12.395,-23.589,26.647
16,0.533,639.93,405.36,-7.723,-22.45,23.741
17,0.567,639.09,404.91,-3.346,-21.283,21.544
18,0.6,639.18,404.76,0.092,-20.542,20.542
19,0.633,639.74,403.18,1.725,-19.806,19.88
20,0.667,640.31,402.36,2.666,-19.129,19.314
21,0.7,640.95,399.41,4.701,-18.477,19.066
22,0.733,640.13,398.69,7.224,-18.414,19.781
23,0.767,641.8,400.14,11.114,-19.73,22.645
24,0.8,641.74,401.11,13.677,-19.709,23.99
25,0.833,641.99,400.55,14.742,-18.542,23.688
26,0.867,641.7,400.92,13.519,-16.801,21.565
27,0.9,643.75,399.69,10.449,-14.343,17.745
28,0.933,646.49,398.04,6.743,-10.608,12.569
29,0.967,644.27,397.83,3.557,-5.269,6.357
30,1.0,642.62,397.69,0.224,3.033,3.041
31,1.033,641.12,397.47,-5.197,11.816,12.908
32,1.067,641.8,397.04,-10.447,20.782,23.26
33,1.1,641.49,397.01,-15.347,27.666,31.637
34,1.133,644.29,396.45,-19.143,29.335,35.029
35,1.167,645.93,396.59,-22.127,28.072,35.744
36,1.2,644.26,397.29,-23.904,22.305,32.694
37,1.233,642.9,398.97,-24.794,17.605,30.409
38,1.267,637.29,403.81,-24.215,12.179,27.105
39,1.3,636.05,404.8,-22.09,4.974,22.643
40,1.333,635.2,405.62,-18.378,-3.723,18.752
41,1.367,636.56,408.51,-13.573,-12.907,18.73
42,1.4,637.32,410.59,-7.505,-20.683,22.002
43,1.433,636.52,411.07,-1.843,-27.416,27.478
44,1.467,633.02,409.56,3.013,-32.51,32.65
45,1.5,632.4,402.13,8.006,-36.234,37.108
46,1.533,636.45,396.73,13.187,-38.678,40.865
47,1.567,637.1,389.92,18.439,-41.25,45.184
48,1.6,639.33,385.01,23.081,-41.904,47.84
49,1.633,640.19,386.58,30.174,-44.036,53.382
50,1.667,641.7,386.41,35.289,-43.691,56.162
51,1.7,642.61,391.38,39.661,-40.495,56.682
52,1.733,644.25,388.93,43.809,-33.633,55.23
53,1.767,646.9,389.1,47.889,-24.218,53.665
54,1.8,646.81,390.2,53.479,-15.963,55.81
55,1.833,647.48,391.74,58.372,-7.851,58.897
56,1.867,648.64,393.77,62.028,0.702,62.032
57,1.9,649.89,390.85,61.902,5.76,62.169
58,1.933,651.84,389.71,60.42,8.347,60.994
59,1.967,652.25,388.21,58.165,7.043,58.59
60,2.0,655.05,385.92,57.015,1.839,57.045
61,2.033,658.4,383.4,56.949,-4.512,57.128
62,2.067,663.39,384.5,56.084,-12.576,57.477
63,2.1,668.92,382.21,55.796,-18.971,58.933
64,2.133,668.29,388.61,54.823,-23.304,59.57
65,2.167,672.15,389.74,53.534,-27.006,59.96
66,2.2,672.39,390.08,51.245,-29.077,58.92
67,2.233,672.88,387.56,49.001,-32.139,58.6
68,2.267,671.34,384.62,45.843,-32.932,56.446
69,2.3,670.43,383.9,41.115,-33.481,53.023
70,2.333,670.43,382.87,36.441,-34.379,50.098
71,2.367,671.47,378.76,32.22,-37.361,49.335
72,2.4,676.73,378.58,29.627,-43.268,52.439
73,2.433,678.03,374.15,28.817,-47.126,55.238
74,2.467,679.89,371.26,29.287,-51.982,59.664
75,2.5,682.25,368.78,30.793,-57.405,65.142
76,2.533,683.64,367.45,32.458,-61.985,69.969
77,2.567,683.92,368.65,32.651,-66.062,73.69
78,2.6,683.51,367.8,30.924,-70.152,76.666
79,2.633,683.55,367.86,26.397,-71.348,76.075
80,2.667,683.76,365.98,22.456,-78.04,81.207
81,2.7,684.93,363.37,16.599,-85.317,86.916
82,2.733,684.58,359.35,10.039,-93.598,94.134
83,2.767,685.66,353.99,3.12,-101.52,101.568
84,2.8,687.35,349.82,-2.051,-108.735,108.754
85,2.833,689.13,344.94,-5.737,-114.313,114.457
86,2.867,690.57,342.34,-7.42,-119.965,120.194
87,2.9,689.31,340.47,-7.215,-125.294,125.502
88,2.933,686.97,332.13,-7.757,-129.158,129.391
89,2.967,684.01,328.07,-6.783,-130.643,130.819
90,3.0,682.93,324.13,-5.339,-131.856,131.964
91,3.033,681.51,318.75,-3.618,-130.453,130.504
92,3.067,683.11,315.85,-1.048,-126.842,126.847
93,3.1,683.97,311.38,2.605,-124.042,124.069
94,3.133,684.97,303.98,7.575,-121.796,122.031
95,3.167,684.71,305.54,13.872,-119.494,120.297
96,3.2,685.1,301.29,20.505,-117.466,119.243
97,3.233,686.53,297.87,26.293,-115.428,118.385
98,3.267,687.94,294.58,32.23,-111.735,116.29
99,3.3,688.03,292.14,37.082,-106.103,112.396
100,3.333,689.64,285.33,40.476,-99.692,107.595
101,3.367,690.79,281.36,41.497,-92.234,101.139
102,3.4,692.09,281.03,39.037,-84.032,92.657
103,3.433,694.49,274.84,34.238,-79.445,86.509
104,3.467,695.28,270.51,27.998,-72.766,77.967
105,3.5,697.53,271.06,21.605,-66.96,70.36
106,3.533,699.23,267.82,14.445,-59.627,61.352
107,3.567,699.69,264.24,8.264,-50.878,51.545
108,3.6,699.84,264.05,2.184,-42.126,42.183
109,3.633,699.53,265.55,-4.002,-33.053,33.294
110,3.667,697.85,264.49,-9.283,-22.164,24.03
111,3.7,697.12,265.27,-12.242,-14.642,19.086
112,3.733,697.22,266.09,-12.845,-9.72,16.108
113,3.767,696.14,264.29,-11.994,-3.66,12.54
114,3.8,695.6,262.68,-9.016,0.799,9.051
115,3.833,693.99,262.17,-3.408,3.137,4.632
116,3.867,692.59,261.79,4.144,7.283,8.379
117,3.9,692.76,258.66,13.866,8.394,16.209
118,3.933,693.36,263.22,25.185,9.087,26.774
119,3.967,694.53,263.53,35.85,9.34,37.047
120,4.0,695.76,267.41,46.799,7.673,47.424
121,4.033,698.83,266.07,55.726,4.51,55.909
122,4.067,700.79,265.61,61.891,3.324,61.98
123,4.1,702.78,264.91,66.191,3.4,66.279
124,4.133,707.0,264.13,67.731,4.395,67.874
