scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,645.630894,375.682384,1.000000
1,643.856638,375.719970,1.000000
2,646.513563,374.989003,1.000000
3,646.108860,373.998675,1.000000
4,616.154653,376.896986,1.000000
5,610.212592,379.913043,1.000000
6,611.205491,379.860788,1.000000
7,610.221232,380.348460,1.000000
8,610.708949,380.155066,1.000000
9,609.560276,380.583643,1.000000
10,609.419703,380.382726,1.000000
11,609.222522,380.596444,1.000000
12,607.925013,381.228670,1.000000
13,607.394773,381.590253,1.000000
14,605.868567,382.330659,1.000000
15,604.701005,382.365159,1.000000
16,602.695048,382.871127,1.000000
17,600.901279,382.232233,1.000000
18,598.160609,381.783162,1.000000
19,597.514214,381.104232,1.000000
20,597.817111,380.614693,1.000000
21,596.131761,381.778616,1.000000
22,595.501285,382.315992,1.000000
23,597.129544,381.550892,1.000000
24,596.604040,382.145880,1.000000
25,595.997495,383.005324,1.000000
26,595.873942,383.629351,1.000000
27,596.107692,383.882575,1.000000
28,595.478981,384.847192,1.000000
29,595.124241,385.469623,1.000000
30,595.750533,385.830338,1.000000
31,595.552153,387.188599,1.000000
32,594.395220,389.652579,1.000000
33,594.207134,390.851619,1.000000
34,594.031694,391.885071,1.000000
35,593.174608,393.680675,1.000000
36,592.117991,394.908294,1.000000
37,590.747889,396.410771,1.000000
38,587.886317,399.542924,1.000000
39,586.997986,401.181530,1.000000
40,585.049697,404.750072,1.000000
41,585.089422,407.741326,1.000000
42,585.230875,412.278481,1.000000
43,585.621403,414.751886,1.000000
44,585.341477,418.475292,1.000000
45,584.352500,424.036667,1.000000
46,583.864580,426.360455,1.000000
47,582.936997,429.566472,1.000000
48,581.041780,434.705625,1.000000
49,579.037570,439.698641,1.000000
50,577.778529,443.870548,1.000000
51,577.508462,448.084103,1.000000
52,576.310464,455.978110,1.000000
53,576.496982,459.086854,1.000000
54,577.483177,465.549709,1.000000
55,578.321483,470.624307,1.000000
56,579.347219,474.106172,1.000000
57,578.109991,494.353193,1.000000
58,578.346671,499.666158,1.000000
59,578.327180,505.478676,1.000000
60,578.905656,496.706941,1.000000
61,576.496185,514.904343,1.000000
62,575.119239,520.673208,1.000000
63,574.473212,524.707872,1.000000
64,574.478039,529.649218,1.000000
65,573.913936,519.694644,1.000000
66,574.847820,523.495693,1.000000
67,575.426384,539.357774,1.000000
68,576.304730,536.257689,1.000000
69,576.831379,540.567972,1.000000
70,577.160049,547.110481,1.000000
71,577.389768,550.382106,1.000000
72,577.508036,555.955801,1.000000
73,577.833292,561.460075,1.000000
74,576.906563,566.874116,1.000000
75,575.617820,582.848137,1.000000
76,574.005378,579.665607,1.000000
77,572.886235,584.907658,1.000000
78,572.218863,590.658398,1.000000
79,572.895540,607.335827,1.000000
80,574.372035,613.447325,1.000000
81,575.437876,607.812124,1.000000
82,576.754922,624.594769,1.000000
83,577.262826,628.042004,1.000000
84,577.488035,627.710192,1.000000
85,577.629461,619.884357,1.000000
86,576.486587,622.607437,1.000000
87,575.458344,622.353875,1.000000
88,574.235075,637.449005,1.000000
89,573.546515,639.023027,1.000000
90,573.201315,638.256105,1.000000
91,572.546836,639.227357,1.000000
92,572.047770,628.192663,1.000000
93,571.665945,640.390040,1.000000
94,571.042893,640.947088,1.000000
95,570.598425,641.488189,1.000000
96,570.249756,642.577886,1.000000
97,571.030388,627.884304,1.000000
98,571.314503,625.846824,1.000000
99,571.353673,626.577212,1.000000
100,571.386636,625.771274,1.000000
101,570.993264,624.275330,1.000000
102,570.353303,626.289754,1.000000
103,570.618462,624.580737,1.000000
104,570.150981,638.189558,1.000000
105,569.365573,641.721718,1.000000
106,569.430420,626.171938,1.000000
107,568.901649,628.333333,1.000000
108,568.457642,627.036390,1.000000
109,567.941176,630.529412,1.000000
110,567.797161,630.455648,1.000000
111,567.179201,630.613396,1.000000
112,565.793645,646.333832,1.000000
113,562.737290,632.989886,1.000000
114,561.212773,645.805520,1.000000
115,565.939908,649.045069,1.000000
116,564.434702,651.110248,1.000000
117,566.904919,647.282673,1.000000
118,566.736922,650.844215,1.000000
119,566.923259,650.464384,1.000000
120,568.403103,637.774183,1.000000
121,569.003598,637.199215,1.000000
122,568.561040,637.375782,1.000000
123,568.845750,635.944207,1.000000
124,569.376254,635.110644,1.000000
125,569.191966,635.199868,1.000000
126,569.246458,634.984843,1.000000
127,569.315501,634.406722,1.000000
128,569.423553,632.543660,1.000000
129,569.886672,647.239813,1.000000
130,569.758181,630.923757,1.000000
131,568.979405,633.575025,1.000000
132,569.084398,631.603564,1.000000
