scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,591.868678,375.265139,1.000000
1,590.387039,376.051620,1.000000
2,589.976190,376.780952,1.000000
3,589.502653,377.728083,1.000000
4,587.464030,378.693101,1.000000
5,584.792894,379.567607,1.000000
6,579.746334,381.403016,1.000000
7,577.560412,382.318144,1.000000
8,574.850567,383.102334,1.000000
9,571.582345,383.830698,1.000000
10,571.114538,383.111136,1.000000
11,569.195547,382.599036,1.000000
12,568.544554,382.065707,1.000000
13,567.763562,382.056736,1.000000
14,567.275162,382.280741,1.000000
15,569.151145,381.803067,1.000000
16,570.370794,381.308210,1.000000
17,571.740301,380.863871,1.000000
18,571.654972,380.467933,1.000000
19,571.477217,380.345188,1.000000
20,570.344233,379.975696,1.000000
21,571.299729,379.040144,1.000000
22,571.344611,378.336097,1.000000
23,570.441949,377.686728,1.000000
24,571.616842,376.518129,1.000000
25,569.559038,375.730615,1.000000
26,569.723936,374.816971,1.000000
27,571.793993,374.107227,1.000000
28,573.043134,373.669063,1.000000
29,574.789857,373.654210,1.000000
30,572.594294,371.520297,1.000000
31,573.843714,371.791929,1.000000
32,574.571856,371.646355,1.000000
33,574.943759,371.586420,1.000000
34,575.126058,371.389156,1.000000
35,575.483871,371.376886,1.000000
36,575.134454,371.209851,1.000000
37,576.062441,371.258216,1.000000
38,577.155386,371.252860,1.000000
39,576.970420,371.168416,1.000000
40,577.891362,371.478345,1.000000
41,578.351280,371.464268,1.000000
42,579.563890,371.347667,1.000000
43,579.750600,370.897842,1.000000
44,580.309773,371.637582,1.000000
45,580.835274,371.644833,1.000000
46,580.266389,371.569227,1.000000
47,575.510769,372.488205,1.000000
48,576.515098,372.432124,1.000000
49,578.955650,372.508895,1.000000
50,578.246058,372.554693,1.000000
51,580.099901,372.431163,1.000000
52,580.228374,372.878893,1.000000
53,579.347989,373.119410,1.000000
54,578.544587,373.126099,1.000000
55,578.155769,373.083565,1.000000
56,578.461889,373.038238,1.000000
57,578.561350,373.019652,1.000000
58,578.266950,373.038529,1.000000
59,579.182312,373.183794,1.000000
60,579.209821,373.270337,1.000000
61,578.702241,373.093989,1.000000
62,579.262774,373.083816,1.000000
63,579.756655,373.103968,1.000000
64,582.607604,373.225201,1.000000
65,580.689282,373.282940,1.000000
66,580.486400,373.285959,1.000000
67,578.744692,373.289939,1.000000
68,580.487553,373.403822,1.000000
69,579.499624,373.203356,1.000000
70,578.401712,373.391140,1.000000
71,578.175720,373.534668,1.000000
72,578.626409,373.602606,1.000000
73,577.349787,373.303934,1.000000
74,577.163947,373.416624,1.000000
75,577.362635,373.310354,1.000000
76,581.268993,373.475130,1.000000
77,581.196807,373.000499,1.000000
78,582.440274,373.287345,1.000000
79,581.186930,373.580318,1.000000
80,582.371819,374.717653,1.000000
81,582.070569,375.223737,1.000000
82,580.841712,373.976025,1.000000
83,581.277059,374.308648,1.000000
84,581.721496,374.085319,1.000000
85,582.724792,374.333839,1.000000
86,582.951362,374.903489,1.000000
87,585.218951,376.664615,1.000000
88,584.754933,376.989333,1.000000
89,584.612584,377.238554,1.000000
90,584.198319,377.614657,1.000000
91,582.322862,377.716209,1.000000
92,581.542781,377.872583,1.000000
93,581.709048,377.846479,1.000000
94,581.667714,377.955486,1.000000
95,582.927754,378.217502,1.000000
96,581.935468,378.789145,1.000000
97,581.666667,379.066667,1.000000
98,582.631592,379.118470,1.000000
99,582.323054,379.402387,1.000000
100,583.092082,379.172274,1.000000
101,583.655653,378.898554,1.000000
102,584.239243,378.903836,1.000000
103,584.471192,378.972376,1.000000
104,583.243072,378.815255,1.000000
105,584.906532,379.052576,1.000000
106,585.148387,379.236828,1.000000
107,584.472786,379.340374,1.000000
108,585.595992,379.272407,1.000000
109,585.056006,379.369859,1.000000
110,585.404678,379.403046,1.000000
111,585.331602,379.161837,1.000000
112,584.950353,379.345632,1.000000
113,584.589689,379.426960,1.000000
114,586.090401,379.482850,1.000000
115,584.633890,379.338362,1.000000
116,584.167203,379.540193,1.000000
117,585.301133,378.948192,1.000000
118,584.716386,379.041700,1.000000
119,583.270206,379.425515,1.000000
120,583.534210,379.094178,1.000000
121,582.671077,379.249802,1.000000
122,583.996282,378.659495,1.000000
123,584.248885,378.501705,1.000000
124,583.809056,378.175420,1.000000
125,584.054381,378.138918,1.000000
126,584.877378,378.142159,1.000000
127,584.556633,377.777923,1.000000
128,582.158067,378.759879,1.000000
129,582.323085,378.691028,1.000000
130,583.604893,378.080687,1.000000
131,585.401587,377.443122,1.000000
132,584.067509,378.343616,1.000000
