subject_id,cohort_id,cohort,session,n_frames,n_valid_frames,session_duration_s,pct_time_bottom,pct_time_left,pct_time_right,pct_time_top,pct_time_junction,time_bottom_s,time_left_s,time_right_s,time_top_s,total_entries,bottom_entries,left_entries,right_entries,top_entries,most_visited_arm,arm_preference_index,successive_alternation_pct,tetrad_alternation_pct,perseveration_count,perseveration_rate_pct,entry_sequence,mean_speed_px_s,total_distance_px
PlusMazeMA7_3,MA7,ASP+Greyfurt,3,9004,9004,300.13,4.53,14.44,23.09,31.46,26.48,13.6,43.34,69.3,94.42,20,2,3,12,3,right_arm,0.5,36.84,0.0,12,63.16,R->L->R->R->L->L->T->R->R->R->R->R->R->R->R->R->T->T->B->B,16.67,5001.8
