subject_id,cohort_id,cohort,session,n_frames,n_valid_frames,session_duration_s,pct_time_bottom,pct_time_left,pct_time_right,pct_time_top,pct_time_junction,time_bottom_s,time_left_s,time_right_s,time_top_s,total_entries,bottom_entries,left_entries,right_entries,top_entries,most_visited_arm,arm_preference_index,successive_alternation_pct,tetrad_alternation_pct,perseveration_count,perseveration_rate_pct,entry_sequence,mean_speed_px_s,total_distance_px
PlusMazeMA7_2,MA7,ASP+Greyfurt,2,8998,8973,299.93,41.99,6.0,2.11,31.73,18.18,125.94,18.0,6.33,95.17,23,12,3,2,6,bottom_arm,0.4348,36.36,5.0,14,63.64,R->L->L->L->B->R->T->T->B->B->B->B->B->T->T->T->B->B->B->B->B->B->T,26.07,7815.7
