subject_id,cohort_id,cohort,session,n_frames,n_valid_frames,session_duration_s,pct_time_bottom,pct_time_left,pct_time_right,pct_time_top,pct_time_junction,time_bottom_s,time_left_s,time_right_s,time_top_s,total_entries,bottom_entries,left_entries,right_entries,top_entries,most_visited_arm,arm_preference_index,successive_alternation_pct,tetrad_alternation_pct,perseveration_count,perseveration_rate_pct,entry_sequence,mean_speed_px_s,total_distance_px
PlusMazeMA3_2,MA3,Aspartame,2,9001,8955,300.03,11.0,0.0,0.16,84.61,4.23,33.0,0.0,0.48,253.86,17,11,0,1,5,bottom_arm,0.6471,25.0,0.0,12,75.0,R->B->B->B->B->B->B->B->T->B->B->B->B->T->T->T->T,19.75,5952.0
