subject_id,cohort_id,cohort,session,n_frames,n_valid_frames,session_duration_s,pct_time_bottom,pct_time_left,pct_time_right,pct_time_top,pct_time_junction,time_bottom_s,time_left_s,time_right_s,time_top_s,total_entries,bottom_entries,left_entries,right_entries,top_entries,most_visited_arm,arm_preference_index,successive_alternation_pct,tetrad_alternation_pct,perseveration_count,perseveration_rate_pct,entry_sequence,mean_speed_px_s,total_distance_px
PlusMazeMA5_2,MA5,Grapefruit,2,8998,8927,299.93,23.02,0.03,4.63,66.74,5.58,69.04,0.09,13.89,200.18,10,4,1,1,4,bottom_arm,0.3,55.56,14.29,4,44.44,R->B->L->T->T->B->B->B->T->T,20.16,6085.3
