scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,584.655813,378.496566,1.000000
1,585.171618,379.422539,1.000000
2,585.319588,379.415071,1.000000
3,584.111658,379.558780,1.000000
4,582.644571,379.325006,1.000000
5,580.989511,380.221216,1.000000
6,580.926759,380.336046,1.000000
7,583.148616,379.688198,1.000000
8,583.073497,379.650037,1.000000
9,583.482203,378.930976,1.000000
10,582.489699,379.458679,1.000000
11,583.193238,379.442592,1.000000
12,584.767526,378.946037,1.000000
13,584.742036,379.161437,1.000000
14,585.120615,379.085776,1.000000
15,585.756593,378.861118,1.000000
16,585.536940,379.648236,1.000000
17,586.799173,378.962315,1.000000
18,585.931455,379.546453,1.000000
19,586.266502,379.365517,1.000000
20,586.533466,379.619308,1.000000
21,586.859162,379.430697,1.000000
22,585.631395,379.526828,1.000000
23,585.190323,379.450124,1.000000
24,584.490609,379.445279,1.000000
25,584.209129,378.888117,1.000000
26,584.495844,378.975550,1.000000
27,585.582980,378.583728,1.000000
28,585.654243,378.513976,1.000000
29,584.892929,378.802658,1.000000
30,584.175076,378.648840,1.000000
31,584.916059,378.669264,1.000000
32,584.866069,378.707991,1.000000
33,584.436563,378.789461,1.000000
34,584.340720,378.775875,1.000000
35,583.483354,379.175092,1.000000
36,582.984053,379.434985,1.000000
37,582.612698,379.464713,1.000000
38,582.153771,379.625122,1.000000
39,582.108727,379.463676,1.000000
40,581.464148,379.459817,1.000000
41,578.026802,380.598198,1.000000
42,581.959547,379.603901,1.000000
43,579.689566,380.194607,1.000000
44,579.560524,380.177242,1.000000
45,579.484008,380.268579,1.000000
46,579.077351,380.308708,1.000000
47,578.574592,380.280886,1.000000
48,572.907144,381.473454,1.000000
49,578.034192,380.440848,1.000000
50,578.850694,380.405324,1.000000
51,577.697888,380.391414,1.000000
52,576.839026,380.309199,1.000000
53,577.049864,380.101541,1.000000
54,576.077455,379.907143,1.000000
55,575.406354,379.857365,1.000000
56,575.250219,379.979825,1.000000
57,575.752947,380.208069,1.000000
58,574.868191,380.411343,1.000000
59,576.340919,379.330554,1.000000
60,577.017427,379.066040,1.000000
61,577.013924,378.927642,1.000000
62,577.147725,378.702950,1.000000
63,576.844552,378.572750,1.000000
64,576.165372,378.695751,1.000000
65,575.808471,378.541667,1.000000
66,575.867548,378.612155,1.000000
67,577.214237,378.638806,1.000000
68,577.354466,378.647848,1.000000
69,576.632176,379.130020,1.000000
70,575.908501,378.884564,1.000000
71,575.310710,378.747238,1.000000
72,575.636096,378.702219,1.000000
73,574.471943,378.836799,1.000000
74,573.444196,379.292188,1.000000
75,572.496065,379.269170,1.000000
76,571.748447,379.276841,1.000000
77,572.574760,379.543374,1.000000
78,572.198214,379.350686,1.000000
79,571.727015,379.439616,1.000000
80,571.186191,379.348012,1.000000
81,571.478489,379.196549,1.000000
82,571.398199,378.968812,1.000000
83,570.466476,378.930095,1.000000
84,570.841064,378.969664,1.000000
85,570.601365,378.700198,1.000000
86,570.121065,378.784504,1.000000
87,570.000884,379.065429,1.000000
88,570.228121,379.270546,1.000000
89,569.625966,379.399426,1.000000
90,569.636183,379.681025,1.000000
91,570.390346,379.535817,1.000000
92,570.384241,379.533201,1.000000
93,571.103557,379.567312,1.000000
94,568.795080,380.370525,1.000000
95,569.118633,380.349724,1.000000
96,570.971008,379.913930,1.000000
97,569.755717,380.424802,1.000000
98,570.344368,380.285714,1.000000
99,570.773979,380.005107,1.000000
100,568.660414,380.701854,1.000000
101,568.950942,380.597021,1.000000
102,569.065559,380.712194,1.000000
103,567.570337,381.183747,1.000000
104,568.313666,380.950976,1.000000
105,568.414965,381.001720,1.000000
106,568.447142,381.055651,1.000000
107,568.956146,380.854180,1.000000
108,567.995902,380.973684,1.000000
109,568.733997,381.026384,1.000000
110,569.028236,381.051260,1.000000
111,569.061935,381.115484,1.000000
112,567.975182,381.449294,1.000000
113,568.749104,381.295172,1.000000
114,567.898036,381.581279,1.000000
115,567.695806,381.502817,1.000000
116,564.437116,382.117780,1.000000
117,564.297951,382.122951,1.000000
118,567.448305,381.335650,1.000000
119,567.749364,381.293856,1.000000
120,568.687916,381.084138,1.000000
121,568.261702,381.030213,1.000000
122,568.388628,380.945062,1.000000
123,568.317374,380.932842,1.000000
124,569.537557,380.622687,1.000000
125,569.508776,381.022159,1.000000
126,569.568202,381.171391,1.000000
127,570.170126,380.725181,1.000000
128,570.632694,380.827832,1.000000
129,570.350908,380.793974,1.000000
130,569.659939,381.057920,1.000000
131,569.557059,381.010692,1.000000
132,569.240773,380.874512,1.000000
