scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,600.747435,368.788082,1.000000
1,594.882911,377.102741,1.000000
2,591.734968,376.096783,1.000000
3,590.335248,375.132115,1.000000
4,588.748287,374.943859,1.000000
5,587.808444,374.848319,1.000000
6,587.093023,375.342193,1.000000
7,586.539572,375.712813,1.000000
8,585.553900,375.451565,1.000000
9,584.107731,375.046388,1.000000
10,584.210748,376.057949,1.000000
11,582.303794,374.784059,1.000000
12,580.735691,373.009449,1.000000
13,580.698709,372.615765,1.000000
14,581.033058,373.374380,1.000000
15,581.138919,373.881550,1.000000
16,581.440424,375.098205,1.000000
17,581.329483,374.579208,1.000000
18,581.287198,374.422515,1.000000
19,581.347327,374.168206,1.000000
20,581.604361,375.820447,1.000000
21,581.648290,376.601923,1.000000
22,582.063083,377.324470,1.000000
23,579.750261,375.371473,1.000000
24,581.782079,378.007851,1.000000
25,581.769746,378.169690,1.000000
26,581.160668,379.236107,1.000000
27,578.085038,376.759688,1.000000
28,577.726102,376.778417,1.000000
29,577.012627,376.670876,1.000000
30,576.776115,376.416182,1.000000
31,576.971221,376.625035,1.000000
32,578.310085,367.561709,1.000000
33,576.447666,380.909970,1.000000
34,576.550334,381.692436,1.000000
35,577.256726,381.584144,1.000000
36,576.681831,380.092147,1.000000
37,576.126970,379.558085,1.000000
38,576.943269,384.156379,1.000000
39,576.871721,367.698886,1.000000
40,577.430484,385.783998,1.000000
41,577.944409,383.346178,1.000000
42,576.086681,379.462096,1.000000
43,576.209506,367.843510,1.000000
44,575.493801,380.518597,1.000000
45,575.781620,381.372586,1.000000
46,575.592827,383.566004,1.000000
47,575.797330,382.443265,1.000000
48,575.319345,382.633631,1.000000
49,575.708152,385.161300,1.000000
50,574.560789,386.225082,1.000000
51,574.242776,386.215231,1.000000
52,574.043900,385.238621,1.000000
53,573.565585,385.141990,1.000000
54,572.978824,384.041569,1.000000
55,572.212647,383.918664,1.000000
56,571.363475,385.938532,1.000000
57,570.762961,385.515454,1.000000
58,570.717280,381.940184,1.000000
59,570.733737,382.580938,1.000000
60,570.402676,384.717032,1.000000
61,570.200351,381.789606,1.000000
62,569.468542,381.840612,1.000000
63,568.773291,381.543420,1.000000
64,568.550679,381.126334,1.000000
65,568.169197,380.794890,1.000000
66,567.635850,381.990355,1.000000
67,567.306074,381.701016,1.000000
68,566.367414,380.789138,1.000000
69,566.086045,381.913955,1.000000
70,564.866460,381.476791,1.000000
71,563.305761,379.163280,1.000000
72,562.094291,380.205194,1.000000
73,561.383926,378.952392,1.000000
74,560.974335,380.095894,1.000000
75,560.187233,377.302326,1.000000
76,559.570043,377.549929,1.000000
77,558.880360,377.358446,1.000000
78,558.468181,377.051573,1.000000
79,557.650677,375.612054,1.000000
80,558.176513,377.578371,1.000000
81,559.073069,377.762708,1.000000
82,559.445913,379.594952,1.000000
83,559.854013,378.963325,1.000000
84,559.886644,376.261212,1.000000
85,561.015797,376.451103,1.000000
86,561.726595,375.528807,1.000000
87,562.666332,378.574372,1.000000
88,562.695055,378.789211,1.000000
89,562.730195,379.893698,1.000000
90,562.700478,382.437201,1.000000
91,562.988449,383.710494,1.000000
92,562.345384,379.808583,1.000000
93,563.539574,382.655758,1.000000
94,563.549987,382.540418,1.000000
95,563.725859,382.712315,1.000000
96,563.679378,381.901907,1.000000
97,564.469937,383.099623,1.000000
98,564.252489,381.257595,1.000000
99,564.812640,384.099278,1.000000
100,564.865985,384.433242,1.000000
101,564.764209,384.214445,1.000000
102,565.120079,385.494833,1.000000
103,565.128388,385.578117,1.000000
104,565.048453,383.953577,1.000000
105,565.188855,384.417297,1.000000
106,564.960010,384.033702,1.000000
107,564.959378,383.668004,1.000000
108,565.442243,383.117571,1.000000
109,565.561395,383.961292,1.000000
110,565.446465,383.900000,1.000000
111,565.946188,385.306178,1.000000
112,566.412865,385.696335,1.000000
113,566.463935,387.519382,1.000000
114,566.728568,385.151107,1.000000
115,566.877501,387.931341,1.000000
116,567.161235,388.667483,1.000000
117,567.340881,387.928870,1.000000
118,567.297162,387.180106,1.000000
119,566.941910,387.285465,1.000000
120,566.644341,388.461256,1.000000
121,566.608557,388.465526,1.000000
122,566.422091,387.401627,1.000000
123,566.147790,388.762135,1.000000
124,566.232598,388.707737,1.000000
125,566.408569,389.461225,1.000000
126,566.540944,387.504767,1.000000
127,564.827485,376.851170,1.000000
128,567.559871,387.776699,1.000000
129,566.453230,387.996384,1.000000
130,567.069745,388.186391,1.000000
131,567.029633,388.693952,1.000000
132,567.091553,388.775879,1.000000
