scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,683.283928,373.092406,1.000000
1,683.135318,372.960417,1.000000
2,681.184509,373.072733,1.000000
3,681.511175,372.901980,1.000000
4,681.639787,372.942579,1.000000
5,682.348433,372.846416,1.000000
6,682.680970,372.625000,1.000000
7,683.018317,372.438063,1.000000
8,684.004566,372.298326,1.000000
9,684.882655,372.108296,1.000000
10,684.834671,372.175736,1.000000
11,684.678144,372.107485,1.000000
12,684.722373,372.044565,1.000000
13,684.865229,372.012878,1.000000
14,684.156033,372.171152,1.000000
15,684.991887,372.101863,1.000000
16,685.142127,372.126202,1.000000
17,684.750530,372.093968,1.000000
18,684.809451,372.408841,1.000000
19,684.593393,372.390553,1.000000
20,684.746388,372.282816,1.000000
21,684.543539,372.313604,1.000000
22,684.397748,372.328667,1.000000
23,684.887793,372.087546,1.000000
24,684.993564,372.201961,1.000000
25,684.564630,372.361068,1.000000
26,684.655003,372.353284,1.000000
27,684.770291,372.334456,1.000000
28,684.479249,372.190548,1.000000
29,684.466052,372.081106,1.000000
30,684.407396,372.194071,1.000000
31,684.694563,372.172877,1.000000
32,684.640000,372.136794,1.000000
33,684.782834,372.545510,1.000000
34,684.998464,372.398342,1.000000
35,685.185299,372.281164,1.000000
36,685.194470,372.333026,1.000000
37,684.812634,372.470715,1.000000
38,684.889265,372.330975,1.000000
39,685.067090,371.959807,1.000000
40,685.269576,371.777047,1.000000
41,685.192144,371.929354,1.000000
42,685.015539,372.020414,1.000000
43,684.668599,372.156240,1.000000
44,683.653763,372.581874,1.000000
45,683.505694,372.299477,1.000000
46,682.992719,372.852485,1.000000
47,682.522517,372.978920,1.000000
48,682.249273,373.060058,1.000000
49,681.842820,373.229301,1.000000
50,681.292562,373.392397,1.000000
51,681.328926,373.244628,1.000000
52,681.130191,373.226434,1.000000
53,680.991644,373.268717,1.000000
54,680.885848,373.408545,1.000000
55,681.622449,373.230086,1.000000
56,680.568005,373.466419,1.000000
57,680.570756,373.602689,1.000000
58,680.645854,373.487412,1.000000
59,680.807164,373.447272,1.000000
60,680.700401,373.504676,1.000000
61,680.199598,373.461152,1.000000
62,680.068189,373.544172,1.000000
63,680.045608,373.412500,1.000000
64,680.188275,373.524623,1.000000
65,679.896563,373.421496,1.000000
66,680.007437,373.451995,1.000000
67,680.083814,373.613166,1.000000
68,680.112594,373.714921,1.000000
69,679.789224,373.409353,1.000000
70,679.560779,373.783412,1.000000
71,680.036486,373.522973,1.000000
72,680.279343,373.548290,1.000000
73,679.476565,373.669518,1.000000
74,680.000339,373.581017,1.000000
75,679.408811,373.815232,1.000000
76,679.498803,373.769915,1.000000
77,679.351698,373.694040,1.000000
78,679.217753,373.700763,1.000000
79,678.844133,373.859545,1.000000
80,679.324494,373.701675,1.000000
81,679.474138,373.895172,1.000000
82,679.102618,373.826178,1.000000
83,679.096402,373.849459,1.000000
84,679.009794,374.064358,1.000000
85,679.340508,374.353917,1.000000
86,680.063793,374.360690,1.000000
87,678.956263,374.340798,1.000000
88,678.861948,374.360196,1.000000
89,679.238145,374.556024,1.000000
90,679.309257,374.613254,1.000000
91,679.276091,374.669808,1.000000
92,679.039570,374.767095,1.000000
93,678.818213,374.929788,1.000000
94,678.836964,374.738580,1.000000
95,679.188996,374.662022,1.000000
96,678.802873,374.821185,1.000000
97,678.586071,374.826786,1.000000
98,678.386291,374.809354,1.000000
99,679.084806,374.697173,1.000000
100,678.924697,374.491078,1.000000
101,678.983404,374.141949,1.000000
102,679.398252,373.817133,1.000000
103,680.706562,373.300918,1.000000
104,681.121151,372.878173,1.000000
105,680.920121,373.062016,1.000000
106,681.463030,372.921459,1.000000
107,681.953361,372.895465,1.000000
108,681.689655,373.060345,1.000000
109,682.061701,372.797315,1.000000
110,682.405666,372.839343,1.000000
111,683.164706,372.720509,1.000000
112,682.938912,372.651607,1.000000
113,683.250396,372.566635,1.000000
114,683.929452,372.632163,1.000000
115,684.465131,372.549923,1.000000
116,685.246275,372.454545,1.000000
117,685.254475,372.490155,1.000000
118,685.934557,372.330175,1.000000
119,685.993726,372.461607,1.000000
120,686.315930,372.617621,1.000000
121,686.728251,372.883038,1.000000
122,687.038048,372.866396,1.000000
123,687.730946,372.795415,1.000000
124,688.423546,372.860993,1.000000
125,688.191411,373.179750,1.000000
126,688.474596,373.349702,1.000000
127,689.041608,373.702236,1.000000
128,689.166760,373.874578,1.000000
129,689.767006,374.136601,1.000000
130,690.393326,374.458698,1.000000
131,688.366980,375.506416,1.000000
132,688.051452,375.656510,1.000000
