frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
0,0.0,557.38,319.14,-146.579,-219.037,263.558
1,0.033,553.67,313.35,-130.008,-195.784,235.018
2,0.067,551.56,311.14,-114.375,-173.863,208.111
3,0.1,551.21,311.55,-99.682,-153.275,182.838
4,0.133,548.62,306.51,-85.928,-134.02,159.201
5,0.167,534.25,283.53,-73.113,-116.097,137.2
6,0.2,532.31,281.21,-61.237,-99.506,116.84
7,0.233,531.43,280.49,-50.3,-84.248,98.122
8,0.267,532.49,280.41,-40.303,-70.323,81.053
9,0.3,533.69,279.87,-31.244,-57.731,65.643
10,0.333,533.41,278.68,-23.124,-46.471,51.906
11,0.367,533.29,278.02,-15.944,-36.543,39.87
12,0.4,534.3,281.35,-9.703,-27.948,29.584
13,0.433,533.36,279.78,-4.401,-20.686,21.149
14,0.467,532.92,279.49,-0.038,-14.756,14.756
15,0.5,532.24,277.44,3.386,-10.159,10.708
16,0.533,533.12,279.7,4.764,-9.378,10.518
17,0.567,533.02,280.24,4.787,-12.917,13.776
18,0.6,532.86,279.62,3.407,-18.232,18.548
19,0.633,532.79,278.74,-0.957,-25.796,25.814
20,0.667,531.9,275.5,-7.565,-34.436,35.257
21,0.7,531.88,274.18,-9.084,-33.469,34.68
22,0.733,532.22,273.31,-9.422,-30.161,31.598
23,0.767,531.55,270.45,-9.259,-26.491,28.063
24,0.8,531.23,268.13,-8.687,-20.853,22.59
25,0.833,530.95,266.11,-8.292,-13.748,16.055
26,0.867,530.64,265.66,-7.787,-5.698,9.649
27,0.9,529.99,266.82,-7.177,2.366,7.557
28,0.933,529.47,267.51,-6.988,7.854,10.512
29,0.967,529.42,267.6,-6.217,13.405,14.776
30,1.0,528.53,264.95,-4.639,18.663,19.231
31,1.033,529.22,266.88,-3.352,21.677,21.935
32,1.067,529.87,275.98,-1.941,23.945,24.024
33,1.1,529.14,278.54,-0.904,23.504,23.522
34,1.133,529.16,277.34,0.008,21.47,21.47
35,1.167,529.4,276.94,0.704,17.586,17.6
36,1.2,529.42,276.54,1.331,13.158,13.225
37,1.233,529.07,275.79,1.783,7.882,8.081
38,1.267,530.06,278.09,2.005,2.212,2.985
39,1.3,529.48,275.9,1.91,-2.774,3.368
40,1.333,529.21,273.67,1.45,-6.333,6.497
41,1.367,529.57,272.33,0.641,-9.112,9.135
42,1.4,530.02,272.32,-0.407,-10.902,10.909
43,1.433,530.22,272.99,-0.928,-11.516,11.554
44,1.467,530.03,272.03,-1.427,-11.716,11.803
45,1.5,528.64,269.82,-1.607,-10.642,10.763
46,1.533,530.0,274.39,-1.654,-7.975,8.144
47,1.567,528.82,271.44,-1.208,-2.457,2.738
48,1.6,529.11,272.7,-1.659,-0.257,1.679
49,1.633,528.89,272.45,-2.389,0.131,2.393
50,1.667,528.52,272.81,-4.261,-0.014,4.261
51,1.7,528.76,273.55,-6.787,-0.367,6.796
52,1.733,528.48,274.08,-9.953,-0.471,9.964
53,1.767,527.46,273.4,-13.98,-0.862,14.007
54,1.8,527.39,272.94,-19.154,-3.619,19.493
55,1.833,527.26,271.26,-24.586,-5.908,25.286
56,1.867,527.18,271.9,-29.611,-8.574,30.827
57,1.9,526.98,271.92,-34.381,-11.621,36.292
58,1.933,525.37,269.93,-39.64,-16.949,43.112
59,1.967,524.57,269.69,-44.756,-23.415,50.512
60,2.0,522.38,268.44,-49.466,-30.471,58.098
61,2.033,521.27,271.11,-52.508,-35.877,63.594
62,2.067,517.16,267.39,-54.812,-42.204,69.177
63,2.1,514.81,266.24,-55.205,-46.068,71.902
64,2.133,512.22,265.39,-55.559,-50.788,75.275
65,2.167,510.99,265.13,-55.067,-54.66,77.589
66,2.2,508.65,263.51,-52.662,-56.571,77.289
67,2.233,506.48,260.16,-49.145,-57.745,75.827
68,2.267,505.72,257.55,-44.582,-59.056,73.995
69,2.3,504.82,255.26,-39.014,-59.763,71.37
70,2.333,504.25,250.33,-33.872,-60.576,69.403
71,2.367,502.68,247.36,-29.195,-60.015,66.739
72,2.4,500.98,244.25,-25.16,-58.552,63.729
73,2.433,501.14,245.09,-21.663,-55.832,59.887
74,2.467,500.83,244.06,-18.929,-51.837,55.185
75,2.5,500.95,244.74,-17.442,-47.346,50.457
76,2.533,500.44,243.94,-16.597,-42.09,45.244
77,2.567,499.14,241.47,-17.185,-38.554,42.211
78,2.6,497.48,238.66,-17.721,-34.258,38.57
79,2.633,498.72,239.67,-18.863,-30.464,35.831
80,2.667,499.36,239.42,-20.153,-27.54,34.126
81,2.7,497.72,236.0,-22.044,-26.044,34.121
82,2.733,496.26,233.76,-23.857,-25.712,35.075
83,2.767,494.47,233.16,-25.089,-25.56,35.816
84,2.8,492.77,232.38,-26.144,-25.753,36.698
85,2.833,492.78,233.58,-26.877,-26.329,37.624
86,2.867,492.6,233.96,-27.684,-25.639,37.733
87,2.9,492.14,233.09,-27.489,-23.661,36.269
88,2.933,490.48,230.94,-25.945,-19.718,32.587
89,2.967,489.92,230.31,-23.845,-16.42,28.951
90,3.0,489.11,229.45,-20.664,-14.216,25.082
91,3.033,487.95,228.6,-17.288,-12.83,21.528
92,3.067,486.99,227.74,-13.029,-9.462,16.103
93,3.1,486.17,227.25,-10.045,-7.953,12.812
94,3.133,485.87,227.22,-6.825,-5.544,8.793
95,3.167,485.61,227.37,-6.176,-4.292,7.521
96,3.2,485.54,227.48,-7.242,-3.663,8.116
97,3.233,485.82,227.84,-9.404,-2.168,9.651
98,3.267,485.84,228.07,-11.086,0.115,11.087
99,3.3,485.85,228.36,-12.98,2.433,13.206
100,3.333,485.88,228.66,-14.824,4.605,15.523
101,3.367,486.7,229.08,-17.08,5.677,17.999
102,3.4,486.64,228.62,-19.458,5.846,20.317
103,3.433,486.37,227.3,-21.751,5.499,22.436
104,3.467,485.79,227.25,-22.793,5.33,23.408
105,3.5,483.61,230.22,-22.717,5.089,23.28
106,3.533,481.64,231.16,-20.763,5.278,21.423
107,3.567,477.22,225.64,-17.53,5.479,18.366
108,3.6,477.67,229.56,-13.452,5.678,14.601
109,3.633,475.89,229.69,-8.495,6.392,10.631
110,3.667,477.31,230.27,-3.707,6.632,7.598
111,3.7,477.43,230.09,0.869,6.93,6.984
112,3.733,478.98,230.08,4.178,6.876,8.046
113,3.767,477.57,229.85,6.479,6.463,9.152
114,3.8,478.39,229.8,8.466,5.83,10.279
115,3.833,479.84,230.46,10.647,4.831,11.691
116,3.867,481.45,230.93,12.966,3.58,13.451
117,3.9,483.04,231.07,14.595,1.428,14.664
118,3.933,484.82,231.31,15.478,-1.191,15.524
119,3.967,485.82,231.8,15.144,-3.676,15.584
120,4.0,486.09,231.73,13.817,-5.994,15.061
121,4.033,484.18,230.59,12.006,-9.607,15.376
122,4.067,482.99,230.21,9.568,-14.386,17.277
123,4.1,482.09,230.16,8.77,-16.09,18.324
124,4.133,480.54,228.68,7.179,-19.215,20.512
125,4.167,480.37,228.82,6.577,-22.225,23.178
126,4.2,480.23,227.6,5.654,-24.796,25.432
127,4.233,482.64,227.12,3.903,-27.684,27.958
128,4.267,485.02,226.32,1.534,-29.855,29.894
129,4.3,486.59,225.1,-0.001,-31.164,31.164
130,4.333,486.92,223.83,-1.35,-31.967,31.995
131,4.367,486.62,221.88,-3.214,-32.532,32.69
132,4.4,486.15,220.85,-4.256,-30.937,31.228
133,4.433,485.49,220.0,-5.902,-29.203,29.794
134,4.467,485.19,219.61,-9.265,-27.896,29.395
135,4.5,483.96,218.75,-13.302,-26.312,29.483
136,4.533,482.92,217.44,-18.119,-24.91,30.803
137,4.567,482.45,217.16,-22.374,-23.173,32.211
138,4.6,480.84,215.85,-25.642,-20.777,33.002
139,4.633,480.42,215.39,-27.708,-18.317,33.215
140,4.667,478.97,214.99,-27.503,-14.674,31.173
141,4.7,477.14,213.4,-25.6,-11.557,28.088
142,4.733,477.88,214.54,-22.058,-8.456,23.623
143,4.767,477.15,214.03,-18.004,-5.369,18.788
144,4.8,476.82,213.69,-14.78,-3.63,15.219
145,4.833,476.45,214.46,-12.163,-2.414,12.4
146,4.867,477.3,215.62,-9.248,-1.091,9.312
147,4.9,474.6,212.08,-6.398,0.461,6.414
148,4.933,473.92,212.18,-3.914,1.565,4.215
149,4.967,475.21,213.68,-1.828,2.266,2.911
150,5.0,474.94,213.36,-0.179,2.705,2.711
151,5.033,475.53,214.25,0.886,2.629,2.774
152,5.067,476.28,215.47,1.876,2.88,3.438
153,5.1,476.53,215.31,2.459,2.793,3.721
154,5.133,476.81,215.53,3.334,3.056,4.523
155,5.167,476.19,214.24,3.249,2.494,4.096
156,5.2,475.83,214.31,3.527,1.993,4.051
157,5.233,475.86,214.29,4.171,1.64,4.481
158,5.267,475.23,212.96,4.219,0.807,4.296
159,5.3,476.43,214.53,5.229,0.4,5.244
160,5.333,477.23,215.18,7.008,0.083,7.009
161,5.367,476.43,214.46,9.361,0.567,9.378
162,5.4,476.19,214.11,8.814,-1.469,8.936
163,5.433,476.44,214.56,7.479,-2.045,7.754
164,5.467,476.8,215.01,5.302,-2.407,5.823
165,5.5,476.58,214.57,1.675,-2.759,3.227
166,5.533,477.58,215.08,-3.709,-3.355,5.002
167,5.567,477.52,214.39,-10.043,-4.099,10.848
168,5.6,477.37,213.94,-16.454,-4.769,17.131
169,5.633,476.69,212.93,-23.573,-5.61,24.231
170,5.667,477.62,213.93,-30.414,-6.556,31.112
171,5.7,476.97,213.28,-36.449,-7.084,37.131
172,5.733,477.16,214.23,-40.997,-6.968,41.585
173,5.767,476.89,214.15,-43.089,-5.487,43.437
174,5.8,473.88,213.45,-43.277,-3.58,43.424
175,5.833,469.37,213.38,-41.735,-0.965,41.747
176,5.867,463.34,209.8,-39.334,0.705,39.341
177,5.9,462.4,212.27,-35.555,3.043,35.685
178,5.933,461.64,212.49,-30.712,5.639,31.225
179,5.967,460.53,212.98,-24.782,8.661,26.252
180,6.0,459.16,212.24,-18.242,11.406,21.514
181,6.033,461.03,213.98,-10.961,14.323,18.036
182,6.067,461.97,214.86,-3.736,17.164,17.566
183,6.1,461.44,214.43,2.622,19.537,19.712
184,6.133,463.52,215.63,8.167,21.76,23.243
185,6.167,464.55,216.58,12.364,24.112,27.097
186,6.2,466.4,218.61,14.995,26.536,30.479
187,6.233,467.64,219.44,15.986,28.581,32.748
188,6.267,466.5,218.32,15.152,29.718,33.357
189,6.3,467.13,220.79,13.684,30.501,33.43
190,6.333,465.89,219.65,11.42,31.031,33.065
191,6.367,465.88,222.26,9.403,30.41,31.831
192,6.4,466.2,223.15,9.622,31.234,32.683
193,6.433,466.81,224.81,10.465,30.282,32.039
194,6.467,466.61,225.1,11.017,28.91,30.938
195,6.5,466.63,226.33,12.217,27.313,29.92
196,6.533,466.35,227.29,14.639,26.325,30.121
197,6.567,465.47,227.31,16.312,24.669,29.575
198,6.6,466.5,229.11,17.045,22.384,28.135
199,6.633,467.27,230.32,18.907,20.618,27.974
200,6.667,469.86,231.86,19.662,18.415,26.939
201,6.7,471.12,231.02,20.064,16.801,26.169
202,6.733,473.72,232.14,18.954,14.435,23.825
203,6.767,475.63,232.56,16.509,12.158,20.503
204,6.8,473.9,232.07,14.521,11.627,18.603
205,6.833,474.18,231.54,11.58,10.616,15.71
206,6.867,474.57,232.31,8.492,10.855,13.782
207,6.9,474.08,232.14,5.138,10.46,11.653
