subject_id,cohort_id,cohort,session,n_frames,n_valid_frames,session_duration_s,pct_time_bottom,pct_time_left,pct_time_right,pct_time_top,pct_time_junction,time_bottom_s,time_left_s,time_right_s,time_top_s,total_entries,bottom_entries,left_entries,right_entries,top_entries,most_visited_arm,arm_preference_index,successive_alternation_pct,tetrad_alternation_pct,perseveration_count,perseveration_rate_pct,entry_sequence,mean_speed_px_s,total_distance_px
PlusMazeMA8_1,MA8,MA8,1,9008,8942,300.27,0.0,1.5,1.76,94.43,2.31,0.0,4.5,5.28,283.54,46,0,1,19,26,top_arm,0.5652,73.33,0.0,12,26.67,L->T->R->R->T->T->R->T->T->T->R->T->R->R->T->R->R->T->T->R->T->R->T->T->T->R->T->R->T->R->T->T->R->T->T->R->T->T->R->T->R->T->R->T->R->T,38.28,18449.5
