scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,652.503235,370.248082,1.000000
1,650.267588,370.688633,1.000000
2,648.030079,370.335276,1.000000
3,647.515185,370.158652,1.000000
4,648.011527,370.258645,1.000000
5,647.313716,369.473525,1.000000
6,648.120263,370.072190,1.000000
7,659.010984,372.049718,1.000000
8,659.120677,372.196643,1.000000
9,655.007108,370.629826,1.000000
10,653.267027,369.766058,1.000000
11,653.987474,369.512870,1.000000
12,654.611951,369.508929,1.000000
13,643.552510,366.893043,1.000000
14,643.936919,366.866946,1.000000
15,642.259350,366.483146,1.000000
16,639.627646,366.132472,1.000000
17,632.813739,363.238669,1.000000
18,636.222618,364.694006,1.000000
19,630.361600,361.764673,1.000000
20,630.985776,354.636933,1.000000
21,627.407984,353.921165,1.000000
22,627.655023,354.039266,1.000000
23,628.060953,353.937744,1.000000
24,622.655197,352.120076,1.000000
25,634.312256,354.468018,1.000000
26,636.641129,355.438093,1.000000
27,636.976286,356.015027,1.000000
28,635.830220,356.207851,1.000000
29,637.489671,356.613364,1.000000
30,637.055542,356.609457,1.000000
31,637.067300,356.453590,1.000000
32,636.595887,356.090932,1.000000
33,638.241230,356.441027,1.000000
34,636.706161,356.285857,1.000000
35,635.033927,355.847449,1.000000
36,636.483228,356.429023,1.000000
37,637.572873,356.799507,1.000000
38,637.464806,356.514448,1.000000
39,636.181052,356.133681,1.000000
40,636.926316,356.354386,1.000000
41,636.900000,356.254337,1.000000
42,638.617325,356.505223,1.000000
43,637.942486,356.442111,1.000000
44,638.392461,356.813581,1.000000
45,638.381883,356.683075,1.000000
46,637.402085,355.820956,1.000000
47,636.982363,355.608214,1.000000
48,637.269346,355.822766,1.000000
49,637.833631,355.748150,1.000000
50,637.392848,355.710652,1.000000
51,636.137075,354.802086,1.000000
52,637.450818,355.255849,1.000000
53,637.560343,355.136306,1.000000
54,637.032346,354.903210,1.000000
55,636.808333,354.806061,1.000000
56,636.192222,354.470096,1.000000
57,636.290609,354.496672,1.000000
58,636.109893,354.426863,1.000000
59,636.445933,355.462250,1.000000
60,636.594139,355.026862,1.000000
61,636.380860,354.671363,1.000000
62,637.038795,354.708916,1.000000
63,634.625263,354.336608,1.000000
64,634.730633,354.179341,1.000000
65,635.653007,355.490058,1.000000
66,634.297686,355.222932,1.000000
67,637.571504,356.412665,1.000000
68,636.894392,357.160377,1.000000
69,636.238527,357.359865,1.000000
70,637.824647,357.930937,1.000000
71,638.147313,358.555177,1.000000
72,637.941408,358.796374,1.000000
73,635.927145,358.454239,1.000000
74,635.751636,358.782779,1.000000
75,636.121900,359.067345,1.000000
76,634.859210,358.794368,1.000000
77,633.773595,358.903078,1.000000
78,605.780136,354.474981,1.000000
79,634.494593,359.234552,1.000000
80,633.945046,359.492260,1.000000
81,632.225019,359.443291,1.000000
82,631.765991,359.714925,1.000000
83,629.926221,359.098201,1.000000
84,596.941847,353.198428,1.000000
85,628.665566,358.956831,1.000000
86,626.406390,358.438842,1.000000
87,627.620637,358.747690,1.000000
88,628.558584,359.232043,1.000000
89,629.838105,359.099167,1.000000
90,627.528868,357.566076,1.000000
91,627.499740,358.303952,1.000000
92,626.447173,358.827577,1.000000
93,626.990576,359.260571,1.000000
94,621.276260,357.752473,1.000000
95,621.825175,358.719074,1.000000
96,619.654844,358.690312,1.000000
97,620.611518,358.122743,1.000000
98,618.793046,357.719457,1.000000
99,618.546711,357.401811,1.000000
100,616.486557,356.965977,1.000000
101,614.980562,357.118735,1.000000
102,617.706216,357.700296,1.000000
103,619.179595,358.010375,1.000000
104,617.795532,357.452161,1.000000
105,616.229935,357.230417,1.000000
106,615.253026,356.838832,1.000000
107,612.522271,358.150821,1.000000
108,607.642875,358.178816,1.000000
109,606.039950,358.311558,1.000000
110,605.992713,358.568861,1.000000
111,607.046061,358.848000,1.000000
112,609.071965,359.820770,1.000000
113,609.306108,360.261725,1.000000
114,608.017572,360.632588,1.000000
115,606.855416,360.891904,1.000000
116,606.613088,360.932951,1.000000
117,604.949898,360.861307,1.000000
118,604.596596,361.045998,1.000000
119,599.773515,360.253465,1.000000
120,600.872202,361.636823,1.000000
121,600.463824,361.553186,1.000000
122,598.667142,361.713234,1.000000
123,596.581193,361.878152,1.000000
124,594.822343,361.811195,1.000000
125,593.407117,361.846263,1.000000
126,591.146827,361.563224,1.000000
127,589.171814,362.001830,1.000000
128,589.270998,361.702966,1.000000
129,588.991132,361.699636,1.000000
130,588.004905,361.860870,1.000000
131,587.710229,361.862880,1.000000
132,587.024346,362.107167,1.000000
