scorer,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210,DLC_Resnet50_rat_behavior_tmazeApr1shuffle1_snapshot_best-210
9,561.5016,351.858,0.93331045,570.5697,354.11118,0.97504723,567.54,362.13065,0.9213089,573.175,346.301,0.9626407,611.42487,358.24304,1.0,582.6475,374.839,0.8606266,586.16187,347.51624,0.7461011,625.2771,376.41226,0.84364974,621.78284,343.27798,0.8936605,649.96344,353.76227,0.82971764
10,562.34,352.01706,0.89240235,570.631,353.6012,0.9921232,567.74005,361.59186,0.959699,573.2102,345.02057,0.9572673,610.58923,358.29434,1.0,581.9472,375.021,0.83138794,585.70404,346.53397,0.78462994,623.2274,378.15454,0.91666317,621.0061,342.81192,0.95172346,649.8597,353.82468,0.8912898
11,563.38074,351.87665,0.91716635,571.5046,353.67,0.99385446,568.8312,361.70428,0.9257437,574.0475,345.51453,0.9378159,609.8806,357.944,1.0,582.86255,374.09973,0.8335782,587.3243,346.6988,0.81451744,614.6483,378.99747,1.0,620.99866,342.33133,1.0,649.9399,355.5408,0.92469066
12,565.019,352.0715,0.93857074,573.0612,354.32004,0.9994733,568.4419,360.8853,0.87699133,575.8476,346.39453,0.89416647,610.2011,357.93512,0.9186616,582.9214,375.89975,0.8506489,591.161,348.40045,0.7749006,613.3337,382.3478,0.9539491,620.0246,343.23663,0.99810064,650.3264,355.72885,0.93952113
13,566.92426,353.39975,0.91845345,575.4051,355.381,0.95397973,570.7966,361.7168,0.89033616,577.6465,347.6317,0.92747563,611.9608,359.52957,0.9858314,582.61,375.20236,0.88532484,591.84393,349.06085,0.814994,615.1049,380.60904,1.0,620.4823,343.96497,1.0,650.7271,356.1693,0.92508835
14,567.8161,354.21683,0.9322373,575.93713,356.38995,0.939372,571.73706,362.61197,0.8872988,578.43414,348.9882,0.9320465,612.7668,360.3638,1.0,584.04083,375.61578,0.9524056,590.89594,349.4814,0.7807697,615.3716,382.06335,1.0,621.0607,344.9743,1.0,651.0285,356.6902,0.91531116
15,569.03937,355.39816,0.8961211,576.5555,357.6021,0.89851636,571.7799,363.06134,0.8480097,578.9514,349.91473,0.8930115,613.7651,362.6071,1.0,585.07007,377.72778,0.9929792,591.0838,349.91986,0.7983324,615.4888,384.28827,0.91532433,621.23175,346.71558,0.9909247,651.7416,357.3041,0.9056017
16,570.7623,356.0364,0.89772505,578.5159,358.52408,0.9325279,572.9339,364.26688,0.8453406,580.18475,350.10876,0.90252036,613.9489,362.0634,1.0,586.03125,377.70248,1.0,591.6868,350.17554,0.8134134,615.5305,384.5393,0.93543893,620.7503,346.29565,1.0,651.3495,357.2311,0.92531675
17,570.5023,355.3169,0.89980185,578.31714,358.24234,0.9332697,572.7729,363.75894,0.86671025,580.62177,349.79422,0.90489274,614.7045,363.76974,0.9905741,586.7602,378.79266,0.9978035,592.7769,350.7017,0.82257664,617.7925,384.35297,0.8825787,621.0454,347.94308,0.99135417,651.90424,357.46185,0.91694313
18,570.85974,353.69647,0.84817463,578.05206,357.3692,0.90956587,571.935,362.02753,0.8166664,580.45953,349.52563,0.89835197,613.7122,364.7782,1.0,584.7856,378.74765,0.9566541,591.2973,349.83826,0.8155465,617.89386,384.67636,0.82056165,620.15436,347.95078,0.94874835,651.88214,357.79578,0.8814103
19,571.6164,353.41306,0.85246444,578.5821,357.4078,0.91755575,572.25586,361.66226,0.8064891,581.0656,349.42487,0.8908829,613.6957,364.95526,1.0,585.03406,378.97614,0.96490717,591.48047,349.76862,0.81611043,617.69867,384.77194,0.8629229,621.36035,348.04398,0.97330076,650.94293,358.18558,0.89767116
20,571.07404,352.69455,0.84589,577.973,356.9812,0.92816746,571.8483,361.34946,0.81849337,580.7266,349.1881,0.9139529,613.22284,365.1798,1.0,584.7865,378.2949,0.9578197,591.5552,349.6928,0.8339848,617.4646,384.89447,0.85291064,620.78644,348.1781,0.98356444,653.526,357.76886,0.8868275
21,573.4182,352.53857,0.7978657,579.32416,356.72815,0.84330106,572.3025,359.49176,0.71329004,581.23035,348.92758,0.82343155,612.9134,364.98926,1.0,583.8086,377.7073,0.8769937,591.3384,349.45215,0.7822604,617.0132,386.11667,0.8764839,621.0504,347.98218,0.996629,652.2711,358.01624,0.90015024
22,573.7937,352.53256,0.88765025,580.01855,355.93536,0.920292,573.8309,362.1935,0.75394017,582.42365,347.85718,0.89171696,612.9001,366.00574,1.0,584.2833,377.10016,0.9416671,592.3475,349.09982,0.8493189,616.2969,385.86633,0.9393911,620.003,348.36343,0.9975001,652.6516,358.57852,0.87353307
23,574.23193,352.10208,0.9169021,580.5406,355.67508,0.9215579,574.3685,361.90125,0.7783398,582.6269,348.1762,0.89747316,613.31104,365.7229,1.0,584.7009,377.41522,0.9441124,592.871,348.96887,0.83849376,617.39746,385.68463,0.9050555,620.57983,348.42178,0.9979721,654.11884,358.78378,0.8851796
24,574.25397,352.54926,0.8949844,580.72876,356.04593,0.93439984,574.7392,362.32755,0.78293353,582.9768,348.52686,0.8930956,613.43195,366.232,1.0,585.1045,377.76672,0.9435863,593.5053,349.44177,0.8502691,617.0543,386.18195,0.88047636,620.9357,349.24228,0.97028726,654.70135,359.0103,0.87322825
25,575.15704,351.71692,0.9382932,581.9162,355.39197,0.9239232,575.53424,361.80063,0.82092726,584.4518,348.07465,0.9044767,614.0051,366.48624,1.0,585.97174,377.49948,0.9098433,594.8895,349.2761,0.8366633,616.80853,386.75876,0.9252206,620.9961,349.71014,0.9810504,654.4537,359.57587,0.81638247
26,575.30707,351.5207,0.93633,582.1542,355.68887,0.9112139,575.6515,362.1464,0.7974217,584.7476,348.61673,0.885723,614.25824,365.74258,1.0,586.11127,377.66287,0.8974995,595.1117,349.61032,0.84143806,616.8065,386.87326,0.8996967,621.2927,349.9765,0.96028835,654.72186,359.55255,0.79867274
27,575.78217,349.0465,0.98024946,582.4754,354.981,0.99041957,576.73395,362.16983,0.87411827,586.5745,349.05823,0.9578722,615.3555,365.96133,1.0,586.48773,377.98517,0.9600365,597.6634,350.02716,0.9004182,616.95575,386.95767,0.90910506,621.6546,350.15778,0.9703341,655.20386,359.62756,0.79378504
28,576.9831,347.2994,0.94359714,583.29584,353.7811,0.99852437,577.1103,360.68558,0.96448994,587.3565,348.38528,0.98619944,615.3659,366.4665,1.0,584.40454,377.62918,0.9863674,598.33997,349.93765,0.9007512,617.69714,387.05597,0.929405,621.05334,350.84494,0.9607019,654.336,359.44727,0.80431193
29,577.5485,347.53403,0.9549628,583.2748,353.5254,0.97674984,577.0469,358.62802,0.9943935,587.46045,346.71884,0.9711058,615.31915,366.28482,1.0,583.42633,376.16733,0.9187013,598.24493,349.67133,0.87465906,616.2258,387.39804,0.9195265,621.4387,350.73276,0.95078623,654.8752,359.2345,0.81589365
30,579.2066,345.69913,0.93277305,583.9102,352.8471,0.96233016,577.7504,357.74988,1.0,588.59985,346.7352,0.9561907,615.13074,366.71335,1.0,582.63007,375.66672,0.9407611,597.3417,349.581,0.9106573,616.93286,387.6864,0.9275455,621.658,351.4642,0.95033026,654.7903,360.01123,0.79552346
31,580.6438,345.18103,0.92819625,584.7426,352.1989,0.92057437,578.52203,356.68262,0.9775533,589.1624,346.07608,0.889661,614.62134,366.1294,1.0,584.21436,376.91153,0.9369264,597.6279,348.2746,0.87500083,617.2704,387.41302,0.9271581,621.98047,350.7032,0.9622248,654.9629,360.09274,0.7939339
32,581.6566,342.54236,0.87144387,585.0534,350.09985,0.90214056,578.20135,353.86517,0.97110105,590.3885,344.87796,0.9024212,614.7177,367.18683,0.9887258,582.9593,375.9179,0.9441069,599.2074,347.4574,0.9079112,615.934,388.55734,0.9252743,622.47784,352.43582,0.9484706,655.8959,360.72852,0.7761846
33,583.344,341.31036,0.78446156,585.0727,349.59915,0.86287886,578.48157,352.37482,0.9430655,590.6155,345.42484,0.83660674,612.9721,366.48068,0.97978854,582.43634,375.00275,0.9678441,599.4491,347.43634,0.8767727,615.5684,388.37534,0.91571677,622.6234,352.96442,0.9593368,656.1063,361.61526,0.7880599
34,583.0756,341.49197,0.8139258,584.86523,349.50296,0.8716463,578.3762,352.17535,0.93031657,590.5708,345.10318,0.8332347,613.03174,366.4706,0.97505695,583.12164,375.21555,0.9742097,600.1328,347.3593,0.8772161,615.7478,388.19812,0.9137149,622.8113,352.84375,0.9725979,656.6298,361.48276,0.7999584
35,582.7855,341.37006,0.8595049,585.2463,348.9737,0.86894554,578.42914,351.40823,0.91434085,590.9426,344.3488,0.83700246,613.0814,366.13318,0.9675933,582.7981,374.76047,0.96595037,600.6878,347.07986,0.85934895,615.369,388.23965,0.90811735,622.84143,352.6955,0.976458,656.67346,361.53888,0.8009654
36,582.2123,340.81772,0.8815838,585.2706,348.1945,0.8975739,577.6145,352.09622,0.92702615,590.8438,343.78564,0.872147,612.9113,365.71558,0.98491484,582.32654,374.32013,0.94999874,599.7561,348.28763,0.8693773,615.2111,387.8858,0.9058871,623.1397,353.09695,0.9953405,656.55084,362.0132,0.80925655
37,582.49457,340.39465,0.88439685,585.3008,348.1724,0.89237386,577.6006,352.0422,0.92065763,591.0465,344.03366,0.86346203,612.8619,366.30594,0.9849813,582.0359,374.18686,0.94749266,599.78143,348.39423,0.88087493,616.1457,387.95685,0.903812,623.28485,353.28952,0.9929083,656.4581,361.91647,0.8200987
38,581.77576,340.58694,0.8953121,585.37085,347.11407,0.88377374,577.4866,350.6207,0.9452076,590.92804,342.40683,0.89987546,612.31354,366.03522,0.9772203,581.4472,373.06403,0.91488916,599.8195,348.07654,0.8846981,615.35077,387.84552,0.8988706,623.1279,353.266,1.0,656.48615,361.78687,0.8117552
39,581.76514,340.84607,0.8840313,585.47723,347.18744,0.8825396,577.52094,350.54785,0.94535065,590.9437,342.1412,0.90458626,612.17267,366.2072,0.98698926,581.5065,372.98712,0.9188861,599.8563,348.09067,0.88367975,614.41974,388.355,0.9211069,622.9714,353.51245,1.0,656.7978,361.65567,0.80633765
40,581.69653,340.40082,0.90139705,585.409,346.84583,0.88237184,577.51434,350.41943,0.94569814,591.0148,342.19037,0.9041225,611.8239,366.1271,0.9898548,581.0662,372.61398,0.9113789,599.8817,348.06592,0.8879388,614.28754,388.2827,0.9389721,622.9324,353.4351,1.0,656.46124,361.92416,0.8203936
41,581.5214,340.37396,0.8947881,585.2558,346.83838,0.87477875,577.2492,350.37833,0.9339099,590.73584,341.98517,0.895755,611.7597,366.1359,0.9950772,580.9261,372.62756,0.9064818,599.65125,347.99323,0.87633145,614.741,388.4087,0.9333575,622.8739,353.35226,1.0,656.2904,361.83533,0.81266826
42,581.27124,340.98425,0.86091083,584.82544,347.37527,0.8842221,576.73364,350.53302,0.93547976,590.27185,341.9776,0.88892823,612.1641,365.41733,0.9898654,581.2993,372.85184,0.9107013,599.2276,347.97485,0.8617336,614.2529,387.99063,0.92807734,622.9726,353.08777,1.0,656.38794,362.01904,0.8049362
43,580.6991,340.9386,0.8751939,584.9095,346.99033,0.89300567,576.9703,350.34903,0.9493231,590.4621,341.62207,0.9087871,611.90405,366.03406,0.98914313,580.96875,372.58203,0.9098577,599.4483,348.1879,0.88225275,614.6369,388.40485,0.94894385,622.80786,353.31653,1.0,656.1804,361.7018,0.7892376
44,580.79065,341.92935,0.8463276,584.9942,347.94827,0.8858318,576.729,351.09576,0.9252608,590.1655,341.86606,0.89693594,614.1147,366.5004,1.0,581.975,373.61108,0.9241165,599.28503,348.00137,0.87571704,615.94696,387.8269,0.93418944,623.472,352.8529,1.0,655.69745,361.5444,0.7605616
45,580.8964,342.19354,0.81497085,584.9576,347.96616,0.88397396,576.65436,351.01,0.92814064,590.0428,341.71558,0.9028558,614.0563,366.5155,1.0,581.86176,373.59946,0.9223167,599.0749,347.95505,0.8761718,615.6042,387.92215,0.94224787,623.32056,352.89197,1.0,655.67194,361.45526,0.76688814
46,580.31744,342.43283,0.81110156,584.6327,347.86224,0.8693207,576.0407,350.77026,0.9038477,589.3983,341.4097,0.88667566,613.70776,366.4073,1.0,581.31604,373.09116,0.8945306,598.18646,347.73312,0.8499502,615.01404,388.32187,0.9463692,623.23737,352.88043,1.0,655.7194,361.70847,0.773883
47,580.06384,342.01474,0.85869706,584.80884,347.6384,0.8891944,576.3105,350.88254,0.9225784,589.73804,341.39966,0.90379155,614.0429,366.53574,1.0,581.4065,373.35788,0.91126686,598.7542,347.75287,0.8700679,615.7329,387.8952,0.9327876,623.7841,353.54617,1.0,655.69226,361.8142,0.7708953
48,579.80804,341.96063,0.85571367,584.6397,347.5665,0.8892485,576.1538,350.87033,0.9163521,589.5587,341.30368,0.8997662,613.9879,366.4009,1.0,581.21155,373.3489,0.9051013,598.5592,347.7553,0.86738294,615.98285,387.7225,0.93703276,623.6902,353.4417,1.0,655.9161,361.6104,0.7604773
49,579.313,341.62643,0.8748873,584.26807,347.05316,0.89619523,576.0728,350.4368,0.91341716,588.9812,341.10138,0.89762634,611.90576,364.7698,0.9838864,580.5398,372.40054,0.8762608,599.31036,346.57254,0.8484031,614.27094,388.0905,0.929226,622.9295,352.7405,0.99652046,655.78784,362.3979,0.81311667
50,578.145,341.2232,0.8953641,583.88916,346.6701,0.91643375,576.2374,350.5945,0.91122717,588.7545,340.69583,0.9280939,611.9491,364.86975,0.98239505,580.41943,372.426,0.8832455,599.2271,346.50116,0.8656655,614.5042,388.20663,0.93412393,622.9275,352.7525,0.98751026,655.69354,362.51355,0.8141988
51,578.6015,340.7756,0.91236323,583.99335,346.7478,0.9229672,576.77356,351.12598,0.9149469,589.3671,341.68533,0.9290254,612.25854,365.1167,0.99260056,580.7587,372.67697,0.9185119,598.5144,347.77243,0.8767642,615.3227,387.7815,0.9438061,622.9686,352.97058,1.0,655.6499,362.08994,0.7980991
52,578.75616,340.55185,0.91310817,584.07526,346.7667,0.9264499,576.6898,351.16156,0.91735315,589.47925,341.94214,0.90626585,612.37524,365.0881,0.99501884,580.8906,372.6231,0.917931,598.69604,347.70547,0.8782092,615.2481,387.6545,0.9614834,622.9941,352.96344,1.0,655.7859,362.12756,0.7919561
53,578.2398,339.57477,0.921171,583.3401,346.24954,0.9199622,577.0508,350.21368,0.89305335,588.4504,341.6253,0.890075,612.2803,364.92105,1.0,580.0646,372.30835,0.8886366,598.01965,347.35446,0.8616758,614.6718,387.94595,0.9566311,622.7417,352.80988,1.0,655.8546,362.0211,0.7862039
54,578.0228,339.8227,0.9255683,583.2267,346.75092,0.9315966,576.6902,350.54932,0.8827564,588.04333,341.45547,0.9025901,613.90704,365.9072,1.0,580.82184,372.67007,0.89682126,599.31415,346.798,0.880973,614.8718,387.84967,0.96487135,623.63824,353.44055,0.99795544,655.5391,361.8331,0.7564044
55,577.5454,340.1507,0.9540146,583.2051,346.79138,0.94217,576.76385,350.56363,0.8833718,587.88367,341.4855,0.90795463,613.73065,365.9239,1.0,580.2892,372.61368,0.8944852,598.8588,346.67712,0.87990487,615.31793,387.79593,0.96974456,623.87115,353.56595,1.0,655.39484,362.23596,0.7781767
56,577.1708,340.1709,0.9688181,583.1718,346.6856,0.9409831,576.7292,350.23703,0.88333935,587.63257,341.2985,0.9054925,613.8474,365.62143,1.0,580.1035,372.3898,0.883242,598.5989,346.72482,0.8771688,615.41284,387.84232,0.9616714,623.844,353.28342,0.998952,655.4242,362.35315,0.7858328
57,577.46545,339.81335,0.93418545,583.1641,346.61606,0.94059324,577.1754,351.04114,0.8878667,588.17957,341.60217,0.9177534,614.06287,365.9413,1.0,581.21906,372.8109,0.9080712,598.25366,347.43472,0.87290525,614.8846,388.08597,0.9677458,623.694,353.63678,0.989152,655.14294,362.49188,0.77773786
58,577.0401,339.47806,0.9657745,582.72375,346.33582,0.9379522,576.36017,350.12753,0.9102619,587.3297,341.05273,0.8944254,614.2411,366.04086,1.0,580.4784,372.66293,0.8885874,598.77374,346.758,0.8806794,615.8311,388.32114,0.9445851,624.4427,353.77887,1.0,655.38086,362.57034,0.7739171
59,577.31714,337.72864,0.95445687,582.29407,345.1082,0.90706223,576.1427,349.39917,0.9355178,587.8123,341.2694,0.87449235,611.8166,365.16852,0.98528624,579.2372,371.54465,0.88198406,598.57965,347.01984,0.86038595,614.29083,388.03903,0.96587914,623.38837,353.42026,0.98883754,655.0243,362.71704,0.8134964
60,577.4552,336.8247,0.94095796,582.0995,344.43573,0.89077103,576.01544,348.1308,0.93647796,587.7754,340.08633,0.8489197,613.74316,364.65576,1.0,579.3431,370.89874,0.8770117,597.7854,346.67407,0.8418211,615.80164,387.21127,0.945332,624.29877,352.88034,1.0,655.29926,362.55017,0.80085975
61,577.9208,335.1524,0.8552548,581.918,344.48798,0.8521938,575.8151,347.52014,0.8836766,588.40375,340.85706,0.7926145,611.8776,365.0742,0.9854339,578.8154,371.1981,0.879667,599.15875,347.21347,0.83048165,613.45074,388.20114,0.94942164,624.03955,353.78464,0.9841647,654.93,363.10257,0.8286913
62,577.87866,334.5241,0.8414352,581.6834,344.22543,0.8618607,575.5608,347.1346,0.88246447,588.5029,340.5359,0.78115815,612.3167,365.1084,0.9880426,578.87354,371.14017,0.9037079,599.308,346.95007,0.8246046,613.7185,388.28107,0.9403286,624.44543,353.94452,0.9860732,655.0299,363.1619,0.83787715
63,577.1861,333.19672,0.87494934,581.54266,343.27362,0.9028684,575.64813,347.0252,0.8995473,588.6507,340.34442,0.8245085,612.97784,365.46326,0.99841917,580.08356,370.9258,0.89624506,598.77,347.12085,0.85093963,615.28314,388.16754,0.94580525,625.3189,354.558,1.0,654.8784,363.00647,0.8047227
64,577.4949,332.15146,0.8224608,580.483,342.18253,0.8180906,574.90155,344.70206,0.778005,587.4596,338.90594,0.74275845,612.46106,364.7941,1.0,578.21094,367.4274,0.7933532,598.25903,345.61285,0.7960807,614.57184,387.10526,0.89902794,624.47394,353.34653,0.9978551,655.447,362.93817,0.8365101
65,577.82227,331.81573,0.71803075,580.7195,341.7303,0.6862275,574.96954,343.51862,0.63160396,586.6772,337.51672,0.6241644,612.5891,363.9661,1.0,579.5284,366.11087,0.74207264,597.28937,344.39282,0.73136044,614.99207,386.7325,0.90442264,624.2348,353.1843,0.97091854,654.9346,363.09827,0.82356846
66,577.5589,330.5669,0.80111194,580.3703,340.60278,0.7517187,574.96857,342.80182,0.7063831,586.66034,336.6722,0.653008,613.1713,363.94473,1.0,580.4237,364.5675,0.8096217,597.3952,343.41968,0.7571361,614.554,386.2265,0.92474496,624.4717,352.93887,0.98937064,654.6305,363.41068,0.83635545
67,577.1566,329.91595,0.8142771,580.29913,338.76056,0.76582474,574.8808,341.28476,0.7549733,586.20215,335.3898,0.6976966,613.43115,363.761,1.0,580.9392,363.75516,0.83139974,597.8797,343.38928,0.77573687,614.1752,386.20312,0.92113054,625.0033,353.13486,0.98556674,654.3855,363.35983,0.83345175
68,576.3595,330.10806,0.84128255,579.2547,337.84824,0.7982315,574.2218,341.21988,0.7630307,586.7572,334.28778,0.74253815,613.4529,363.4743,1.0,581.8314,362.95874,0.83771014,596.50836,342.55966,0.82985026,614.3023,385.91614,0.92063916,624.89154,352.97433,0.9900928,654.2203,363.21936,0.83820033
69,575.4127,330.71222,0.84141785,578.374,339.5598,0.7891113,573.3996,342.72586,0.74856937,586.0259,334.8861,0.7501361,613.244,363.08585,1.0,582.52606,363.04425,0.83188695,596.13654,341.95312,0.8504205,613.67474,385.47818,0.9247858,625.139,352.78503,0.9618496,653.9432,363.3955,0.84222066
70,574.4435,327.7921,0.88059825,578.3311,335.4407,0.9062808,573.35425,339.7091,0.81913346,585.83795,332.6341,0.8391027,612.3071,362.57138,1.0,579.4649,360.97552,0.81653893,595.9308,341.27014,0.9169386,614.3853,385.22543,0.903937,623.7983,352.0753,0.96998197,654.2183,363.4023,0.84775174
