scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,577.545146,308.070981,1.000000
1,577.769956,302.483381,1.000000
2,577.903891,297.794724,1.000000
3,577.841558,294.309351,1.000000
4,577.661543,290.857938,1.000000
5,577.603283,286.483174,1.000000
6,577.886315,282.844289,1.000000
7,578.506120,280.096328,1.000000
8,579.833507,277.489823,1.000000
9,579.448193,272.549681,1.000000
10,578.778538,267.512362,1.000000
11,578.708561,265.137653,1.000000
12,578.503690,245.748770,1.000000
13,579.035194,257.875893,1.000000
14,579.353806,255.732546,1.000000
15,580.060072,250.895012,1.000000
16,580.515135,244.147181,1.000000
17,580.269814,236.573718,1.000000
18,579.784405,231.942974,1.000000
19,579.435025,228.758505,1.000000
20,578.488575,218.880938,1.000000
21,577.132033,205.494959,1.000000
22,576.774523,216.911301,1.000000
23,576.186603,212.580073,1.000000
24,575.930758,207.134324,1.000000
25,577.013833,201.302017,1.000000
26,578.135049,196.692308,1.000000
27,579.172124,192.032747,1.000000
28,580.051644,186.765425,1.000000
29,580.445487,181.670991,1.000000
30,581.149672,172.535480,1.000000
31,581.271084,167.974699,1.000000
32,580.838920,161.863839,1.000000
33,579.645339,159.259988,1.000000
34,578.710758,155.278456,1.000000
35,578.138732,152.703567,1.000000
36,576.839751,131.311163,1.000000
37,577.731900,151.182106,1.000000
38,577.626183,148.783281,1.000000
39,577.412440,145.939713,1.000000
40,577.390759,146.452876,1.000000
41,577.866402,145.841027,1.000000
42,577.681953,144.186982,1.000000
43,576.309864,144.881203,1.000000
44,577.171393,143.522593,1.000000
45,576.937423,142.157362,1.000000
46,576.463970,140.157712,1.000000
47,576.781278,140.221991,1.000000
48,578.430056,136.753787,1.000000
49,578.510464,136.671520,1.000000
50,576.722222,133.958174,1.000000
51,575.073534,136.115689,1.000000
52,572.824556,137.108624,1.000000
53,571.952866,136.129618,1.000000
54,570.107131,133.107813,1.000000
55,570.758718,133.782281,1.000000
56,570.315271,132.962746,1.000000
57,569.815881,133.776337,1.000000
58,569.126437,133.077176,1.000000
59,569.295462,135.386549,1.000000
60,570.068394,135.080829,1.000000
61,570.222339,133.970681,1.000000
62,569.849356,133.220350,1.000000
63,568.727561,132.747859,1.000000
64,569.316524,137.582303,1.000000
65,572.978093,170.441366,1.000000
66,571.094409,162.628692,1.000000
67,571.311751,177.820144,1.000000
68,570.972637,178.749585,1.000000
69,570.955591,180.180809,1.000000
70,571.038835,180.709547,1.000000
71,571.751004,171.959839,1.000000
72,569.744763,163.252481,1.000000
73,570.073623,164.136812,1.000000
74,570.592807,171.947977,1.000000
75,570.977242,172.674029,1.000000
76,572.089064,172.508186,1.000000
77,569.847858,178.291728,1.000000
78,572.029481,146.815645,1.000000
79,571.691420,147.419392,1.000000
80,572.089866,147.119312,1.000000
81,571.341298,147.750299,1.000000
82,571.250000,162.453889,1.000000
83,571.535408,164.512876,1.000000
84,571.161004,144.447104,1.000000
85,570.744487,143.975285,1.000000
86,570.760963,145.749820,1.000000
87,570.384668,146.417669,1.000000
88,570.440069,146.431434,1.000000
89,570.208950,146.504374,1.000000
90,569.459089,148.629397,1.000000
91,569.430510,144.400440,1.000000
92,569.046073,140.022882,1.000000
93,569.430833,140.577081,1.000000
94,569.382919,144.035352,1.000000
95,569.164248,144.815929,1.000000
96,569.289547,144.624042,1.000000
97,569.173310,145.644484,1.000000
98,569.729247,146.301576,1.000000
99,570.487964,145.634457,1.000000
100,564.802416,189.105263,1.000000
101,566.199505,187.342951,1.000000
102,571.905023,143.005065,1.000000
103,571.513593,149.069434,1.000000
104,572.951634,144.950967,1.000000
105,573.123882,143.991741,1.000000
106,571.985640,172.363577,1.000000
107,573.446713,142.928720,1.000000
108,572.619795,170.804466,1.000000
109,575.043640,141.057068,1.000000
110,583.105556,112.638889,1.000000
111,575.752850,146.814270,1.000000
112,575.571056,145.870944,1.000000
113,577.162496,143.101516,1.000000
114,576.918067,141.914566,1.000000
115,576.084112,142.114875,1.000000
116,576.136003,139.937665,1.000000
117,575.316195,141.691517,1.000000
118,575.430014,141.326840,1.000000
119,575.257862,139.918868,1.000000
120,575.224863,141.148731,1.000000
121,574.950309,140.817148,1.000000
122,575.134780,139.942801,1.000000
123,575.416087,140.474677,1.000000
124,575.685937,140.389412,1.000000
125,575.323372,141.283108,1.000000
126,575.730009,139.269991,1.000000
127,575.304846,137.529470,1.000000
128,574.922542,141.374328,1.000000
129,574.295632,142.153194,1.000000
130,573.799550,140.936075,1.000000
131,573.914998,138.344010,1.000000
132,574.274527,136.282678,1.000000
