scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,672.326742,373.274098,1.000000
1,672.633737,373.408047,1.000000
2,673.603372,373.405188,1.000000
3,673.238779,373.307150,1.000000
4,673.724933,373.260054,1.000000
5,674.077194,373.256230,1.000000
6,676.626656,373.400649,1.000000
7,676.222284,373.481058,1.000000
8,677.889833,373.469992,1.000000
9,678.323650,373.668128,1.000000
10,675.676613,373.863882,1.000000
11,675.492890,374.007395,1.000000
12,675.581461,374.136196,1.000000
13,676.572279,374.090420,1.000000
14,676.764606,373.832910,1.000000
15,675.509724,373.820319,1.000000
16,675.450360,374.136115,1.000000
17,675.440415,374.054692,1.000000
18,675.950332,374.136587,1.000000
19,676.049986,374.523581,1.000000
20,676.043367,374.614836,1.000000
21,675.961867,374.390438,1.000000
22,675.526707,374.365039,1.000000
23,680.263501,374.611669,1.000000
24,679.791959,374.773610,1.000000
25,675.989941,375.007265,1.000000
26,675.784658,374.766527,1.000000
27,675.361875,374.782145,1.000000
28,675.337353,374.825014,1.000000
29,675.264109,374.923269,1.000000
30,675.630620,374.562038,1.000000
31,676.180221,374.725418,1.000000
32,675.673307,374.870233,1.000000
33,675.690415,374.795422,1.000000
34,675.737682,374.808317,1.000000
35,676.680630,374.855777,1.000000
36,676.557051,374.905523,1.000000
37,676.578623,374.832401,1.000000
38,678.085581,374.858833,1.000000
39,676.867490,374.871140,1.000000
40,676.933708,374.862360,1.000000
41,676.882402,375.158574,1.000000
42,678.732526,375.276004,1.000000
43,678.601158,375.269294,1.000000
44,679.025187,375.263216,1.000000
45,679.079555,375.185257,1.000000
46,678.980684,375.064018,1.000000
47,675.803414,375.207966,1.000000
48,676.349515,375.322958,1.000000
49,676.075728,375.183950,1.000000
50,675.228115,375.154263,1.000000
51,674.968937,375.117127,1.000000
52,676.296119,375.382452,1.000000
53,678.134828,375.347730,1.000000
54,677.621511,375.521346,1.000000
55,674.647571,375.617242,1.000000
56,678.205065,375.821351,1.000000
57,677.861871,375.794584,1.000000
58,677.614464,375.988853,1.000000
59,677.421396,375.880261,1.000000
60,676.932703,375.856757,1.000000
61,677.107076,375.631154,1.000000
62,676.652232,375.347503,1.000000
63,675.563698,375.057526,1.000000
64,674.132361,374.926785,1.000000
65,673.742289,374.721642,1.000000
66,672.903445,374.689967,1.000000
67,673.192365,374.668567,1.000000
68,671.883495,374.575000,1.000000
69,670.046303,374.577455,1.000000
70,670.658478,374.676060,1.000000
71,670.292590,374.775077,1.000000
72,670.234479,374.904011,1.000000
73,670.844231,375.191346,1.000000
74,671.548705,375.961282,1.000000
75,673.348998,376.398961,1.000000
76,673.347462,376.662642,1.000000
77,673.063410,377.154207,1.000000
78,673.200300,377.235103,1.000000
79,673.169993,377.219512,1.000000
80,672.220527,377.383214,1.000000
81,672.217122,377.427792,1.000000
82,671.487805,377.920000,1.000000
83,672.935659,378.490473,1.000000
84,673.235922,378.531134,1.000000
85,673.778104,378.619501,1.000000
86,674.323222,379.726995,1.000000
87,674.715822,380.034818,1.000000
88,674.187720,380.009059,1.000000
89,674.721951,380.753017,1.000000
90,675.215566,380.867384,1.000000
91,674.615774,381.317492,1.000000
92,675.348124,381.127535,1.000000
93,675.534593,381.409752,1.000000
94,676.176088,381.303725,1.000000
95,676.459722,381.573865,1.000000
96,676.777866,381.732327,1.000000
97,677.321848,381.740118,1.000000
98,677.165860,381.756989,1.000000
99,676.761611,381.831409,1.000000
100,677.103746,381.710590,1.000000
101,677.464573,381.667740,1.000000
102,677.744297,381.624668,1.000000
103,677.463075,381.606570,1.000000
104,677.333596,381.480986,1.000000
105,677.419162,381.416298,1.000000
106,676.435390,381.656646,1.000000
107,676.138534,381.591182,1.000000
108,676.201991,381.641603,1.000000
109,677.003683,381.546698,1.000000
110,676.648585,381.555818,1.000000
111,676.795586,381.475828,1.000000
112,673.429894,381.616390,1.000000
113,676.460828,381.419414,1.000000
114,677.648493,381.553080,1.000000
115,677.980016,381.496187,1.000000
116,677.986818,381.671750,1.000000
117,673.098325,382.064543,1.000000
118,678.798789,381.659731,1.000000
119,678.926759,381.475281,1.000000
120,678.444800,381.357600,1.000000
121,679.364768,381.397616,1.000000
122,679.369032,381.276180,1.000000
123,678.675446,381.365789,1.000000
124,678.659411,381.453146,1.000000
125,678.829236,381.496960,1.000000
126,679.358611,381.446462,1.000000
127,679.153723,381.474826,1.000000
128,679.373251,381.399085,1.000000
129,680.270544,381.381003,1.000000
130,679.807774,381.448616,1.000000
131,679.597665,381.144904,1.000000
132,679.989078,381.238146,1.000000
