subject_id,cohort_id,cohort,session,n_frames,n_valid_frames,session_duration_s,pct_time_bottom,pct_time_left,pct_time_right,pct_time_top,pct_time_junction,time_bottom_s,time_left_s,time_right_s,time_top_s,total_entries,bottom_entries,left_entries,right_entries,top_entries,most_visited_arm,arm_preference_index,successive_alternation_pct,tetrad_alternation_pct,perseveration_count,perseveration_rate_pct,entry_sequence,mean_speed_px_s,total_distance_px
PlusMazeMA5_4,MA5,Grapefruit,4,9059,8986,301.97,0.0,0.0,0.34,98.38,1.28,0.0,0.0,1.03,297.07,9,0,0,3,6,top_arm,0.6667,12.5,0.0,7,87.5,R->R->R->T->T->T->T->T->T,11.67,3502.0
