frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
0,0.0,588.24,329.19,-69.392,19.488,72.076
1,0.033,587.87,326.27,-61.957,1.73,61.981
2,0.067,587.7,304.69,-54.94,-14.916,56.929
3,0.1,584.74,324.78,-48.34,-30.449,57.13
4,0.133,585.67,317.69,-42.157,-44.87,61.567
5,0.167,585.26,315.46,-36.391,-58.177,68.622
6,0.2,584.91,312.33,-31.043,-70.373,76.915
7,0.233,582.85,309.58,-26.112,-81.455,85.538
8,0.267,581.93,305.12,-21.598,-91.425,93.941
9,0.3,580.91,299.05,-17.501,-100.282,101.798
10,0.333,576.61,318.71,-13.822,-108.026,108.907
11,0.367,575.76,317.56,-10.56,-114.658,115.143
12,0.4,576.8,291.9,-7.715,-120.177,120.424
13,0.433,575.8,289.35,-5.287,-124.583,124.696
14,0.467,575.83,283.82,-3.277,-127.877,127.919
15,0.5,574.98,282.94,-1.684,-130.058,130.069
16,0.533,574.97,280.57,1.547,-135.935,135.944
17,0.567,575.71,275.2,3.373,-140.237,140.277
18,0.6,576.29,268.94,3.647,-131.476,131.526
19,0.633,576.86,265.24,4.421,-131.233,131.307
20,0.667,578.13,258.43,3.931,-127.696,127.756
21,0.7,579.27,256.3,2.46,-122.462,122.487
22,0.733,578.98,254.2,-0.009,-115.137,115.137
23,0.767,578.92,250.09,-2.4,-105.499,105.526
24,0.8,579.6,244.49,-5.879,-92.959,93.145
25,0.833,579.44,241.0,-9.842,-76.543,77.173
26,0.867,577.74,239.25,-11.789,-71.218,72.187
27,0.9,576.35,238.97,-12.715,-71.407,72.53
28,0.933,573.99,237.6,-13.331,-63.75,65.129
29,0.967,573.22,234.72,-12.896,-57.876,59.295
30,1.0,572.49,232.84,-11.652,-51.993,53.283
31,1.033,572.4,231.75,-9.458,-48.026,48.949
32,1.067,573.01,229.16,-6.52,-45.902,46.362
33,1.1,573.93,225.94,-3.184,-44.396,44.51
34,1.133,573.96,226.83,0.23,-42.018,42.019
35,1.167,573.98,226.38,3.571,-39.706,39.866
36,1.2,574.28,225.63,6.447,-35.422,36.004
37,1.233,574.36,224.9,8.965,-31.421,32.675
38,1.267,573.93,222.97,11.619,-28.865,31.116
39,1.3,575.43,221.11,13.264,-26.322,29.475
40,1.333,576.46,219.4,13.03,-22.316,25.841
41,1.367,576.83,217.56,11.025,-17.955,21.07
42,1.4,577.11,216.57,8.214,-13.824,16.08
43,1.433,576.83,215.32,4.771,-10.679,11.696
44,1.467,576.78,216.37,1.395,-8.13,8.249
45,1.5,576.21,217.4,-2.082,-5.22,5.62
46,1.533,576.31,217.9,-5.365,-1.949,5.709
47,1.567,576.27,218.7,-7.996,1.085,8.07
48,1.6,575.99,220.08,-11.451,4.997,12.494
49,1.633,576.18,220.18,-14.733,9.632,17.602
50,1.667,576.49,220.01,-17.651,13.228,22.058
51,1.7,576.38,219.04,-20.092,15.859,25.597
52,1.733,574.94,218.21,-21.806,17.429,27.916
53,1.767,572.5,219.26,-22.541,17.642,28.624
54,1.8,571.38,219.55,-21.78,16.908,27.573
55,1.833,570.74,219.14,-20.768,15.418,25.866
56,1.867,570.35,220.15,-19.519,13.719,23.858
57,1.9,569.7,221.39,-17.778,12.346,21.644
58,1.933,568.95,222.71,-15.55,11.266,19.202
59,1.967,568.74,224.0,-12.555,11.284,16.88
60,2.0,568.42,225.04,-9.155,10.893,14.23
61,2.033,568.25,225.23,-5.314,10.305,11.594
62,2.067,566.9,225.48,-1.561,9.36,9.489
63,2.1,568.55,224.42,1.862,7.166,7.404
64,2.133,568.25,224.6,4.329,4.334,6.126
65,2.167,568.61,224.15,7.066,0.734,7.104
66,2.2,569.33,223.82,9.52,-3.14,10.024
67,2.233,569.69,223.41,10.556,-5.808,12.049
68,2.267,569.95,223.17,11.095,-7.435,13.356
69,2.3,569.89,223.45,10.91,-8.07,13.571
70,2.333,570.46,224.03,9.644,-7.716,12.351
71,2.367,571.09,224.12,7.719,-5.726,9.611
72,2.4,571.53,224.0,5.904,-3.833,7.039
73,2.433,571.69,223.8,4.276,-1.167,4.433
74,2.467,571.38,222.65,2.183,0.998,2.401
75,2.5,571.13,222.49,-0.296,4.173,4.183
76,2.533,570.97,221.53,-2.752,5.894,6.505
77,2.567,570.92,221.12,-6.341,4.72,7.904
78,2.6,571.14,222.68,-8.464,2.916,8.952
79,2.633,573.07,222.47,-14.829,4.421,15.474
80,2.667,571.48,223.94,-14.322,1.142,14.368
81,2.7,569.32,225.51,-13.541,-0.472,13.549
82,2.733,568.81,225.49,-12.334,-1.842,12.471
83,2.767,567.21,226.47,-10.847,-1.947,11.021
84,2.8,567.58,225.81,-8.761,-0.461,8.773
85,2.833,568.62,225.47,-5.461,2.863,6.166
86,2.867,569.09,224.3,-1.884,6.595,6.859
87,2.9,567.74,225.48,1.252,11.946,12.012
88,2.933,566.11,224.22,4.375,18.049,18.572
89,2.967,566.14,224.94,7.23,24.174,25.232
90,3.0,566.04,221.18,9.62,30.349,31.838
91,3.033,565.52,221.56,11.483,35.775,37.572
92,3.067,568.34,227.06,12.276,40.153,41.988
93,3.1,568.2,229.29,12.733,44.505,46.29
94,3.133,580.03,223.38,12.104,46.877,48.415
95,3.167,570.17,234.55,8.468,54.757,55.407
96,3.2,571.09,235.14,6.199,50.213,50.595
97,3.233,571.35,239.01,4.378,43.601,43.82
98,3.267,572.19,241.55,1.796,43.655,43.692
99,3.3,572.4,243.3,-1.615,32.848,32.888
100,3.333,571.12,243.22,-2.458,25.921,26.038
101,3.367,570.48,244.84,-4.329,15.869,16.449
102,3.4,570.77,243.03,-7.967,-0.891,8.017
103,3.433,569.8,241.42,-8.664,-22.402,24.019
104,3.467,568.88,240.03,-8.622,-29.08,30.332
105,3.5,568.49,238.71,-8.443,-37.288,38.232
106,3.533,568.09,237.62,-9.162,-48.722,49.576
107,3.567,569.0,238.1,-7.132,-55.125,55.585
108,3.6,568.32,236.01,-4.396,-59.435,59.598
109,3.633,568.85,235.49,0.021,-60.536,60.536
110,3.667,571.94,216.41,-1.085,-54.309,54.32
111,3.7,568.91,234.18,2.236,-48.297,48.348
112,3.733,568.23,234.82,9.715,-44.237,45.292
113,3.767,569.26,213.78,15.635,-35.889,39.147
114,3.8,573.43,228.18,19.811,-24.687,31.654
115,3.833,568.59,214.69,21.601,-11.724,24.578
116,3.867,569.41,214.02,22.957,4.147,23.328
117,3.9,573.2,227.13,23.293,19.173,30.169
118,3.933,568.93,241.84,21.785,32.058,38.759
119,3.967,569.58,215.14,19.964,42.589,47.036
120,4.0,571.1,215.94,17.24,48.357,51.339
121,4.033,577.04,231.52,12.59,50.09,51.648
122,4.067,577.39,231.6,7.423,48.855,49.415
123,4.1,578.16,232.22,1.369,43.194,43.216
124,4.133,579.31,232.46,-4.516,35.208,35.497
125,4.167,580.6,233.92,-10.481,23.767,25.976
