scorer,MATLAB_TMaze_v1,MATLAB_TMaze_v1,MATLAB_TMaze_v1
bodyparts,body_center,body_center,body_center
coords,x,y,likelihood
0,680.320978,366.901617,1.000000
1,680.247937,366.640472,1.000000
2,680.272059,365.959857,1.000000
3,679.238076,365.998808,1.000000
4,677.574127,363.097298,1.000000
5,676.315163,362.264086,1.000000
6,674.652408,362.034829,1.000000
7,672.463574,361.474162,1.000000
8,663.201016,362.416431,1.000000
9,655.804014,362.865161,1.000000
10,653.277377,362.906885,1.000000
11,653.631646,363.187060,1.000000
12,654.559240,363.474565,1.000000
13,654.666451,363.524797,1.000000
14,653.036118,367.915081,1.000000
15,654.304266,363.793601,1.000000
16,654.189067,364.260646,1.000000
17,651.103423,370.642453,1.000000
18,650.339797,370.450698,1.000000
19,654.063010,364.664698,1.000000
20,651.403500,368.130638,1.000000
21,647.430732,370.995108,1.000000
22,645.996874,371.237829,1.000000
23,644.033526,371.834913,1.000000
24,641.926756,371.557763,1.000000
25,641.843003,370.645961,1.000000
26,640.477496,370.453735,1.000000
27,638.365722,370.109312,1.000000
28,638.715259,370.788918,1.000000
29,636.056055,364.424907,1.000000
30,633.091003,364.308585,1.000000
31,631.629310,363.962475,1.000000
32,629.020476,364.031738,1.000000
33,624.108214,363.055541,1.000000
34,619.360896,362.124447,1.000000
35,614.038710,361.260589,1.000000
36,608.141857,361.014266,1.000000
37,603.683479,361.751363,1.000000
38,597.940529,363.360958,1.000000
39,593.424447,364.793238,1.000000
40,591.237860,366.026746,1.000000
41,586.947673,367.298616,1.000000
42,582.097925,368.015688,1.000000
43,578.174587,369.300866,1.000000
44,573.417441,369.457946,1.000000
45,569.560106,369.387847,1.000000
46,566.804308,368.728658,1.000000
47,563.360530,368.385960,1.000000
48,560.965728,368.213868,1.000000
49,556.016313,368.560359,1.000000
50,553.007623,369.233052,1.000000
51,548.026622,370.589296,1.000000
52,542.106031,372.110713,1.000000
53,533.368456,378.557942,1.000000
54,532.201671,379.680668,1.000000
55,531.340607,380.293643,1.000000
56,532.181984,380.976739,1.000000
57,522.927524,383.025855,1.000000
58,529.286931,381.459963,1.000000
59,528.534707,381.521048,1.000000
60,527.165663,381.662876,1.000000
61,527.305970,381.251244,1.000000
62,527.649529,381.431747,1.000000
63,526.519116,381.315359,1.000000
64,526.588287,381.145297,1.000000
65,528.710152,380.514240,1.000000
66,528.469099,380.315849,1.000000
67,530.610469,378.722000,1.000000
68,528.381818,379.633297,1.000000
69,530.971272,378.129731,1.000000
70,530.899018,377.612520,1.000000
71,531.328151,377.221908,1.000000
72,532.857109,377.034950,1.000000
73,534.053386,374.270916,1.000000
74,533.630487,376.802701,1.000000
75,532.492006,376.391715,1.000000
76,532.111057,376.262697,1.000000
77,533.676207,375.774194,1.000000
78,534.594693,375.271908,1.000000
79,535.535338,375.267168,1.000000
80,536.389650,375.208777,1.000000
81,537.183091,375.278008,1.000000
82,536.575242,375.460089,1.000000
83,537.001315,375.829255,1.000000
84,537.806821,375.921635,1.000000
85,538.464258,375.701754,1.000000
86,538.102968,375.758340,1.000000
87,536.795158,375.811120,1.000000
88,540.157051,376.120726,1.000000
89,540.023983,376.015090,1.000000
90,540.103164,376.157671,1.000000
91,539.034709,375.978175,1.000000
92,542.789896,372.960178,1.000000
93,543.892129,373.847915,1.000000
94,544.142679,373.871028,1.000000
95,543.815598,378.732870,1.000000
96,541.512983,379.326993,1.000000
97,538.180160,377.875428,1.000000
98,537.845269,378.118781,1.000000
99,541.532648,374.898243,1.000000
100,536.202506,378.450584,1.000000
101,536.384989,378.432088,1.000000
102,537.131290,377.954309,1.000000
103,537.875566,377.176684,1.000000
104,538.426260,377.455573,1.000000
105,543.896409,375.578039,1.000000
106,545.092869,376.135323,1.000000
107,559.203761,380.167555,1.000000
108,559.583543,380.294430,1.000000
109,553.084899,382.763837,1.000000
110,551.863636,382.820000,1.000000
111,544.576865,382.036243,1.000000
112,544.157044,383.121375,1.000000
113,538.868206,382.802028,1.000000
114,537.578978,382.621951,1.000000
115,536.509873,382.558798,1.000000
116,535.176989,381.990314,1.000000
117,536.123471,381.620199,1.000000
118,536.094061,381.454675,1.000000
119,535.659678,381.440551,1.000000
120,536.229565,381.835942,1.000000
121,540.391534,380.552443,1.000000
122,540.849328,380.925464,1.000000
123,532.479091,383.407522,1.000000
124,536.740241,382.462871,1.000000
125,536.440035,382.604287,1.000000
126,536.529897,382.185934,1.000000
127,537.391670,386.956409,1.000000
128,536.045688,387.421440,1.000000
129,536.570604,387.723579,1.000000
130,564.195477,383.108562,1.000000
131,590.425791,388.527778,1.000000
132,602.586952,389.298229,1.000000
